u,v,w,p,s,d,r,vtkValidPointMask,arc_length,Points0,Points1,Points2
0,7.3636e-07,4.584e-07,-1.9126e-05,9.0725e-09,9.2322e-12,6.7601e-13,1,0.072,4.5,0.072,0
0,7.4232e-07,4.5167e-07,-1.9157e-05,9.001e-09,9.194e-12,6.7322e-13,1,0.074,4.5,0.074,0
0,7.4828e-07,4.4493e-07,-1.9188e-05,8.9296e-09,9.1558e-12,6.7042e-13,1,0.076,4.5,0.076,0
0,7.5424e-07,4.3819e-07,-1.922e-05,8.8582e-09,9.1177e-12,6.6763e-13,1,0.078,4.5,0.078,0
0,7.6021e-07,4.3145e-07,-1.9251e-05,8.7868e-09,9.0795e-12,6.6483e-13,1,0.08,4.5,0.08,0
0,7.6617e-07,4.2471e-07,-1.9282e-05,8.7154e-09,9.0413e-12,6.6204e-13,1,0.082,4.5,0.082,0
0,7.7213e-07,4.1798e-07,-1.9313e-05,8.6439e-09,9.0032e-12,6.5924e-13,1,0.084,4.5,0.084,0
0,7.7809e-07,4.1124e-07,-1.9344e-05,8.5725e-09,8.965e-12,6.5645e-13,1,0.086,4.5,0.086,0
0,7.8405e-07,4.045e-07,-1.9376e-05,8.5011e-09,8.9268e-12,6.5365e-13,1,0.088,4.5,0.088,0
0,7.9002e-07,3.9776e-07,-1.9407e-05,8.4297e-09,8.8886e-12,6.5085e-13,1,0.09,4.5,0.09,0
0,7.9598e-07,3.9103e-07,-1.9438e-05,8.3582e-09,8.8505e-12,6.4806e-13,1,0.092,4.5,0.092,0
0,8.0194e-07,3.8429e-07,-1.9469e-05,8.2868e-09,8.8123e-12,6.4526e-13,1,0.094,4.5,0.094,0
0,8.079e-07,3.7755e-07,-1.9501e-05,8.2154e-09,8.7741e-12,6.4247e-13,1,0.096,4.5,0.096,0
0,8.1386e-07,3.7081e-07,-1.9532e-05,8.144e-09,8.7359e-12,6.3967e-13,1,0.098,4.5,0.098,0
0,8.1983e-07,3.6408e-07,-1.9563e-05,8.0725e-09,8.6978e-12,6.3688e-13,1,0.1,4.5,0.1,0
0,8.2579e-07,3.5734e-07,-1.9594e-05,8.0011e-09,8.6596e-12,6.3408e-13,1,0.102,4.5,0.102,0
0,8.3175e-07,3.506e-07,-1.9625e-05,7.9297e-09,8.6214e-12,6.3129e-13,1,0.104,4.5,0.104,0
0,8.3771e-07,3.4386e-07,-1.9657e-05,7.8583e-09,8.5833e-12,6.2849e-13,1,0.106,4.5,0.106,0
0,8.4367e-07,3.3713e-07,-1.9688e-05,7.7868e-09,8.5451e-12,6.257e-13,1,0.108,4.5,0.108,0
0,8.4963e-07,3.3039e-07,-1.9719e-05,7.7154e-09,8.5069e-12,6.229e-13,1,0.11,4.5,0.11,0
0,8.556e-07,3.2365e-07,-1.975e-05,7.644e-09,8.4687e-12,6.2011e-13,1,0.112,4.5,0.112,0
0,8.6156e-07,3.1691e-07,-1.9781e-05,7.5726e-09,8.4306e-12,6.1731e-13,1,0.114,4.5,0.114,0
0,8.6752e-07,3.1018e-07,-1.9813e-05,7.5011e-09,8.3924e-12,6.1452e-13,1,0.116,4.5,0.116,0
0,8.7348e-07,3.0344e-07,-1.9844e-05,7.4297e-09,8.3542e-12,6.1172e-13,1,0.118,4.5,0.118,0
0,8.7944e-07,2.967e-07,-1.9875e-05,7.3583e-09,8.316e-12,6.0893e-13,1,0.12,4.5,0.12,0
0,8.8541e-07,2.8996e-07,-1.9906e-05,7.2869e-09,8.2779e-12,6.0613e-13,1,0.122,4.5,0.122,0
0,8.9137e-07,2.8323e-07,-1.9938e-05,7.2155e-09,8.2397e-12,6.0334e-13,1,0.124,4.5,0.124,0
0,8.9733e-07,2.7649e-07,-1.9969e-05,7.144e-09,8.2015e-12,6.0054e-13,1,0.126,4.5,0.126,0
0,9.0329e-07,2.6975e-07,-2e-05,7.0726e-09,8.1633e-12,5.9775e-13,1,0.128,4.5,0.128,0
0,9.0925e-07,2.6301e-07,-2.0031e-05,7.0012e-09,8.1252e-12,5.9495e-13,1,0.13,4.5,0.13,0
0,9.1522e-07,2.5627e-07,-2.0062e-05,6.9298e-09,8.087e-12,5.9216e-13,1,0.132,4.5,0.132,0
0,9.2118e-07,2.4954e-07,-2.0094e-05,6.8583e-09,8.0488e-12,5.8936e-13,1,0.134,4.5,0.134,0
0,9.2714e-07,2.428e-07,-2.0125e-05,6.7869e-09,8.0107e-12,5.8657e-13,1,0.136,4.5,0.136,0
0,9.331e-07,2.3606e-07,-2.0156e-05,6.7155e-09,7.9725e-12,5.8377e-13,1,0.138,4.5,0.138,0
0,9.3906e-07,2.2932e-07,-2.0187e-05,6.6441e-09,7.9343e-12,5.8098e-13,1,0.14,4.5,0.14,0
0,9.4503e-07,2.2259e-07,-2.0219e-05,6.5726e-09,7.8961e-12,5.7818e-13,1,0.142,4.5,0.142,0
0,9.5099e-07,2.1585e-07,-2.025e-05,6.5012e-09,7.858e-12,5.7539e-13,1,0.144,4.5,0.144,0
0,9.5695e-07,2.0911e-07,-2.0281e-05,6.4298e-09,7.8198e-12,5.7259e-13,1,0.146,4.5,0.146,0
0,9.6291e-07,2.0237e-07,-2.0312e-05,6.3584e-09,7.7816e-12,5.698e-13,1,0.148,4.5,0.148,0
0,9.6887e-07,1.9564e-07,-2.0343e-05,6.2869e-09,7.7434e-12,5.67e-13,1,0.15,4.5,0.15,0
0,9.7484e-07,1.889e-07,-2.0375e-05,6.2155e-09,7.7053e-12,5.6421e-13,1,0.152,4.5,0.152,0
0,9.808e-07,1.8216e-07,-2.0406e-05,6.1441e-09,7.6671e-12,5.6141e-13,1,0.154,4.5,0.154,0
0,9.8676e-07,1.7542e-07,-2.0437e-05,6.0727e-09,7.6289e-12,5.5861e-13,1,0.156,4.5,0.156,0
0,9.9272e-07,1.6869e-07,-2.0468e-05,6.0012e-09,7.5907e-12,5.5582e-13,1,0.158,4.5,0.158,0
0,9.9868e-07,1.6195e-07,-2.0499e-05,5.9298e-09,7.5526e-12,5.5302e-13,1,0.16,4.5,0.16,0
0,1.0046e-06,1.5521e-07,-2.0531e-05,5.8584e-09,7.5144e-12,5.5023e-13,1,0.162,4.5,0.162,0
0,1.0106e-06,1.4847e-07,-2.0562e-05,5.787e-09,7.4762e-12,5.4743e-13,1,0.164,4.5,0.164,0
0,1.0166e-06,1.4174e-07,-2.0593e-05,5.7155e-09,7.4381e-12,5.4464e-13,1,0.166,4.5,0.166,0
0,1.0225e-06,1.35e-07,-2.0624e-05,5.6441e-09,7.3999e-12,5.4184e-13,1,0.168,4.5,0.168,0
0,1.0285e-06,1.2826e-07,-2.0656e-05,5.5727e-09,7.3617e-12,5.3905e-13,1,0.17,4.5,0.17,0
0,1.0345e-06,1.2152e-07,-2.0687e-05,5.5013e-09,7.3235e-12,5.3625e-13,1,0.172,4.5,0.172,0
0,1.0404e-06,1.1479e-07,-2.0718e-05,5.4299e-09,7.2854e-12,5.3346e-13,1,0.174,4.5,0.174,0
0,1.0464e-06,1.0805e-07,-2.0749e-05,5.3584e-09,7.2472e-12,5.3066e-13,1,0.176,4.5,0.176,0
0,1.0523e-06,1.0131e-07,-2.078e-05,5.287e-09,7.209e-12,5.2787e-13,1,0.178,4.5,0.178,0
0,1.0583e-06,9.4573e-08,-2.0812e-05,5.2156e-09,7.1708e-12,5.2507e-13,1,0.18,4.5,0.18,0
0,1.0643e-06,8.7835e-08,-2.0843e-05,5.1442e-09,7.1327e-12,5.2228e-13,1,0.182,4.5,0.182,0
0,1.0702e-06,8.1097e-08,-2.0874e-05,5.0727e-09,7.0945e-12,5.1948e-13,1,0.184,4.5,0.184,0
0,1.0762e-06,7.436e-08,-2.0905e-05,5.0013e-09,7.0563e-12,5.1669e-13,1,0.186,4.5,0.186,0
0,1.0821e-06,6.7622e-08,-2.0936e-05,4.9299e-09,7.0182e-12,5.1389e-13,1,0.188,4.5,0.188,0
0,1.0881e-06,6.0885e-08,-2.0968e-05,4.8585e-09,6.98e-12,5.111e-13,1,0.19,4.5,0.19,0
0,1.0941e-06,5.4147e-08,-2.0999e-05,4.787e-09,6.9418e-12,5.083e-13,1,0.192,4.5,0.192,0
0,1.1e-06,4.741e-08,-2.103e-05,4.7156e-09,6.9036e-12,5.0551e-13,1,0.194,4.5,0.194,0
0,1.106e-06,4.0672e-08,-2.1061e-05,4.6442e-09,6.8655e-12,5.0271e-13,1,0.196,4.5,0.196,0
0,1.112e-06,3.3934e-08,-2.1093e-05,4.5728e-09,6.8273e-12,4.9992e-13,1,0.198,4.5,0.198,0
0,1.1179e-06,2.7197e-08,-2.1124e-05,4.5013e-09,6.7891e-12,4.9712e-13,1,0.2,4.5,0.2,0
0,1.1239e-06,2.0459e-08,-2.1155e-05,4.4299e-09,6.7509e-12,4.9433e-13,1,0.202,4.5,0.202,0
0,1.1298e-06,1.3722e-08,-2.1186e-05,4.3585e-09,6.7128e-12,4.9153e-13,1,0.204,4.5,0.204,0
0,1.1358e-06,6.984e-09,-2.1217e-05,4.2871e-09,6.6746e-12,4.8874e-13,1,0.206,4.5,0.206,0
0,1.1418e-06,2.4637e-10,-2.1249e-05,4.2156e-09,6.6364e-12,4.8594e-13,1,0.208,4.5,0.208,0
0,1.1477e-06,-6.4912e-09,-2.128e-05,4.1442e-09,6.5982e-12,4.8315e-13,1,0.21,4.5,0.21,0
0,1.1537e-06,-1.3229e-08,-2.1311e-05,4.0728e-09,6.5601e-12,4.8035e-13,1,0.212,4.5,0.212,0
0,1.1597e-06,-1.9966e-08,-2.1342e-05,4.0014e-09,6.5219e-12,4.7756e-13,1,0.214,4.5,0.214,0
0,1.1656e-06,-2.6704e-08,-2.1373e-05,3.9299e-09,6.4837e-12,4.7476e-13,1,0.216,4.5,0.216,0
0,1.1716e-06,-3.3442e-08,-2.1405e-05,3.8585e-09,6.4456e-12,4.7196e-13,1,0.218,4.5,0.218,0
0,1.1775e-06,-4.0179e-08,-2.1436e-05,3.7871e-09,6.4074e-12,4.6917e-13,1,0.22,4.5,0.22,0
0,1.1835e-06,-4.6917e-08,-2.1467e-05,3.7157e-09,6.3692e-12,4.6637e-13,1,0.222,4.5,0.222,0
0,1.1895e-06,-5.3654e-08,-2.1498e-05,3.6443e-09,6.331e-12,4.6358e-13,1,0.224,4.5,0.224,0
0,1.1954e-06,-6.0392e-08,-2.153e-05,3.5728e-09,6.2929e-12,4.6078e-13,1,0.226,4.5,0.226,0
0,1.2014e-06,-6.713e-08,-2.1561e-05,3.5014e-09,6.2547e-12,4.5799e-13,1,0.228,4.5,0.228,0
0,1.2073e-06,-7.3867e-08,-2.1592e-05,3.43e-09,6.2165e-12,4.5519e-13,1,0.23,4.5,0.23,0
0,1.2133e-06,-8.0605e-08,-2.1623e-05,3.3586e-09,6.1783e-12,4.524e-13,1,0.232,4.5,0.232,0
0,1.2193e-06,-8.7342e-08,-2.1654e-05,3.2871e-09,6.1402e-12,4.496e-13,1,0.234,4.5,0.234,0
0,1.2252e-06,-9.408e-08,-2.1686e-05,3.2157e-09,6.102e-12,4.4681e-13,1,0.236,4.5,0.236,0
0,1.2312e-06,-1.0082e-07,-2.1717e-05,3.1443e-09,6.0638e-12,4.4401e-13,1,0.238,4.5,0.238,0
0,1.2372e-06,-1.0756e-07,-2.1748e-05,3.0729e-09,6.0257e-12,4.4122e-13,1,0.24,4.5,0.24,0
0,1.2431e-06,-1.1429e-07,-2.1779e-05,3.0014e-09,5.9875e-12,4.3842e-13,1,0.242,4.5,0.242,0
0,1.2491e-06,-1.2103e-07,-2.181e-05,2.93e-09,5.9493e-12,4.3563e-13,1,0.244,4.5,0.244,0
0,1.255e-06,-1.2777e-07,-2.1842e-05,2.8586e-09,5.9111e-12,4.3283e-13,1,0.246,4.5,0.246,0
0,1.261e-06,-1.3451e-07,-2.1873e-05,2.7872e-09,5.873e-12,4.3004e-13,1,0.248,4.5,0.248,0
0,1.267e-06,-1.4124e-07,-2.1904e-05,2.7157e-09,5.8348e-12,4.2724e-13,1,0.25,4.5,0.25,0
0,1.2729e-06,-1.4798e-07,-2.1935e-05,2.6443e-09,5.7966e-12,4.2445e-13,1,0.252,4.5,0.252,0
0,1.2789e-06,-1.5472e-07,-2.1967e-05,2.5729e-09,5.7584e-12,4.2165e-13,1,0.254,4.5,0.254,0
0,1.2849e-06,-1.6146e-07,-2.1998e-05,2.5015e-09,5.7203e-12,4.1886e-13,1,0.256,4.5,0.256,0
0,1.2908e-06,-1.6819e-07,-2.2029e-05,2.43e-09,5.6821e-12,4.1606e-13,1,0.258,4.5,0.258,0
0,1.2968e-06,-1.7493e-07,-2.206e-05,2.3586e-09,5.6439e-12,4.1327e-13,1,0.26,4.5,0.26,0
0,1.3027e-06,-1.8167e-07,-2.2091e-05,2.2872e-09,5.6057e-12,4.1047e-13,1,0.262,4.5,0.262,0
0,1.3087e-06,-1.8841e-07,-2.2123e-05,2.2158e-09,5.5676e-12,4.0768e-13,1,0.264,4.5,0.264,0
0,1.3147e-06,-1.9514e-07,-2.2154e-05,2.1444e-09,5.5294e-12,4.0488e-13,1,0.266,4.5,0.266,0
0,1.3206e-06,-2.0188e-07,-2.2185e-05,2.0729e-09,5.4912e-12,4.0209e-13,1,0.268,4.5,0.268,0
0,1.3266e-06,-2.0862e-07,-2.2216e-05,2.0015e-09,5.4531e-12,3.9929e-13,1,0.27,4.5,0.27,0
0,1.3326e-06,-2.1536e-07,-2.2247e-05,1.9301e-09,5.4149e-12,3.965e-13,1,0.272,4.5,0.272,0
0,1.3385e-06,-2.2209e-07,-2.2279e-05,1.8587e-09,5.3767e-12,3.937e-13,1,0.274,4.5,0.274,0
0,1.3445e-06,-2.2883e-07,-2.231e-05,1.7872e-09,5.3385e-12,3.9091e-13,1,0.276,4.5,0.276,0
0,1.3504e-06,-2.3557e-07,-2.2341e-05,1.7158e-09,5.3004e-12,3.8811e-13,1,0.278,4.5,0.278,0
0,1.3564e-06,-2.4231e-07,-2.2372e-05,1.6444e-09,5.2622e-12,3.8531e-13,1,0.28,4.5,0.28,0
0,1.3624e-06,-2.4904e-07,-2.2404e-05,1.573e-09,5.224e-12,3.8252e-13,1,0.282,4.5,0.282,0
0,1.3683e-06,-2.5578e-07,-2.2435e-05,1.5015e-09,5.1858e-12,3.7972e-13,1,0.284,4.5,0.284,0
0,1.3743e-06,-2.6252e-07,-2.2466e-05,1.4301e-09,5.1477e-12,3.7693e-13,1,0.286,4.5,0.286,0
0,1.3802e-06,-2.6926e-07,-2.2497e-05,1.3587e-09,5.1095e-12,3.7413e-13,1,0.288,4.5,0.288,0
0,1.3862e-06,-2.7599e-07,-2.2528e-05,1.2873e-09,5.0713e-12,3.7134e-13,1,0.29,4.5,0.29,0
0,1.3922e-06,-2.8273e-07,-2.256e-05,1.2158e-09,5.0332e-12,3.6854e-13,1,0.292,4.5,0.292,0
0,1.3981e-06,-2.8947e-07,-2.2591e-05,1.1444e-09,4.995e-12,3.6575e-13,1,0.294,4.5,0.294,0
0,1.4041e-06,-2.9621e-07,-2.2622e-05,1.073e-09,4.9568e-12,3.6295e-13,1,0.296,4.5,0.296,0
0,1.4101e-06,-3.0295e-07,-2.2653e-05,1.0016e-09,4.9186e-12,3.6016e-13,1,0.298,4.5,0.298,0
0,1.416e-06,-3.0968e-07,-2.2684e-05,9.3014e-10,4.8805e-12,3.5736e-13,1,0.3,4.5,0.3,0
0,1.422e-06,-3.1642e-07,-2.2716e-05,8.5872e-10,4.8423e-12,3.5457e-13,1,0.302,4.5,0.302,0
0,1.4279e-06,-3.2316e-07,-2.2747e-05,7.873e-10,4.8041e-12,3.5177e-13,1,0.304,4.5,0.304,0
0,1.4339e-06,-3.299e-07,-2.2778e-05,7.1587e-10,4.7659e-12,3.4898e-13,1,0.306,4.5,0.306,0
0,1.4399e-06,-3.3663e-07,-2.2809e-05,6.4445e-10,4.7278e-12,3.4618e-13,1,0.308,4.5,0.308,0
0,1.4458e-06,-3.4337e-07,-2.2841e-05,5.7302e-10,4.6896e-12,3.4339e-13,1,0.31,4.5,0.31,0
0,1.4518e-06,-3.5011e-07,-2.2872e-05,5.016e-10,4.6514e-12,3.4059e-13,1,0.312,4.5,0.312,0
0,1.4578e-06,-3.5685e-07,-2.2903e-05,4.3018e-10,4.6132e-12,3.378e-13,1,0.314,4.5,0.314,0
0,1.4637e-06,-3.6358e-07,-2.2934e-05,3.5875e-10,4.5751e-12,3.35e-13,1,0.316,4.5,0.316,0
0,1.4697e-06,-3.7032e-07,-2.2965e-05,2.8733e-10,4.5369e-12,3.3221e-13,1,0.318,4.5,0.318,0
0,1.4756e-06,-3.7706e-07,-2.2997e-05,2.1591e-10,4.4987e-12,3.2941e-13,1,0.32,4.5,0.32,0
0,1.4816e-06,-3.838e-07,-2.3028e-05,1.4448e-10,4.4606e-12,3.2662e-13,1,0.322,4.5,0.322,0
0,1.4876e-06,-3.9053e-07,-2.3059e-05,7.3057e-11,4.4224e-12,3.2382e-13,1,0.324,4.5,0.324,0
0,1.4935e-06,-3.9727e-07,-2.309e-05,1.633e-12,4.3842e-12,3.2103e-13,1,0.326,4.5,0.326,0
0,1.4995e-06,-4.0401e-07,-2.3121e-05,-6.9791e-11,4.346e-12,3.1823e-13,1,0.328,4.5,0.328,0
0,1.5054e-06,-4.1075e-07,-2.3153e-05,-1.4122e-10,4.3079e-12,3.1544e-13,1,0.33,4.5,0.33,0
0,1.5114e-06,-4.1748e-07,-2.3184e-05,-2.1264e-10,4.2697e-12,3.1264e-13,1,0.332,4.5,0.332,0
0,1.5174e-06,-4.2422e-07,-2.3215e-05,-2.8406e-10,4.2315e-12,3.0985e-13,1,0.334,4.5,0.334,0
0,1.5233e-06,-4.3096e-07,-2.3246e-05,-3.5549e-10,4.1933e-12,3.0705e-13,1,0.336,4.5,0.336,0
0,1.5293e-06,-4.377e-07,-2.3278e-05,-4.2691e-10,4.1552e-12,3.0426e-13,1,0.338,4.5,0.338,0
0,1.5353e-06,-4.4443e-07,-2.3309e-05,-4.9833e-10,4.117e-12,3.0146e-13,1,0.34,4.5,0.34,0
0,1.5412e-06,-4.5117e-07,-2.334e-05,-5.6976e-10,4.0788e-12,2.9866e-13,1,0.342,4.5,0.342,0
0,1.5472e-06,-4.5791e-07,-2.3371e-05,-6.4118e-10,4.0407e-12,2.9587e-13,1,0.344,4.5,0.344,0
0,1.5531e-06,-4.6465e-07,-2.3402e-05,-7.1261e-10,4.0025e-12,2.9307e-13,1,0.346,4.5,0.346,0
0,1.5591e-06,-4.7139e-07,-2.3434e-05,-7.8403e-10,3.9643e-12,2.9028e-13,1,0.348,4.5,0.348,0
0,1.5651e-06,-4.7812e-07,-2.3465e-05,-8.5545e-10,3.9261e-12,2.8748e-13,1,0.35,4.5,0.35,0
0,1.571e-06,-4.8486e-07,-2.3496e-05,-9.2688e-10,3.888e-12,2.8469e-13,1,0.352,4.5,0.352,0
0,1.577e-06,-4.916e-07,-2.3527e-05,-9.983e-10,3.8498e-12,2.8189e-13,1,0.354,4.5,0.354,0
0,1.583e-06,-4.9834e-07,-2.3558e-05,-1.0697e-09,3.8116e-12,2.791e-13,1,0.356,4.5,0.356,0
0,1.5889e-06,-5.0507e-07,-2.359e-05,-1.1412e-09,3.7734e-12,2.763e-13,1,0.358,4.5,0.358,0
0,1.5949e-06,-5.1181e-07,-2.3621e-05,-1.2126e-09,3.7353e-12,2.7351e-13,1,0.36,4.5,0.36,0
0,1.6008e-06,-5.1855e-07,-2.3652e-05,-1.284e-09,3.6971e-12,2.7071e-13,1,0.362,4.5,0.362,0
0,1.6068e-06,-5.2529e-07,-2.3683e-05,-1.3554e-09,3.6589e-12,2.6792e-13,1,0.364,4.5,0.364,0
0,1.6128e-06,-5.3202e-07,-2.3715e-05,-1.4268e-09,3.6207e-12,2.6512e-13,1,0.366,4.5,0.366,0
0,1.6187e-06,-5.3876e-07,-2.3746e-05,-1.4983e-09,3.5826e-12,2.6233e-13,1,0.368,4.5,0.368,0
0,1.6247e-06,-5.455e-07,-2.3777e-05,-1.5697e-09,3.5444e-12,2.5953e-13,1,0.37,4.5,0.37,0
0,1.6306e-06,-5.5224e-07,-2.3808e-05,-1.6411e-09,3.5062e-12,2.5674e-13,1,0.372,4.5,0.372,0
0,1.6366e-06,-5.5897e-07,-2.3839e-05,-1.7125e-09,3.4681e-12,2.5394e-13,1,0.374,4.5,0.374,0
0,1.6426e-06,-5.6571e-07,-2.3871e-05,-1.784e-09,3.4299e-12,2.5115e-13,1,0.376,4.5,0.376,0
0,1.6485e-06,-5.7245e-07,-2.3902e-05,-1.8554e-09,3.3917e-12,2.4835e-13,1,0.378,4.5,0.378,0
0,1.6545e-06,-5.7919e-07,-2.3933e-05,-1.9268e-09,3.3535e-12,2.4556e-13,1,0.38,4.5,0.38,0
0,1.6605e-06,-5.8592e-07,-2.3964e-05,-1.9982e-09,3.3154e-12,2.4276e-13,1,0.382,4.5,0.382,0
0,1.6664e-06,-5.9266e-07,-2.3996e-05,-2.0697e-09,3.2772e-12,2.3997e-13,1,0.384,4.5,0.384,0
0,1.6724e-06,-5.994e-07,-2.4027e-05,-2.1411e-09,3.239e-12,2.3717e-13,1,0.386,4.5,0.386,0
0,1.6783e-06,-6.0614e-07,-2.4058e-05,-2.2125e-09,3.2008e-12,2.3438e-13,1,0.388,4.5,0.388,0
0,1.6843e-06,-6.1287e-07,-2.4089e-05,-2.2839e-09,3.1627e-12,2.3158e-13,1,0.39,4.5,0.39,0
0,1.6903e-06,-6.1961e-07,-2.412e-05,-2.3554e-09,3.1245e-12,2.2879e-13,1,0.392,4.5,0.392,0
0,1.6962e-06,-6.2635e-07,-2.4152e-05,-2.4268e-09,3.0863e-12,2.2599e-13,1,0.394,4.5,0.394,0
0,1.7022e-06,-6.3309e-07,-2.4183e-05,-2.4982e-09,3.0482e-12,2.232e-13,1,0.396,4.5,0.396,0
0,1.7082e-06,-6.3982e-07,-2.4214e-05,-2.5696e-09,3.01e-12,2.204e-13,1,0.398,4.5,0.398,0
0,1.7141e-06,-6.4656e-07,-2.4245e-05,-2.6411e-09,2.9718e-12,2.1761e-13,1,0.4,4.5,0.4,0
0,1.7201e-06,-6.533e-07,-2.4276e-05,-2.7125e-09,2.9336e-12,2.1481e-13,1,0.402,4.5,0.402,0
0,1.726e-06,-6.6004e-07,-2.4308e-05,-2.7839e-09,2.8955e-12,2.1202e-13,1,0.404,4.5,0.404,0
0,1.732e-06,-6.6678e-07,-2.4339e-05,-2.8553e-09,2.8573e-12,2.0922e-13,1,0.406,4.5,0.406,0
0,1.738e-06,-6.7351e-07,-2.437e-05,-2.9267e-09,2.8191e-12,2.0642e-13,1,0.408,4.5,0.408,0
0,1.7439e-06,-6.8025e-07,-2.4401e-05,-2.9982e-09,2.7809e-12,2.0363e-13,1,0.41,4.5,0.41,0
0,1.7499e-06,-6.8699e-07,-2.4433e-05,-3.0696e-09,2.7428e-12,2.0083e-13,1,0.412,4.5,0.412,0
