u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
-1.5168e-18,1.3325e-18,-5.3018e-19,1.9096e-05,-2.9928e-30,-8.9165e-34,1,0,13.5,0,0
0,0,0,1.9094e-05,-2.3409e-30,-6.9753e-34,1,0.02,13.5,0.02,0
0,0,0,1.9093e-05,-1.6889e-30,-5.034e-34,1,0.04,13.5,0.04,0
0,0,0,1.9091e-05,-1.037e-30,-3.0928e-34,1,0.06,13.5,0.06,0
0,0,0,1.9089e-05,-3.85e-31,-1.1515e-34,1,0.08,13.5,0.08,0
0,0,0,1.9087e-05,2.6696e-31,7.8971e-35,1,0.1,13.5,0.1,0
0,0,0,1.9085e-05,9.1892e-31,2.731e-34,1,0.12,13.5,0.12,0
0,0,0,1.9084e-05,1.5709e-30,4.6722e-34,1,0.14,13.5,0.14,0
0,0,0,1.9082e-05,2.2228e-30,6.6134e-34,1,0.16,13.5,0.16,0
0,0,0,1.908e-05,2.8748e-30,8.5547e-34,1,0.18,13.5,0.18,0
0,0,0,1.9078e-05,3.5268e-30,1.0496e-33,1,0.2,13.5,0.2,0
0,0,0,1.9093e-05,3.7318e-30,1.1107e-33,1,0.22,13.5,0.22,0
0,0,0,1.9115e-05,3.7156e-30,1.1059e-33,1,0.24,13.5,0.24,0
0,0,0,1.9138e-05,3.6995e-30,1.1012e-33,1,0.26,13.5,0.26,0
0,0,0,1.9161e-05,3.6833e-30,1.0965e-33,1,0.28,13.5,0.28,0
0,0,0,1.9182e-05,2.6147e-30,7.7793e-34,1,0.3,13.5,0.3,0
0,0,0,1.9203e-05,1.4588e-30,4.3339e-34,1,0.32,13.5,0.32,0
0,0,0,1.9224e-05,3.0292e-31,8.8859e-35,1,0.34,13.5,0.34,0
0,0,0,1.9245e-05,-8.5295e-31,-2.5567e-34,1,0.36,13.5,0.36,0
0,0,0,1.9266e-05,-2.0088e-30,-6.0021e-34,1,0.38,13.5,0.38,0
0,0,0,1.9287e-05,-3.1647e-30,-9.4474e-34,1,0.4,13.5,0.4,0
0,0,0,1.9308e-05,-4.3206e-30,-1.2893e-33,1,0.42,13.5,0.42,0
0,0,0,1.9329e-05,-5.4764e-30,-1.6338e-33,1,0.44,13.5,0.44,0
0,0,0,1.935e-05,-6.6323e-30,-1.9783e-33,1,0.46,13.5,0.46,0
0,0,0,1.9376e-05,-7.3097e-30,-2.1802e-33,1,0.48,13.5,0.48,0
0,0,0,1.9393e-05,-5.8516e-30,-1.7454e-33,1,0.5,13.5,0.5,0
0,0,0,1.941e-05,-4.3935e-30,-1.3106e-33,1,0.52,13.5,0.52,0
0,0,0,1.9427e-05,-2.9353e-30,-8.7576e-34,1,0.54,13.5,0.54,0
0,0,0,1.9444e-05,-1.4772e-30,-4.4096e-34,1,0.56,13.5,0.56,0
0,0,0,1.9461e-05,-1.9118e-32,-6.1472e-36,1,0.58,13.5,0.58,0
0,0,0,1.9478e-05,1.439e-30,4.2866e-34,1,0.6,13.5,0.6,0
0,0,0,1.9495e-05,2.8971e-30,8.6347e-34,1,0.62,13.5,0.62,0
0,0,0,1.9487e-05,2.9709e-30,8.8539e-34,1,0.64,13.5,0.64,0
0,0,0,1.9457e-05,1.802e-30,5.3661e-34,1,0.66,13.5,0.66,0
0,0,0,1.9427e-05,6.3297e-31,1.8783e-34,1,0.68,13.5,0.68,0
0,0,0,1.9396e-05,-5.503e-31,-1.6521e-34,1,0.7,13.5,0.7,0
0,0,0,1.9385e-05,-5.1714e-31,-1.5524e-34,1,0.72,13.5,0.72,0
0,0,0,1.9374e-05,-4.8397e-31,-1.4528e-34,1,0.74,13.5,0.74,0
0,0,0,1.9362e-05,-4.5081e-31,-1.3532e-34,1,0.76,13.5,0.76,0
