"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.4744e-29,-4.0715e-13,1.8378e-12,5.5958e-11,2.2783e-23,-4.9117e-26,-5.5043e-27,1,0.362,13.5,0.362,0
-1.0149e-28,-4.0008e-13,1.8549e-12,5.6163e-11,2.4379e-23,-4.8513e-26,-5.4367e-27,1,0.364,13.5,0.364,0
-4.1996e-29,-3.9301e-13,1.872e-12,5.6368e-11,2.5976e-23,-4.791e-26,-5.369e-27,1,0.366,13.5,0.366,0
-4.0246e-29,-3.8594e-13,1.8891e-12,5.6573e-11,2.7572e-23,-4.7306e-26,-5.3013e-27,1,0.368,13.5,0.368,0
-6.4744e-29,-3.7887e-13,1.9062e-12,5.6778e-11,2.9168e-23,-4.6702e-26,-5.2337e-27,1,0.37,13.5,0.37,0
1.9248e-29,-3.718e-13,1.9233e-12,5.6983e-11,3.0764e-23,-4.6098e-26,-5.166e-27,1,0.372,13.5,0.372,0
-7.3493e-29,-3.6473e-13,1.9404e-12,5.7188e-11,3.236e-23,-4.5495e-26,-5.0984e-27,1,0.374,13.5,0.374,0
-1.2599e-28,-3.5766e-13,1.9575e-12,5.7393e-11,3.3957e-23,-4.4891e-26,-5.0307e-27,1,0.376,13.5,0.376,0
1.3999e-29,-3.506e-13,1.9746e-12,5.7598e-11,3.5553e-23,-4.4287e-26,-4.9631e-27,1,0.378,13.5,0.378,0
-9.7991e-29,-3.4353e-13,1.9916e-12,5.7803e-11,3.7149e-23,-4.3683e-26,-4.8954e-27,1,0.38,13.5,0.38,0
-7.5243e-29,-3.3646e-13,2.0087e-12,5.8008e-11,3.8745e-23,-4.308e-26,-4.8277e-27,1,0.382,13.5,0.382,0
1.2249e-29,-3.2939e-13,2.0258e-12,5.8213e-11,4.0341e-23,-4.2476e-26,-4.7601e-27,1,0.384,13.5,0.384,0
-8.0492e-29,-3.2232e-13,2.0429e-12,5.8418e-11,4.1937e-23,-4.1872e-26,-4.6924e-27,1,0.386,13.5,0.386,0
-4.8995e-29,-3.1525e-13,2.06e-12,5.8623e-11,4.3534e-23,-4.1268e-26,-4.6248e-27,1,0.388,13.5,0.388,0
4.1996e-29,-3.0818e-13,2.0771e-12,5.8828e-11,4.513e-23,-4.0665e-26,-4.5571e-27,1,0.39,13.5,0.39,0
-7.6993e-29,-3.0111e-13,2.0942e-12,5.9033e-11,4.6726e-23,-4.0061e-26,-4.4894e-27,1,0.392,13.5,0.392,0
-4.7245e-29,-2.9404e-13,2.1113e-12,5.9238e-11,4.8322e-23,-3.9457e-26,-4.4218e-27,1,0.394,13.5,0.394,0
-5.0745e-29,-2.8697e-13,2.1284e-12,5.9443e-11,4.9918e-23,-3.8853e-26,-4.3541e-27,1,0.396,13.5,0.396,0
-4.8995e-29,-2.799e-13,2.1454e-12,5.9648e-11,5.1515e-23,-3.825e-26,-4.2865e-27,1,0.398,13.5,0.398,0
-7.6993e-29,-2.7283e-13,2.1625e-12,5.9853e-11,5.3111e-23,-3.7646e-26,-4.2188e-27,1,0.4,13.5,0.4,0
-2.2748e-29,-2.6576e-13,2.1796e-12,6.0058e-11,5.4707e-23,-3.7042e-26,-4.1511e-27,1,0.402,13.5,0.402,0
-6.1244e-29,-2.587e-13,2.1967e-12,6.0263e-11,5.6303e-23,-3.6438e-26,-4.0835e-27,1,0.404,13.5,0.404,0
-1.1024e-28,-2.5163e-13,2.2138e-12,6.0468e-11,5.7899e-23,-3.5835e-26,-4.0158e-27,1,0.406,13.5,0.406,0
3.3247e-29,-2.4456e-13,2.2309e-12,6.0673e-11,5.9495e-23,-3.5231e-26,-3.9482e-27,1,0.408,13.5,0.408,0
-2.0998e-29,-2.3749e-13,2.248e-12,6.0878e-11,6.1092e-23,-3.4627e-26,-3.8805e-27,1,0.41,13.5,0.41,0
-2.7997e-29,-2.3042e-13,2.2651e-12,6.1083e-11,6.2688e-23,-3.4023e-26,-3.8128e-27,1,0.412,13.5,0.412,0
-6.4744e-29,-2.2335e-13,2.2822e-12,6.1288e-11,6.4284e-23,-3.342e-26,-3.7452e-27,1,0.414,13.5,0.414,0
-6.4744e-29,-2.1628e-13,2.2993e-12,6.1493e-11,6.588e-23,-3.2816e-26,-3.6775e-27,1,0.416,13.5,0.416,0
-3.4997e-29,-2.0921e-13,2.3163e-12,6.1698e-11,6.7476e-23,-3.2212e-26,-3.6099e-27,1,0.418,13.5,0.418,0
1.7498e-30,-2.0214e-13,2.3334e-12,6.1903e-11,6.9073e-23,-3.1608e-26,-3.5422e-27,1,0.42,13.5,0.42,0
-1.1549e-28,-1.9507e-13,2.3505e-12,6.2108e-11,7.0669e-23,-3.1005e-26,-3.4746e-27,1,0.422,13.5,0.422,0
-1.1899e-28,-1.88e-13,2.3676e-12,6.2313e-11,7.2265e-23,-3.0401e-26,-3.4069e-27,1,0.424,13.5,0.424,0
-1.2074e-28,-1.8093e-13,2.3847e-12,6.2518e-11,7.3861e-23,-2.9797e-26,-3.3392e-27,1,0.426,13.5,0.426,0
-3.3247e-29,-1.7386e-13,2.4018e-12,6.2723e-11,7.5457e-23,-2.9193e-26,-3.2716e-27,1,0.428,13.5,0.428,0
-3.1497e-29,-1.668e-13,2.4189e-12,6.2928e-11,7.7054e-23,-2.859e-26,-3.2039e-27,1,0.43,13.5,0.43,0
2.7997e-29,-1.5973e-13,2.436e-12,6.3133e-11,7.865e-23,-2.7986e-26,-3.1363e-27,1,0.432,13.5,0.432,0
-5.9494e-29,-1.5266e-13,2.4531e-12,6.3338e-11,8.0246e-23,-2.7382e-26,-3.0686e-27,1,0.434,13.5,0.434,0
-3.8496e-29,-1.4559e-13,2.4701e-12,6.3543e-11,8.1842e-23,-2.6778e-26,-3.0009e-27,1,0.436,13.5,0.436,0
-6.4744e-29,-1.3852e-13,2.4872e-12,6.3748e-11,8.3438e-23,-2.6175e-26,-2.9333e-27,1,0.438,13.5,0.438,0
-8.9241e-29,-1.3145e-13,2.5043e-12,6.3953e-11,8.5034e-23,-2.5571e-26,-2.8656e-27,1,0.44,13.5,0.44,0
-5.2495e-30,-1.2438e-13,2.5214e-12,6.4158e-11,8.6631e-23,-2.4967e-26,-2.798e-27,1,0.442,13.5,0.442,0
-6.6494e-29,-1.1731e-13,2.5385e-12,6.4363e-11,8.8227e-23,-2.4363e-26,-2.7303e-27,1,0.444,13.5,0.444,0
-6.9993e-29,-1.1024e-13,2.5556e-12,6.4568e-11,8.9823e-23,-2.376e-26,-2.6626e-27,1,0.446,13.5,0.446,0
-1.5748e-29,-1.0317e-13,2.5727e-12,6.4773e-11,9.1419e-23,-2.3156e-26,-2.595e-27,1,0.448,13.5,0.448,0
-3.4997e-30,-9.6103e-14,2.5898e-12,6.4978e-11,9.3015e-23,-2.2552e-26,-2.5273e-27,1,0.45,13.5,0.45,0
1.9248e-29,-8.9034e-14,2.6069e-12,6.5183e-11,9.4612e-23,-2.1949e-26,-2.4597e-27,1,0.452,13.5,0.452,0
-1.2249e-29,-8.1965e-14,2.6239e-12,6.5388e-11,9.6208e-23,-2.1345e-26,-2.392e-27,1,0.454,13.5,0.454,0
-3.8496e-29,-7.4895e-14,2.641e-12,6.5593e-11,9.7804e-23,-2.0741e-26,-2.3243e-27,1,0.456,13.5,0.456,0
-1.0149e-28,-6.7826e-14,2.6581e-12,6.5798e-11,9.94e-23,-2.0137e-26,-2.2567e-27,1,0.458,13.5,0.458,0
-1.5748e-29,-6.0757e-14,2.6752e-12,6.6003e-11,1.01e-22,-1.9534e-26,-2.189e-27,1,0.46,13.5,0.46,0
-9.6241e-29,-5.3688e-14,2.6923e-12,6.6208e-11,1.0259e-22,-1.893e-26,-2.1214e-27,1,0.462,13.5,0.462,0
-6.8243e-29,-4.6619e-14,2.7094e-12,6.6413e-11,1.0419e-22,-1.8326e-26,-2.0537e-27,1,0.464,13.5,0.464,0
-6.4744e-29,-3.9549e-14,2.7265e-12,6.6618e-11,1.0578e-22,-1.7722e-26,-1.9861e-27,1,0.466,13.5,0.466,0
-4.5496e-29,-3.248e-14,2.7436e-12,6.6823e-11,1.0738e-22,-1.7119e-26,-1.9184e-27,1,0.468,13.5,0.468,0
-1.3999e-29,-2.5411e-14,2.7607e-12,6.7028e-11,1.0898e-22,-1.6515e-26,-1.8507e-27,1,0.47,13.5,0.47,0
-1.9248e-29,-1.8342e-14,2.7778e-12,6.7233e-11,1.1057e-22,-1.5911e-26,-1.7831e-27,1,0.472,13.5,0.472,0
-7.8742e-29,-1.1272e-14,2.7948e-12,6.7438e-11,1.1217e-22,-1.5307e-26,-1.7154e-27,1,0.474,13.5,0.474,0
-8.3992e-29,-4.2032e-15,2.8119e-12,6.7643e-11,1.1377e-22,-1.4704e-26,-1.6478e-27,1,0.476,13.5,0.476,0
-1.9248e-29,2.866e-15,2.829e-12,6.7848e-11,1.1536e-22,-1.41e-26,-1.5801e-27,1,0.478,13.5,0.478,0
-1.7498e-29,9.9352e-15,2.8461e-12,6.8053e-11,1.1696e-22,-1.3496e-26,-1.5124e-27,1,0.48,13.5,0.48,0
-1.7498e-29,1.7004e-14,2.8632e-12,6.8258e-11,1.1855e-22,-1.2892e-26,-1.4448e-27,1,0.482,13.5,0.482,0
-5.0745e-29,2.4074e-14,2.8803e-12,6.8463e-11,1.2015e-22,-1.2289e-26,-1.3771e-27,1,0.484,13.5,0.484,0
-1.1024e-28,3.1143e-14,2.8974e-12,6.8668e-11,1.2175e-22,-1.1685e-26,-1.3095e-27,1,0.486,13.5,0.486,0
-5.5995e-29,3.8212e-14,2.9145e-12,6.8874e-11,1.2334e-22,-1.1081e-26,-1.2418e-27,1,0.488,13.5,0.488,0
3.4997e-30,4.5281e-14,2.9316e-12,6.9079e-11,1.2494e-22,-1.0477e-26,-1.1741e-27,1,0.49,13.5,0.49,0
-5.4245e-29,5.2351e-14,2.9486e-12,6.9284e-11,1.2654e-22,-9.8735e-27,-1.1065e-27,1,0.492,13.5,0.492,0
-2.4498e-29,5.942e-14,2.9657e-12,6.9489e-11,1.2813e-22,-9.2698e-27,-1.0388e-27,1,0.494,13.5,0.494,0
-5.7744e-29,6.6489e-14,2.9828e-12,6.9694e-11,1.2973e-22,-8.6661e-27,-9.7116e-28,1,0.496,13.5,0.496,0
-1.1374e-28,7.3558e-14,2.9999e-12,6.9899e-11,1.3132e-22,-8.0623e-27,-9.035e-28,1,0.498,13.5,0.498,0
-5.5995e-29,8.0627e-14,3.017e-12,7.0104e-11,1.3292e-22,-7.4586e-27,-8.3585e-28,1,0.5,13.5,0.5,0
8.7492e-30,8.7697e-14,3.0341e-12,7.0309e-11,1.3452e-22,-6.8548e-27,-7.6819e-28,1,0.502,13.5,0.502,0
-5.2495e-29,9.4766e-14,3.0512e-12,7.0514e-11,1.3611e-22,-6.2511e-27,-7.0053e-28,1,0.504,13.5,0.504,0
-1.1199e-28,1.0184e-13,3.0683e-12,7.0719e-11,1.3771e-22,-5.6473e-27,-6.3287e-28,1,0.506,13.5,0.506,0
-5.2495e-30,1.089e-13,3.0854e-12,7.0924e-11,1.393e-22,-5.0436e-27,-5.6521e-28,1,0.508,13.5,0.508,0
-1.1374e-28,1.1597e-13,3.1024e-12,7.1129e-11,1.409e-22,-4.4398e-27,-4.9755e-28,1,0.51,13.5,0.51,0
-6.9993e-30,1.2304e-13,3.1195e-12,7.1334e-11,1.425e-22,-3.8361e-27,-4.2989e-28,1,0.512,13.5,0.512,0
2.7997e-29,1.3011e-13,3.1366e-12,7.1539e-11,1.4409e-22,-3.2323e-27,-3.6223e-28,1,0.514,13.5,0.514,0
-5.5995e-29,1.3718e-13,3.1537e-12,7.1744e-11,1.4569e-22,-2.6286e-27,-2.9457e-28,1,0.516,13.5,0.516,0
-6.2994e-29,1.4425e-13,3.1708e-12,7.1949e-11,1.4729e-22,-2.0248e-27,-2.2691e-28,1,0.518,13.5,0.518,0
-2.7997e-29,1.5132e-13,3.1879e-12,7.2154e-11,1.4888e-22,-1.4211e-27,-1.5925e-28,1,0.52,13.5,0.52,0
-9.0991e-29,1.5839e-13,3.205e-12,7.2359e-11,1.5048e-22,-8.1733e-28,-9.1594e-29,1,0.522,13.5,0.522,0
0,1.6546e-13,3.2221e-12,7.2564e-11,1.5207e-22,-2.1359e-28,-2.3936e-29,1,0.524,13.5,0.524,0
0,1.6804e-13,3.2304e-12,7.2612e-11,1.5256e-22,0,0,1,0.526,13.5,0.526,0
0,1.6816e-13,3.2339e-12,7.2575e-11,1.5243e-22,0,0,1,0.528,13.5,0.528,0
0,1.6828e-13,3.2374e-12,7.2537e-11,1.5231e-22,0,0,1,0.53,13.5,0.53,0
0,1.684e-13,3.241e-12,7.25e-11,1.5218e-22,0,0,1,0.532,13.5,0.532,0
0,1.6852e-13,3.2445e-12,7.2462e-11,1.5206e-22,0,0,1,0.534,13.5,0.534,0
0,1.6865e-13,3.248e-12,7.2425e-11,1.5193e-22,0,0,1,0.536,13.5,0.536,0
0,1.6877e-13,3.2515e-12,7.2387e-11,1.5181e-22,0,0,1,0.538,13.5,0.538,0
0,1.6889e-13,3.255e-12,7.235e-11,1.5168e-22,0,0,1,0.54,13.5,0.54,0
0,1.6901e-13,3.2586e-12,7.2312e-11,1.5156e-22,0,0,1,0.542,13.5,0.542,0
0,1.6913e-13,3.2621e-12,7.2275e-11,1.5143e-22,0,0,1,0.544,13.5,0.544,0
0,1.6925e-13,3.2656e-12,7.2238e-11,1.5131e-22,0,0,1,0.546,13.5,0.546,0
0,1.6937e-13,3.2691e-12,7.22e-11,1.5118e-22,0,0,1,0.548,13.5,0.548,0
0,1.695e-13,3.2727e-12,7.2163e-11,1.5105e-22,0,0,1,0.55,13.5,0.55,0
0,1.6962e-13,3.2762e-12,7.2125e-11,1.5093e-22,0,0,1,0.552,13.5,0.552,0
0,1.6974e-13,3.2797e-12,7.2088e-11,1.508e-22,0,0,1,0.554,13.5,0.554,0
0,1.6986e-13,3.2832e-12,7.205e-11,1.5068e-22,0,0,1,0.556,13.5,0.556,0
0,1.6998e-13,3.2867e-12,7.2013e-11,1.5055e-22,0,0,1,0.558,13.5,0.558,0
0,1.701e-13,3.2903e-12,7.1975e-11,1.5043e-22,0,0,1,0.56,13.5,0.56,0
0,1.7023e-13,3.2938e-12,7.1938e-11,1.503e-22,0,0,1,0.562,13.5,0.562,0
0,1.7035e-13,3.2973e-12,7.1901e-11,1.5018e-22,0,0,1,0.564,13.5,0.564,0
0,1.7047e-13,3.3008e-12,7.1863e-11,1.5005e-22,0,0,1,0.566,13.5,0.566,0
-6.2103e-28,1.675e-13,3.2936e-12,7.1786e-11,1.5008e-22,0,0,1,0.568,13.5,0.568,0
-4.2939e-28,1.6378e-13,3.2837e-12,7.1699e-11,1.5015e-22,0,0,1,0.57,13.5,0.57,0
-3.3358e-28,1.6006e-13,3.2738e-12,7.1613e-11,1.5022e-22,0,0,1,0.572,13.5,0.572,0
-9.8654e-28,1.5634e-13,3.264e-12,7.1526e-11,1.5029e-22,0,0,1,0.574,13.5,0.574,0
-5.1101e-28,1.5262e-13,3.2541e-12,7.144e-11,1.5036e-22,0,0,1,0.576,13.5,0.576,0
-2.4131e-28,1.489e-13,3.2442e-12,7.1353e-11,1.5043e-22,0,0,1,0.578,13.5,0.578,0
-3.2648e-28,1.4518e-13,3.2344e-12,7.1266e-11,1.505e-22,0,0,1,0.58,13.5,0.58,0
-3.4068e-28,1.4146e-13,3.2245e-12,7.118e-11,1.5056e-22,0,0,1,0.582,13.5,0.582,0
-1.235e-27,1.3774e-13,3.2147e-12,7.1093e-11,1.5063e-22,0,0,1,0.584,13.5,0.584,0
-5.1101e-28,1.3402e-13,3.2048e-12,7.1007e-11,1.507e-22,0,0,1,0.586,13.5,0.586,0
-1.0504e-27,1.303e-13,3.1949e-12,7.092e-11,1.5077e-22,0,0,1,0.588,13.5,0.588,0
-2.2712e-28,1.2659e-13,3.1851e-12,7.0833e-11,1.5084e-22,0,0,1,0.59,13.5,0.59,0
-5.9618e-28,1.2287e-13,3.1752e-12,7.0747e-11,1.5091e-22,0,0,1,0.592,13.5,0.592,0
-9.6525e-28,1.1915e-13,3.1653e-12,7.066e-11,1.5098e-22,0,0,1,0.594,13.5,0.594,0
-3.1229e-28,1.1543e-13,3.1555e-12,7.0574e-11,1.5104e-22,0,0,1,0.596,13.5,0.596,0
-9.6525e-28,1.1171e-13,3.1456e-12,7.0487e-11,1.5111e-22,0,0,1,0.598,13.5,0.598,0
-8.5169e-28,1.0799e-13,3.1358e-12,7.04e-11,1.5118e-22,0,0,1,0.6,13.5,0.6,0
-1.2208e-27,1.0427e-13,3.1259e-12,7.0314e-11,1.5125e-22,0,0,1,0.602,13.5,0.602,0
-7.6652e-28,1.0055e-13,3.116e-12,7.0227e-11,1.5132e-22,0,0,1,0.604,13.5,0.604,0
-2.839e-28,9.6833e-14,3.1062e-12,7.0141e-11,1.5139e-22,0,0,1,0.606,13.5,0.606,0
-1.3627e-27,9.3114e-14,3.0963e-12,7.0054e-11,1.5146e-22,0,0,1,0.608,13.5,0.608,0
-2.839e-28,8.9395e-14,3.0864e-12,6.9967e-11,1.5153e-22,0,0,1,0.61,13.5,0.61,0
-6.2457e-28,8.5676e-14,3.0766e-12,6.9881e-11,1.5159e-22,0,0,1,0.612,13.5,0.612,0
-9.6525e-28,8.1957e-14,3.0667e-12,6.9794e-11,1.5166e-22,0,0,1,0.614,13.5,0.614,0
-7.3813e-28,7.8238e-14,3.0568e-12,6.9708e-11,1.5173e-22,0,0,1,0.616,13.5,0.616,0
-7.3813e-28,7.4519e-14,3.047e-12,6.9621e-11,1.518e-22,0,0,1,0.618,13.5,0.618,0
-4.5424e-28,7.08e-14,3.0371e-12,6.9534e-11,1.5187e-22,0,0,1,0.62,13.5,0.62,0
-1.4195e-27,6.7081e-14,3.0273e-12,6.9448e-11,1.5194e-22,0,0,1,0.622,13.5,0.622,0
-9.0847e-28,6.3361e-14,3.0174e-12,6.9361e-11,1.5201e-22,0,0,1,0.624,13.5,0.624,0
-9.6525e-28,5.9642e-14,3.0075e-12,6.9275e-11,1.5207e-22,0,0,1,0.626,13.5,0.626,0
-7.3813e-28,5.5923e-14,2.9977e-12,6.9188e-11,1.5214e-22,0,0,1,0.628,13.5,0.628,0
2.2712e-28,5.2204e-14,2.9878e-12,6.9101e-11,1.5221e-22,0,0,1,0.63,13.5,0.63,0
-3.9746e-28,4.8485e-14,2.9779e-12,6.9015e-11,1.5228e-22,0,0,1,0.632,13.5,0.632,0
-1.2491e-27,4.4766e-14,2.9681e-12,6.8928e-11,1.5235e-22,0,0,1,0.634,13.5,0.634,0
-1.1924e-27,4.1047e-14,2.9582e-12,6.8842e-11,1.5242e-22,0,0,1,0.636,13.5,0.636,0
-5.1101e-28,3.7328e-14,2.9484e-12,6.8755e-11,1.5249e-22,0,0,1,0.638,13.5,0.638,0
-6.8135e-28,3.3609e-14,2.9385e-12,6.8668e-11,1.5255e-22,0,0,1,0.64,13.5,0.64,0
-6.2457e-28,2.989e-14,2.9286e-12,6.8582e-11,1.5262e-22,0,0,1,0.642,13.5,0.642,0
-3.9746e-28,2.6171e-14,2.9188e-12,6.8495e-11,1.5269e-22,0,0,1,0.644,13.5,0.644,0
-3.4068e-28,2.2452e-14,2.9089e-12,6.8409e-11,1.5276e-22,0,0,1,0.646,13.5,0.646,0
-6.8135e-28,1.8733e-14,2.899e-12,6.8322e-11,1.5283e-22,0,0,1,0.648,13.5,0.648,0
-4.5424e-28,1.5014e-14,2.8892e-12,6.8235e-11,1.529e-22,0,0,1,0.65,13.5,0.65,0
-6.8135e-28,1.1294e-14,2.8793e-12,6.8149e-11,1.5297e-22,0,0,1,0.652,13.5,0.652,0
-7.9491e-28,7.5754e-15,2.8695e-12,6.8062e-11,1.5304e-22,0,0,1,0.654,13.5,0.654,0
-1.1356e-27,3.8563e-15,2.8596e-12,6.7976e-11,1.531e-22,0,0,1,0.656,13.5,0.656,0
-7.9491e-28,1.3725e-16,2.8497e-12,6.7889e-11,1.5317e-22,0,0,1,0.658,13.5,0.658,0
-1.1356e-27,-3.5819e-15,2.8399e-12,6.7802e-11,1.5324e-22,0,0,1,0.66,13.5,0.66,0
-1.4763e-27,-7.3009e-15,2.83e-12,6.7716e-11,1.5331e-22,0,0,1,0.662,13.5,0.662,0
-1.022e-27,-1.102e-14,2.8201e-12,6.7629e-11,1.5338e-22,0,0,1,0.664,13.5,0.664,0
-7.9491e-28,-1.4739e-14,2.8103e-12,6.7543e-11,1.5345e-22,0,0,1,0.666,13.5,0.666,0
-7.9491e-28,-1.8458e-14,2.8004e-12,6.7456e-11,1.5352e-22,0,0,1,0.668,13.5,0.668,0
-9.0847e-28,-2.2177e-14,2.7905e-12,6.7369e-11,1.5358e-22,0,0,1,0.67,13.5,0.67,0
-1.3627e-27,-2.5896e-14,2.7807e-12,6.7283e-11,1.5365e-22,0,0,1,0.672,13.5,0.672,0
-6.8135e-28,-2.9615e-14,2.7708e-12,6.7196e-11,1.5372e-22,0,0,1,0.674,13.5,0.674,0
-1.022e-27,-3.3334e-14,2.761e-12,6.7109e-11,1.5379e-22,0,0,1,0.676,13.5,0.676,0
-7.9491e-28,-3.7053e-14,2.7511e-12,6.7023e-11,1.5386e-22,0,0,1,0.678,13.5,0.678,0
-6.8135e-28,-4.0773e-14,2.7412e-12,6.6936e-11,1.5393e-22,0,0,1,0.68,13.5,0.68,0
-9.0847e-28,-4.4492e-14,2.7314e-12,6.685e-11,1.54e-22,0,0,1,0.682,13.5,0.682,0
-1.2491e-27,-4.8211e-14,2.7215e-12,6.6763e-11,1.5406e-22,0,0,1,0.684,13.5,0.684,0
-6.8135e-28,-5.193e-14,2.7116e-12,6.6676e-11,1.5413e-22,0,0,1,0.686,13.5,0.686,0
-1.022e-27,-5.5649e-14,2.7018e-12,6.659e-11,1.542e-22,0,0,1,0.688,13.5,0.688,0
-9.0847e-28,-5.9368e-14,2.6919e-12,6.6503e-11,1.5427e-22,0,0,1,0.69,13.5,0.69,0
-6.8135e-28,-6.3087e-14,2.6821e-12,6.6417e-11,1.5434e-22,0,0,1,0.692,13.5,0.692,0
-4.5424e-28,-6.6806e-14,2.6722e-12,6.633e-11,1.5441e-22,0,0,1,0.694,13.5,0.694,0
-5.6779e-28,-7.0525e-14,2.6623e-12,6.6243e-11,1.5448e-22,0,0,1,0.696,13.5,0.696,0
-1.1356e-27,-7.4244e-14,2.6525e-12,6.6157e-11,1.5455e-22,0,0,1,0.698,13.5,0.698,0
-5.6779e-28,-7.7963e-14,2.6426e-12,6.607e-11,1.5461e-22,0,0,1,0.7,13.5,0.7,0
-9.0847e-28,-8.1682e-14,2.6327e-12,6.5984e-11,1.5468e-22,0,0,1,0.702,13.5,0.702,0
-1.2491e-27,-8.5401e-14,2.6229e-12,6.5897e-11,1.5475e-22,0,0,1,0.704,13.5,0.704,0
-3.4068e-28,-8.912e-14,2.613e-12,6.581e-11,1.5482e-22,0,0,1,0.706,13.5,0.706,0
-9.0847e-28,-9.284e-14,2.6032e-12,6.5724e-11,1.5489e-22,0,0,1,0.708,13.5,0.708,0
-9.0847e-28,-9.6559e-14,2.5933e-12,6.5637e-11,1.5496e-22,0,0,1,0.71,13.5,0.71,0
-4.5424e-28,-1.0028e-13,2.5834e-12,6.5551e-11,1.5503e-22,0,0,1,0.712,13.5,0.712,0
-1.022e-27,-1.04e-13,2.5736e-12,6.5464e-11,1.5509e-22,0,0,1,0.714,13.5,0.714,0
-1.2491e-27,-1.0772e-13,2.5637e-12,6.5377e-11,1.5516e-22,0,0,1,0.716,13.5,0.716,0
-1.1356e-27,-1.1143e-13,2.5538e-12,6.5291e-11,1.5523e-22,0,0,1,0.718,13.5,0.718,0
-3.4068e-28,-1.1515e-13,2.544e-12,6.5204e-11,1.553e-22,0,0,1,0.72,13.5,0.72,0
-1.3627e-27,-1.1887e-13,2.5341e-12,6.5118e-11,1.5537e-22,0,0,1,0.722,13.5,0.722,0
-1.022e-27,-1.2259e-13,2.5242e-12,6.5031e-11,1.5544e-22,0,0,1,0.724,13.5,0.724,0
-3.4068e-28,-1.2631e-13,2.5144e-12,6.4944e-11,1.5551e-22,0,0,1,0.726,13.5,0.726,0
-1.2491e-27,-1.3003e-13,2.5045e-12,6.4858e-11,1.5558e-22,0,0,1,0.728,13.5,0.728,0
-1.1356e-27,-1.3375e-13,2.4947e-12,6.4771e-11,1.5564e-22,0,0,1,0.73,13.5,0.73,0
-1.1356e-27,-1.3747e-13,2.4848e-12,6.4685e-11,1.5571e-22,0,0,1,0.732,13.5,0.732,0
-9.0847e-28,-1.4119e-13,2.4749e-12,6.4598e-11,1.5578e-22,0,0,1,0.734,13.5,0.734,0
-2.2712e-28,-1.4491e-13,2.4651e-12,6.4511e-11,1.5585e-22,0,0,1,0.736,13.5,0.736,0
-6.8135e-28,-1.4863e-13,2.4552e-12,6.4425e-11,1.5592e-22,0,0,1,0.738,13.5,0.738,0
-6.8135e-28,-1.5234e-13,2.4453e-12,6.4338e-11,1.5599e-22,0,0,1,0.74,13.5,0.74,0
-6.8135e-28,-1.5606e-13,2.4355e-12,6.4252e-11,1.5606e-22,0,0,1,0.742,13.5,0.742,0
-9.0847e-28,-1.5978e-13,2.4256e-12,6.4165e-11,1.5612e-22,0,0,1,0.744,13.5,0.744,0
-4.5424e-28,-1.635e-13,2.4158e-12,6.4078e-11,1.5619e-22,0,0,1,0.746,13.5,0.746,0
-2.2712e-28,-1.6722e-13,2.4059e-12,6.3992e-11,1.5626e-22,0,0,1,0.748,13.5,0.748,0
-6.8135e-28,-1.7094e-13,2.396e-12,6.3905e-11,1.5633e-22,0,0,1,0.75,13.5,0.75,0
-4.5424e-28,-1.7466e-13,2.3862e-12,6.3819e-11,1.564e-22,0,0,1,0.752,13.5,0.752,0
-2.2712e-28,-1.7838e-13,2.3763e-12,6.3732e-11,1.5647e-22,0,0,1,0.754,13.5,0.754,0
-2.2712e-28,-1.821e-13,2.3664e-12,6.3645e-11,1.5654e-22,0,0,1,0.756,13.5,0.756,0
-1.1356e-27,-1.8582e-13,2.3566e-12,6.3559e-11,1.566e-22,0,0,1,0.758,13.5,0.758,0
-2.2712e-28,-1.8954e-13,2.3467e-12,6.3472e-11,1.5667e-22,0,0,1,0.76,13.5,0.76,0
-9.0847e-28,-1.9325e-13,2.3369e-12,6.3386e-11,1.5674e-22,0,0,1,0.762,13.5,0.762,0
-9.0847e-28,-1.9697e-13,2.327e-12,6.3299e-11,1.5681e-22,0,0,1,0.764,13.5,0.764,0
-1.1356e-27,-2.0069e-13,2.3171e-12,6.3212e-11,1.5688e-22,0,0,1,0.766,13.5,0.766,0
-2.2712e-28,-2.0441e-13,2.3073e-12,6.3126e-11,1.5695e-22,0,0,1,0.768,13.5,0.768,0
-6.8135e-28,-2.0813e-13,2.2974e-12,6.3039e-11,1.5702e-22,0,0,1,0.77,13.5,0.77,0
-1.1356e-27,-2.1185e-13,2.2875e-12,6.2953e-11,1.5709e-22,0,0,1,0.772,13.5,0.772,0
-4.5424e-28,-2.1557e-13,2.2777e-12,6.2866e-11,1.5715e-22,0,0,1,0.774,13.5,0.774,0
-2.2712e-28,-2.1929e-13,2.2678e-12,6.2779e-11,1.5722e-22,0,0,1,0.776,13.5,0.776,0
-9.0847e-28,-2.2301e-13,2.2579e-12,6.2693e-11,1.5729e-22,0,0,1,0.778,13.5,0.778,0
-6.8135e-28,-2.2673e-13,2.2481e-12,6.2606e-11,1.5736e-22,0,0,1,0.78,13.5,0.78,0
-6.8135e-28,-2.3045e-13,2.2382e-12,6.252e-11,1.5743e-22,0,0,1,0.782,13.5,0.782,0
-9.0847e-28,-2.3416e-13,2.2284e-12,6.2433e-11,1.575e-22,0,0,1,0.784,13.5,0.784,0
