u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
1.7531e-21,2.713e-23,3.5877e-22,0.0015393,1.2604e-21,2.5208e-25,1,1.36,9,1.36,0
-2.805e-21,-4.3408e-23,-5.7403e-22,0.001539,1.2481e-21,2.4961e-25,1,1.38,9,1.38,0
-3.5062e-22,-5.4261e-24,-7.1753e-23,0.0015386,9.6759e-22,1.9352e-25,1,1.4,9,1.4,0
-2.1037e-21,-3.2556e-23,-4.3052e-22,0.0015382,6.8713e-22,1.3743e-25,1,1.42,9,1.42,0
0,0,0,0.0015378,4.0666e-22,8.1332e-26,1,1.44,9,1.44,0
-2.4544e-21,-3.7982e-23,-5.0227e-22,0.0015374,1.2619e-22,2.5239e-26,1,1.46,9,1.46,0
-5.61e-21,-8.6817e-23,-1.1481e-21,0.001537,-1.5427e-22,-3.0855e-26,1,1.48,9,1.48,0
-3.5062e-21,-5.4261e-23,-7.1753e-22,0.0015366,-4.3474e-22,-8.6948e-26,1,1.5,9,1.5,0
-5.61e-21,-8.6817e-23,-1.1481e-21,0.0015362,-7.1521e-22,-1.4304e-25,1,1.52,9,1.52,0
-1.8972e-21,-3.4616e-23,-2.9698e-22,0.0015358,-9.7247e-22,-1.9449e-25,1,1.54,9,1.54,0
0,0,0,0.0015347,-9.0998e-22,-1.82e-25,1,1.56,9,1.56,0
-1.8972e-21,-3.4616e-23,-2.9698e-22,0.0015336,-8.4749e-22,-1.695e-25,1,1.58,9,1.58,0
1.7786e-22,3.2452e-24,2.7842e-23,0.0015328,-7.7557e-22,-1.5511e-25,1,1.6,9,1.6,0
2.1343e-21,3.8942e-23,3.341e-22,0.0015327,-6.7677e-22,-1.3535e-25,1,1.62,9,1.62,0
2.8458e-21,5.1923e-23,4.4547e-22,0.0015326,-5.7797e-22,-1.1559e-25,1,1.64,9,1.64,0
0,0,0,0.0015326,-4.7917e-22,-9.5835e-26,1,1.66,9,1.66,0
0,0,0,0.0015325,-3.8037e-22,-7.6075e-26,1,1.68,9,1.68,0
1.8972e-21,3.4616e-23,2.9698e-22,0.0015324,-2.8158e-22,-5.6315e-26,1,1.7,9,1.7,0
1.8972e-21,3.4616e-23,2.9698e-22,0.0015323,-1.8278e-22,-3.6555e-26,1,1.72,9,1.72,0
0,0,0,0.0015322,-9.6896e-23,-1.9379e-26,1,1.74,9,1.74,0
0,0,0,0.0015321,-1.5216e-23,-3.0433e-27,1,1.76,9,1.76,0
0,0,0,0.001532,6.6463e-23,1.3293e-26,1,1.78,9,1.78,0
0,0,0,0.0015318,1.1889e-22,2.3778e-26,1,1.8,9,1.8,0
0,0,0,0.0015312,8.3023e-23,1.6605e-26,1,1.82,9,1.82,0
0,0,0,0.0015305,4.7154e-23,9.4309e-27,1,1.84,9,1.84,0
0,0,0,0.0015299,1.1286e-23,2.2571e-27,1,1.86,9,1.86,0
0,0,0,0.0015292,-2.4583e-23,-4.9166e-27,1,1.88,9,1.88,0
0,0,0,0.0015286,-6.0452e-23,-1.209e-26,1,1.9,9,1.9,0
0,0,0,0.001528,-9.632e-23,-1.9264e-26,1,1.92,9,1.92,0
0,0,0,0.0015273,-1.3219e-22,-2.6438e-26,1,1.94,9,1.94,0
0,0,0,0.0015267,-1.6806e-22,-3.3612e-26,1,1.96,9,1.96,0
0,0,0,0.001526,-2.0393e-22,-4.0785e-26,1,1.98,9,1.98,0
0,0,0,0.0015254,-2.398e-22,-4.7959e-26,1,2,9,2,0
