"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,1,0.074,9,0.074,0
0,0,0,0,0,0,0,1,0.076,9,0.076,0
0,0,0,0,0,0,0,1,0.078,9,0.078,0
0,0,0,0,0,0,0,1,0.08,9,0.08,0
0,0,0,0,0,0,0,1,0.082,9,0.082,0
0,0,0,0,0,0,0,1,0.084,9,0.084,0
0,0,0,0,0,0,0,1,0.086,9,0.086,0
0,0,0,0,0,0,0,1,0.088,9,0.088,0
0,0,0,0,0,0,0,1,0.09,9,0.09,0
0,0,0,0,0,0,0,1,0.092,9,0.092,0
0,0,0,0,0,0,0,1,0.094,9,0.094,0
0,0,0,0,0,0,0,1,0.096,9,0.096,0
0,0,0,0,0,0,0,1,0.098,9,0.098,0
0,0,0,0,0,0,0,1,0.1,9,0.1,0
0,0,0,0,0,0,0,1,0.102,9,0.102,0
0,0,0,0,0,0,0,1,0.104,9,0.104,0
0,0,0,0,0,0,0,1,0.106,9,0.106,0
0,0,0,0,0,0,0,1,0.108,9,0.108,0
0,0,0,0,0,0,0,1,0.11,9,0.11,0
0,0,0,0,0,0,0,1,0.112,9,0.112,0
0,0,0,0,0,0,0,1,0.114,9,0.114,0
0,0,0,0,0,0,0,1,0.116,9,0.116,0
0,0,0,0,0,0,0,1,0.118,9,0.118,0
0,0,0,0,0,0,0,1,0.12,9,0.12,0
0,0,0,0,0,0,0,1,0.122,9,0.122,0
0,0,0,0,0,0,0,1,0.124,9,0.124,0
0,0,0,0,0,0,0,1,0.126,9,0.126,0
0,0,0,0,0,0,0,1,0.128,9,0.128,0
0,0,0,0,0,0,0,1,0.13,9,0.13,0
0,0,0,0,0,0,0,1,0.132,9,0.132,0
0,0,0,0,0,0,0,1,0.134,9,0.134,0
0,0,0,0,0,0,0,1,0.136,9,0.136,0
0,0,0,0,0,0,0,1,0.138,9,0.138,0
0,0,0,0,0,0,0,1,0.14,9,0.14,0
0,0,0,0,0,0,0,1,0.142,9,0.142,0
0,0,0,0,0,0,0,1,0.144,9,0.144,0
0,0,0,0,0,0,0,1,0.146,9,0.146,0
0,0,0,0,0,0,0,1,0.148,9,0.148,0
0,0,0,0,0,0,0,1,0.15,9,0.15,0
0,0,0,0,0,0,0,1,0.152,9,0.152,0
0,0,0,0,0,0,0,1,0.154,9,0.154,0
0,0,0,0,0,0,0,1,0.156,9,0.156,0
0,0,0,0,0,0,0,1,0.158,9,0.158,0
0,0,0,0,0,0,0,1,0.16,9,0.16,0
0,0,0,0,0,0,0,1,0.162,9,0.162,0
0,0,0,0,0,0,0,1,0.164,9,0.164,0
0,0,0,0,0,0,0,1,0.166,9,0.166,0
0,0,0,0,0,0,0,1,0.168,9,0.168,0
0,0,0,0,0,0,0,1,0.17,9,0.17,0
0,0,0,0,0,0,0,1,0.172,9,0.172,0
0,0,0,0,0,0,0,1,0.174,9,0.174,0
0,0,0,0,0,0,0,1,0.176,9,0.176,0
0,0,0,0,0,0,0,1,0.178,9,0.178,0
0,0,0,0,0,0,0,1,0.18,9,0.18,0
0,0,0,0,0,0,0,1,0.182,9,0.182,0
0,0,0,0,0,0,0,1,0.184,9,0.184,0
0,0,0,0,0,0,0,1,0.186,9,0.186,0
0,0,0,0,0,0,0,1,0.188,9,0.188,0
0,0,0,0,0,0,0,1,0.19,9,0.19,0
0,0,0,0,0,0,0,1,0.192,9,0.192,0
0,0,0,0,0,0,0,1,0.194,9,0.194,0
0,0,0,0,0,0,0,1,0.196,9,0.196,0
0,0,0,0,0,0,0,1,0.198,9,0.198,0
0,0,0,0,0,0,0,1,0.2,9,0.2,0
0,0,0,0,0,0,0,1,0.202,9,0.202,0
0,0,0,0,0,0,0,1,0.204,9,0.204,0
0,0,0,0,0,0,0,1,0.206,9,0.206,0
0,0,0,0,0,0,0,1,0.208,9,0.208,0
0,0,0,0,0,0,0,1,0.21,9,0.21,0
0,0,0,0,0,0,0,1,0.212,9,0.212,0
0,0,0,0,0,0,0,1,0.214,9,0.214,0
0,0,0,0,0,0,0,1,0.216,9,0.216,0
0,0,0,0,0,0,0,1,0.218,9,0.218,0
0,0,0,0,0,0,0,1,0.22,9,0.22,0
0,0,0,0,0,0,0,1,0.222,9,0.222,0
0,0,0,0,0,0,0,1,0.224,9,0.224,0
0,0,0,0,0,0,0,1,0.226,9,0.226,0
0,0,0,0,0,0,0,1,0.228,9,0.228,0
0,0,0,0,0,0,0,1,0.23,9,0.23,0
0,0,0,0,0,0,0,1,0.232,9,0.232,0
0,0,0,0,0,0,0,1,0.234,9,0.234,0
0,0,0,0,0,0,0,1,0.236,9,0.236,0
0,0,0,0,0,0,0,1,0.238,9,0.238,0
0,0,0,0,0,0,0,1,0.24,9,0.24,0
0,0,0,0,0,0,0,1,0.242,9,0.242,0
0,0,0,0,0,0,0,1,0.244,9,0.244,0
0,0,0,0,0,0,0,1,0.246,9,0.246,0
0,0,0,0,0,0,0,1,0.248,9,0.248,0
0,0,0,0,0,0,0,1,0.25,9,0.25,0
0,0,0,0,0,0,0,1,0.252,9,0.252,0
0,0,0,0,0,0,0,1,0.254,9,0.254,0
0,0,0,0,0,0,0,1,0.256,9,0.256,0
0,0,0,0,0,0,0,1,0.258,9,0.258,0
0,0,0,0,0,0,0,1,0.26,9,0.26,0
0,0,0,0,0,0,0,1,0.262,9,0.262,0
0,0,0,0,0,0,0,1,0.264,9,0.264,0
0,0,0,0,0,0,0,1,0.266,9,0.266,0
0,0,0,0,0,0,0,1,0.268,9,0.268,0
0,0,0,0,0,0,0,1,0.27,9,0.27,0
0,0,0,0,0,0,0,1,0.272,9,0.272,0
0,0,0,0,0,0,0,1,0.274,9,0.274,0
0,0,0,0,0,0,0,1,0.276,9,0.276,0
0,0,0,0,0,0,0,1,0.278,9,0.278,0
0,0,0,0,0,0,0,1,0.28,9,0.28,0
0,0,0,0,0,0,0,1,0.282,9,0.282,0
0,0,0,0,0,0,0,1,0.284,9,0.284,0
0,0,0,0,0,0,0,1,0.286,9,0.286,0
0,0,0,0,0,0,0,1,0.288,9,0.288,0
0,0,0,0,0,0,0,1,0.29,9,0.29,0
0,0,0,0,0,0,0,1,0.292,9,0.292,0
0,0,0,0,0,0,0,1,0.294,9,0.294,0
0,0,0,0,0,0,0,1,0.296,9,0.296,0
0,0,0,0,0,0,0,1,0.298,9,0.298,0
0,0,0,0,0,0,0,1,0.3,9,0.3,0
0,0,0,0,0,0,0,1,0.302,9,0.302,0
0,0,0,0,0,0,0,1,0.304,9,0.304,0
0,0,0,0,0,0,0,1,0.306,9,0.306,0
0,0,0,0,0,0,0,1,0.308,9,0.308,0
0,0,0,0,0,0,0,1,0.31,9,0.31,0
0,0,0,0,0,0,0,1,0.312,9,0.312,0
0,0,0,0,0,0,0,1,0.314,9,0.314,0
0,0,0,0,0,0,0,1,0.316,9,0.316,0
0,0,0,0,0,0,0,1,0.318,9,0.318,0
0,0,0,0,0,0,0,1,0.32,9,0.32,0
0,0,0,0,0,0,0,1,0.322,9,0.322,0
0,0,0,0,0,0,0,1,0.324,9,0.324,0
0,0,0,0,0,0,0,1,0.326,9,0.326,0
0,0,0,0,0,0,0,1,0.328,9,0.328,0
0,0,0,0,0,0,0,1,0.33,9,0.33,0
0,0,0,0,0,0,0,1,0.332,9,0.332,0
0,0,0,0,0,0,0,1,0.334,9,0.334,0
0,0,0,0,0,0,0,1,0.336,9,0.336,0
0,0,0,0,0,0,0,1,0.338,9,0.338,0
0,0,0,0,0,0,0,1,0.34,9,0.34,0
0,0,0,0,0,0,0,1,0.342,9,0.342,0
0,0,0,0,0,0,0,1,0.344,9,0.344,0
0,0,0,0,0,0,0,1,0.346,9,0.346,0
0,0,0,0,0,0,0,1,0.348,9,0.348,0
0,0,0,0,0,0,0,1,0.35,9,0.35,0
0,0,0,0,0,0,0,1,0.352,9,0.352,0
0,0,0,0,0,0,0,1,0.354,9,0.354,0
0,0,0,0,0,0,0,1,0.356,9,0.356,0
0,0,0,0,0,0,0,1,0.358,9,0.358,0
0,0,0,0,0,0,0,1,0.36,9,0.36,0
0,0,0,0,0,0,0,1,0.362,9,0.362,0
0,0,0,0,0,0,0,1,0.364,9,0.364,0
0,0,0,0,0,0,0,1,0.366,9,0.366,0
0,0,0,0,0,0,0,1,0.368,9,0.368,0
0,0,0,0,0,0,0,1,0.37,9,0.37,0
0,0,0,0,0,0,0,1,0.372,9,0.372,0
0,0,0,0,0,0,0,1,0.374,9,0.374,0
0,0,0,0,0,0,0,1,0.376,9,0.376,0
0,0,0,0,0,0,0,1,0.378,9,0.378,0
0,0,0,0,0,0,0,1,0.38,9,0.38,0
0,0,0,0,0,0,0,1,0.382,9,0.382,0
0,0,0,0,0,0,0,1,0.384,9,0.384,0
0,0,0,0,0,0,0,1,0.386,9,0.386,0
0,0,0,0,0,0,0,1,0.388,9,0.388,0
0,0,0,0,0,0,0,1,0.39,9,0.39,0
0,0,0,0,0,0,0,1,0.392,9,0.392,0
0,0,0,0,0,0,0,1,0.394,9,0.394,0
0,0,0,0,0,0,0,1,0.396,9,0.396,0
0,0,0,0,0,0,0,1,0.398,9,0.398,0
0,0,0,0,0,0,0,1,0.4,9,0.4,0
0,0,0,0,0,0,0,1,0.402,9,0.402,0
0,0,0,0,0,0,0,1,0.404,9,0.404,0
0,0,0,0,0,0,0,1,0.406,9,0.406,0
0,0,0,0,0,0,0,1,0.408,9,0.408,0
0,0,0,0,0,0,0,1,0.41,9,0.41,0
0,0,0,0,0,0,0,1,0.412,9,0.412,0
0,0,0,0,0,0,0,1,0.414,9,0.414,0
0,0,0,0,0,0,0,1,0.416,9,0.416,0
0,0,0,0,0,0,0,1,0.418,9,0.418,0
0,0,0,0,0,0,0,1,0.42,9,0.42,0
0,0,0,0,0,0,0,1,0.422,9,0.422,0
0,0,0,0,0,0,0,1,0.424,9,0.424,0
0,0,0,0,0,0,0,1,0.426,9,0.426,0
0,0,0,0,0,0,0,1,0.428,9,0.428,0
0,0,0,0,0,0,0,1,0.43,9,0.43,0
0,0,0,0,0,0,0,1,0.432,9,0.432,0
0,0,0,0,0,0,0,1,0.434,9,0.434,0
0,0,0,0,0,0,0,1,0.436,9,0.436,0
0,0,0,0,0,0,0,1,0.438,9,0.438,0
0,0,0,0,0,0,0,1,0.44,9,0.44,0
0,0,0,0,0,0,0,1,0.442,9,0.442,0
0,0,0,0,0,0,0,1,0.444,9,0.444,0
0,0,0,0,0,0,0,1,0.446,9,0.446,0
0,0,0,0,0,0,0,1,0.448,9,0.448,0
0,0,0,0,0,0,0,1,0.45,9,0.45,0
0,0,0,0,0,0,0,1,0.452,9,0.452,0
0,0,0,0,0,0,0,1,0.454,9,0.454,0
0,0,0,0,0,0,0,1,0.456,9,0.456,0
0,0,0,0,0,0,0,1,0.458,9,0.458,0
0,0,0,0,0,0,0,1,0.46,9,0.46,0
0,0,0,0,0,0,0,1,0.462,9,0.462,0
0,0,0,0,0,0,0,1,0.464,9,0.464,0
0,0,0,0,0,0,0,1,0.466,9,0.466,0
0,0,0,0,0,0,0,1,0.468,9,0.468,0
0,0,0,0,0,0,0,1,0.47,9,0.47,0
0,0,0,0,0,0,0,1,0.472,9,0.472,0
0,0,0,0,0,0,0,1,0.474,9,0.474,0
0,0,0,0,0,0,0,1,0.476,9,0.476,0
0,0,0,0,0,0,0,1,0.478,9,0.478,0
0,0,0,0,0,0,0,1,0.48,9,0.48,0
0,0,0,0,0,0,0,1,0.482,9,0.482,0
0,0,0,0,0,0,0,1,0.484,9,0.484,0
0,0,0,0,0,0,0,1,0.486,9,0.486,0
0,0,0,0,0,0,0,1,0.488,9,0.488,0
0,0,0,0,0,0,0,1,0.49,9,0.49,0
0,0,0,0,0,0,0,1,0.492,9,0.492,0
0,0,0,0,0,0,0,1,0.494,9,0.494,0
0,0,0,0,0,0,0,1,0.496,9,0.496,0
0,0,0,0,0,0,0,1,0.498,9,0.498,0
0,0,0,0,0,0,0,1,0.5,9,0.5,0
0,0,0,0,0,0,0,1,0.502,9,0.502,0
0,0,0,0,0,0,0,1,0.504,9,0.504,0
0,0,0,0,0,0,0,1,0.506,9,0.506,0
0,0,0,0,0,0,0,1,0.508,9,0.508,0
0,0,0,0,0,0,0,1,0.51,9,0.51,0
0,0,0,0,0,0,0,1,0.512,9,0.512,0
0,0,0,0,0,0,0,1,0.514,9,0.514,0
0,0,0,0,0,0,0,1,0.516,9,0.516,0
0,0,0,0,0,0,0,1,0.518,9,0.518,0
0,0,0,0,0,0,0,1,0.52,9,0.52,0
0,0,0,0,0,0,0,1,0.522,9,0.522,0
0,0,0,0,0,0,0,1,0.524,9,0.524,0
0,0,0,0,0,0,0,1,0.526,9,0.526,0
0,0,0,0,0,0,0,1,0.528,9,0.528,0
0,0,0,0,0,0,0,1,0.53,9,0.53,0
0,0,0,0,0,0,0,1,0.532,9,0.532,0
0,0,0,0,0,0,0,1,0.534,9,0.534,0
0,0,0,0,0,0,0,1,0.536,9,0.536,0
0,0,0,0,0,0,0,1,0.538,9,0.538,0
0,0,0,0,0,0,0,1,0.54,9,0.54,0
0,0,0,0,0,0,0,1,0.542,9,0.542,0
0,0,0,0,0,0,0,1,0.544,9,0.544,0
0,0,0,0,0,0,0,1,0.546,9,0.546,0
0,0,0,0,0,0,0,1,0.548,9,0.548,0
0,0,0,0,0,0,0,1,0.55,9,0.55,0
0,0,0,0,0,0,0,1,0.552,9,0.552,0
0,0,0,0,0,0,0,1,0.554,9,0.554,0
0,0,0,0,0,0,0,1,0.556,9,0.556,0
0,0,0,0,0,0,0,1,0.558,9,0.558,0
0,0,0,0,0,0,0,1,0.56,9,0.56,0
0,0,0,0,0,0,0,1,0.562,9,0.562,0
0,0,0,0,0,0,0,1,0.564,9,0.564,0
0,0,0,0,0,0,0,1,0.566,9,0.566,0
0,0,0,0,0,0,0,1,0.568,9,0.568,0
0,0,0,0,0,0,0,1,0.57,9,0.57,0
0,0,0,0,0,0,0,1,0.572,9,0.572,0
0,0,0,0,0,0,0,1,0.574,9,0.574,0
0,0,0,0,0,0,0,1,0.576,9,0.576,0
0,0,0,0,0,0,0,1,0.578,9,0.578,0
0,0,0,0,0,0,0,1,0.58,9,0.58,0
0,0,0,0,0,0,0,1,0.582,9,0.582,0
0,0,0,0,0,0,0,1,0.584,9,0.584,0
0,0,0,0,0,0,0,1,0.586,9,0.586,0
0,0,0,0,0,0,0,1,0.588,9,0.588,0
0,0,0,0,0,0,0,1,0.59,9,0.59,0
0,0,0,0,0,0,0,1,0.592,9,0.592,0
0,0,0,0,0,0,0,1,0.594,9,0.594,0
0,0,0,0,0,0,0,1,0.596,9,0.596,0
0,0,0,0,0,0,0,1,0.598,9,0.598,0
0,0,0,0,0,0,0,1,0.6,9,0.6,0
0,0,0,0,0,0,0,1,0.602,9,0.602,0
0,0,0,0,0,0,0,1,0.604,9,0.604,0
0,0,0,0,0,0,0,1,0.606,9,0.606,0
0,0,0,0,0,0,0,1,0.608,9,0.608,0
0,0,0,0,0,0,0,1,0.61,9,0.61,0
0,0,0,0,0,0,0,1,0.612,9,0.612,0
0,0,0,0,0,0,0,1,0.614,9,0.614,0
0,0,0,0,0,0,0,1,0.616,9,0.616,0
0,0,0,0,0,0,0,1,0.618,9,0.618,0
0,0,0,0,0,0,0,1,0.62,9,0.62,0
0,0,0,0,0,0,0,1,0.622,9,0.622,0
0,0,0,0,0,0,0,1,0.624,9,0.624,0
0,0,0,0,0,0,0,1,0.626,9,0.626,0
0,0,0,0,0,0,0,1,0.628,9,0.628,0
0,0,0,0,0,0,0,1,0.63,9,0.63,0
0,0,0,0,0,0,0,1,0.632,9,0.632,0
0,0,0,0,0,0,0,1,0.634,9,0.634,0
0,0,0,0,0,0,0,1,0.636,9,0.636,0
0,0,0,0,0,0,0,1,0.638,9,0.638,0
0,0,0,0,0,0,0,1,0.64,9,0.64,0
0,0,0,0,0,0,0,1,0.642,9,0.642,0
0,0,0,0,0,0,0,1,0.644,9,0.644,0
0,0,0,0,0,0,0,1,0.646,9,0.646,0
0,0,0,0,0,0,0,1,0.648,9,0.648,0
0,0,0,0,0,0,0,1,0.65,9,0.65,0
0,0,0,0,0,0,0,1,0.652,9,0.652,0
0,0,0,0,0,0,0,1,0.654,9,0.654,0
0,0,0,0,0,0,0,1,0.656,9,0.656,0
0,0,0,0,0,0,0,1,0.658,9,0.658,0
0,0,0,0,0,0,0,1,0.66,9,0.66,0
0,0,0,0,0,0,0,1,0.662,9,0.662,0
0,0,0,0,0,0,0,1,0.664,9,0.664,0
0,0,0,0,0,0,0,1,0.666,9,0.666,0
0,0,0,0,0,0,0,1,0.668,9,0.668,0
0,0,0,0,0,0,0,1,0.67,9,0.67,0
0,0,0,0,0,0,0,1,0.672,9,0.672,0
0,0,0,0,0,0,0,1,0.674,9,0.674,0
0,0,0,0,0,0,0,1,0.676,9,0.676,0
0,0,0,0,0,0,0,1,0.678,9,0.678,0
0,0,0,0,0,0,0,1,0.68,9,0.68,0
0,0,0,0,0,0,0,1,0.682,9,0.682,0
0,0,0,0,0,0,0,1,0.684,9,0.684,0
0,0,0,0,0,0,0,1,0.686,9,0.686,0
0,0,0,0,0,0,0,1,0.688,9,0.688,0
0,0,0,0,0,0,0,1,0.69,9,0.69,0
0,0,0,0,0,0,0,1,0.692,9,0.692,0
0,0,0,0,0,0,0,1,0.694,9,0.694,0
0,0,0,0,0,0,0,1,0.696,9,0.696,0
0,0,0,0,0,0,0,1,0.698,9,0.698,0
0,0,0,0,0,0,0,1,0.7,9,0.7,0
0,0,0,0,0,0,0,1,0.702,9,0.702,0
0,0,0,0,0,0,0,1,0.704,9,0.704,0
0,0,0,0,0,0,0,1,0.706,9,0.706,0
0,0,0,0,0,0,0,1,0.708,9,0.708,0
0,0,0,0,0,0,0,1,0.71,9,0.71,0
0,0,0,0,0,0,0,1,0.712,9,0.712,0
0,0,0,0,0,0,0,1,0.714,9,0.714,0
0,0,0,0,0,0,0,1,0.716,9,0.716,0
0,0,0,0,0,0,0,1,0.718,9,0.718,0
0,0,0,0,0,0,0,1,0.72,9,0.72,0
0,0,0,0,0,0,0,1,0.722,9,0.722,0
0,0,0,0,0,0,0,1,0.724,9,0.724,0
0,0,0,0,0,0,0,1,0.726,9,0.726,0
0,0,0,0,0,0,0,1,0.728,9,0.728,0
0,0,0,0,0,0,0,1,0.73,9,0.73,0
0,0,0,0,0,0,0,1,0.732,9,0.732,0
0,0,0,0,0,0,0,1,0.734,9,0.734,0
0,0,0,0,0,0,0,1,0.736,9,0.736,0
0,0,0,0,0,0,0,1,0.738,9,0.738,0
0,0,0,0,0,0,0,1,0.74,9,0.74,0
0,0,0,0,0,0,0,1,0.742,9,0.742,0
0,0,0,0,0,0,0,1,0.744,9,0.744,0
0,0,0,0,0,0,0,1,0.746,9,0.746,0
0,0,0,0,0,0,0,1,0.748,9,0.748,0
0,0,0,0,0,0,0,1,0.75,9,0.75,0
0,0,0,0,0,0,0,1,0.752,9,0.752,0
0,0,0,0,0,0,0,1,0.754,9,0.754,0
0,0,0,0,0,0,0,1,0.756,9,0.756,0
0,0,0,0,0,0,0,1,0.758,9,0.758,0
0,0,0,0,0,0,0,1,0.76,9,0.76,0
0,0,0,0,0,0,0,1,0.762,9,0.762,0
0,0,0,0,0,0,0,1,0.764,9,0.764,0
0,0,0,0,0,0,0,1,0.766,9,0.766,0
0,0,0,0,0,0,0,1,0.768,9,0.768,0
0,0,0,0,0,0,0,1,0.77,9,0.77,0
0,0,0,0,0,0,0,1,0.772,9,0.772,0
0,0,0,0,0,0,0,1,0.774,9,0.774,0
0,0,0,0,0,0,0,1,0.776,9,0.776,0
0,0,0,0,0,0,0,1,0.778,9,0.778,0
0,0,0,0,0,0,0,1,0.78,9,0.78,0
0,0,0,0,0,0,0,1,0.782,9,0.782,0
0,0,0,0,0,0,0,1,0.784,9,0.784,0
0,0,0,0,0,0,0,1,0.786,9,0.786,0
0,0,0,0,0,0,0,1,0.788,9,0.788,0
0,0,0,0,0,0,0,1,0.79,9,0.79,0
0,0,0,0,0,0,0,1,0.792,9,0.792,0
0,0,0,0,0,0,0,1,0.794,9,0.794,0
0,0,0,0,0,0,0,1,0.796,9,0.796,0
0,0,0,0,0,0,0,1,0.798,9,0.798,0
0,0,0,0,0,0,0,1,0.8,9,0.8,0
0,0,0,0,0,0,0,1,0.802,9,0.802,0
0,0,0,0,0,0,0,1,0.804,9,0.804,0
0,0,0,0,0,0,0,1,0.806,9,0.806,0
0,0,0,0,0,0,0,1,0.808,9,0.808,0
0,0,0,0,0,0,0,1,0.81,9,0.81,0
0,0,0,0,0,0,0,1,0.812,9,0.812,0
0,0,0,0,0,0,0,1,0.814,9,0.814,0
0,0,0,0,0,0,0,1,0.816,9,0.816,0
0,0,0,0,0,0,0,1,0.818,9,0.818,0
0,0,0,0,0,0,0,1,0.82,9,0.82,0
0,0,0,0,0,0,0,1,0.822,9,0.822,0
0,0,0,0,0,0,0,1,0.824,9,0.824,0
0,0,0,0,0,0,0,1,0.826,9,0.826,0
0,0,0,0,0,0,0,1,0.828,9,0.828,0
0,0,0,0,0,0,0,1,0.83,9,0.83,0
0,0,0,0,0,0,0,1,0.832,9,0.832,0
0,0,0,0,0,0,0,1,0.834,9,0.834,0
0,0,0,0,0,0,0,1,0.836,9,0.836,0
0,0,0,0,0,0,0,1,0.838,9,0.838,0
0,0,0,0,0,0,0,1,0.84,9,0.84,0
0,0,0,0,0,0,0,1,0.842,9,0.842,0
0,0,0,0,0,0,0,1,0.844,9,0.844,0
0,0,0,0,0,0,0,1,0.846,9,0.846,0
0,0,0,0,0,0,0,1,0.848,9,0.848,0
0,0,0,0,0,0,0,1,0.85,9,0.85,0
0,0,0,0,0,0,0,1,0.852,9,0.852,0
0,0,0,0,0,0,0,1,0.854,9,0.854,0
0,0,0,0,0,0,0,1,0.856,9,0.856,0
0,0,0,0,0,0,0,1,0.858,9,0.858,0
0,0,0,0,0,0,0,1,0.86,9,0.86,0
0,0,0,0,0,0,0,1,0.862,9,0.862,0
0,0,0,0,0,0,0,1,0.864,9,0.864,0
0,0,0,0,0,0,0,1,0.866,9,0.866,0
0,0,0,0,0,0,0,1,0.868,9,0.868,0
0,0,0,0,0,0,0,1,0.87,9,0.87,0
0,0,0,0,0,0,0,1,0.872,9,0.872,0
0,0,0,0,0,0,0,1,0.874,9,0.874,0
0,0,0,0,0,0,0,1,0.876,9,0.876,0
0,0,0,0,0,0,0,1,0.878,9,0.878,0
0,0,0,0,0,0,0,1,0.88,9,0.88,0
0,0,0,0,0,0,0,1,0.882,9,0.882,0
0,0,0,0,0,0,0,1,0.884,9,0.884,0
0,0,0,0,0,0,0,1,0.886,9,0.886,0
0,0,0,0,0,0,0,1,0.888,9,0.888,0
0,0,0,0,0,0,0,1,0.89,9,0.89,0
0,0,0,0,0,0,0,1,0.892,9,0.892,0
0,0,0,0,0,0,0,1,0.894,9,0.894,0
0,0,0,0,0,0,0,1,0.896,9,0.896,0
0,0,0,0,0,0,0,1,0.898,9,0.898,0
0,0,0,0,0,0,0,1,0.9,9,0.9,0
0,0,0,0,0,0,0,1,0.902,9,0.902,0
0,0,0,0,0,0,0,1,0.904,9,0.904,0
0,0,0,0,0,0,0,1,0.906,9,0.906,0
0,0,0,0,0,0,0,1,0.908,9,0.908,0
0,0,0,0,0,0,0,1,0.91,9,0.91,0
0,0,0,0,0,0,0,1,0.912,9,0.912,0
0,0,0,0,0,0,0,1,0.914,9,0.914,0
0,0,0,0,0,0,0,1,0.916,9,0.916,0
0,0,0,0,0,0,0,1,0.918,9,0.918,0
0,0,0,0,0,0,0,1,0.92,9,0.92,0
0,0,0,0,0,0,0,1,0.922,9,0.922,0
0,0,0,0,0,0,0,1,0.924,9,0.924,0
0,0,0,0,0,0,0,1,0.926,9,0.926,0
0,0,0,0,0,0,0,1,0.928,9,0.928,0
0,0,0,0,0,0,0,1,0.93,9,0.93,0
0,0,0,0,0,0,0,1,0.932,9,0.932,0
0,0,0,0,0,0,0,1,0.934,9,0.934,0
0,0,0,0,0,0,0,1,0.936,9,0.936,0
0,0,0,0,0,0,0,1,0.938,9,0.938,0
0,0,0,0,0,0,0,1,0.94,9,0.94,0
0,0,0,0,0,0,0,1,0.942,9,0.942,0
0,0,0,0,0,0,0,1,0.944,9,0.944,0
0,0,0,0,0,0,0,1,0.946,9,0.946,0
0,0,0,0,0,0,0,1,0.948,9,0.948,0
0,0,0,0,0,0,0,1,0.95,9,0.95,0
0,0,0,0,0,0,0,1,0.952,9,0.952,0
0,0,0,0,0,0,0,1,0.954,9,0.954,0
0,0,0,0,0,0,0,1,0.956,9,0.956,0
0,0,0,0,0,0,0,1,0.958,9,0.958,0
0,0,0,0,0,0,0,1,0.96,9,0.96,0
0,0,0,0,0,0,0,1,0.962,9,0.962,0
0,0,0,0,0,0,0,1,0.964,9,0.964,0
0,0,0,0,0,0,0,1,0.966,9,0.966,0
0,0,0,0,0,0,0,1,0.968,9,0.968,0
0,0,0,0,0,0,0,1,0.97,9,0.97,0
0,0,0,0,0,0,0,1,0.972,9,0.972,0
0,0,0,0,0,0,0,1,0.974,9,0.974,0
0,0,0,0,0,0,0,1,0.976,9,0.976,0
0,0,0,0,0,0,0,1,0.978,9,0.978,0
0,0,0,0,0,0,0,1,0.98,9,0.98,0
0,0,0,0,0,0,0,1,0.982,9,0.982,0
0,0,0,0,0,0,0,1,0.984,9,0.984,0
0,0,0,0,0,0,0,1,0.986,9,0.986,0
0,0,0,0,0,0,0,1,0.988,9,0.988,0
0,0,0,0,0,0,0,1,0.99,9,0.99,0
