u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,4.9796e-05,1.303e-31,2.606e-35,1,1.34,13.5,1.34,0
0,0,0,4.9782e-05,1.5824e-31,3.1648e-35,1,1.36,13.5,1.36,0
0,0,0,4.9769e-05,1.8618e-31,3.7236e-35,1,1.38,13.5,1.38,0
5.8359e-11,1.7622e-12,1.2796e-11,4.9755e-05,2.1427e-31,4.3176e-35,1,1.4,13.5,1.4,0
0,0,0,4.9781e-05,1.6406e-31,3.2812e-35,1,1.42,13.5,1.42,0
0,0,0,4.9806e-05,1.158e-31,2.316e-35,1,1.44,13.5,1.44,0
0,0,0,4.9803e-05,1.3902e-31,2.7804e-35,1,1.46,13.5,1.46,0
0,0,0,4.9767e-05,2.4614e-31,4.9229e-35,1,1.48,13.5,1.48,0
-8.9492e-23,-3.0023e-24,-1.6548e-23,4.9734e-05,3.4704e-31,6.9409e-35,1,1.5,13.5,1.5,0
-8.9492e-23,-3.0023e-24,-1.6548e-23,4.9743e-05,3.199e-31,6.3981e-35,1,1.52,13.5,1.52,0
-5.9661e-23,-2.0015e-24,-1.1032e-23,4.9752e-05,2.9276e-31,5.8553e-35,1,1.54,13.5,1.54,0
-8.9492e-23,-3.0023e-24,-1.6548e-23,4.976e-05,2.6562e-31,5.3125e-35,1,1.56,13.5,1.56,0
-2.9831e-23,-1.0008e-24,-5.516e-24,4.9769e-05,2.3848e-31,4.7697e-35,1,1.58,13.5,1.58,0
2.9831e-23,1.0008e-24,5.516e-24,4.9778e-05,2.1134e-31,4.2269e-35,1,1.6,13.5,1.6,0
0,0,0,4.9787e-05,1.842e-31,3.6841e-35,1,1.62,13.5,1.62,0
-2.9831e-23,-1.0008e-24,-5.516e-24,4.9796e-05,1.5706e-31,3.1412e-35,1,1.64,13.5,1.64,0
0,0,0,4.9805e-05,1.2992e-31,2.5984e-35,1,1.66,13.5,1.66,0
-5.9661e-23,-2.0015e-24,-1.1032e-23,4.9814e-05,1.0278e-31,2.0556e-35,1,1.68,13.5,1.68,0
0,0,0,4.9821e-05,7.8883e-32,1.5777e-35,1,1.7,13.5,1.7,0
0,0,0,4.9818e-05,7.3528e-32,1.4706e-35,1,1.72,13.5,1.72,0
0,0,0,4.9815e-05,6.8173e-32,1.3635e-35,1,1.74,13.5,1.74,0
0,0,0,4.9812e-05,6.2818e-32,1.2564e-35,1,1.76,13.5,1.76,0
5.9661e-23,2.0015e-24,1.1032e-23,4.9809e-05,5.7463e-32,1.1493e-35,1,1.78,13.5,1.78,0
0,0,0,4.9779e-05,1.1699e-31,2.3399e-35,1,1.8,13.5,1.8,0
0,0,0,4.9742e-05,1.942e-31,3.884e-35,1,1.82,13.5,1.82,0
0,0,0,4.9704e-05,2.7141e-31,5.4282e-35,1,1.84,13.5,1.84,0
0,0,0,4.9666e-05,3.4862e-31,6.9723e-35,1,1.86,13.5,1.86,0
0,0,0,4.9629e-05,4.2582e-31,8.5165e-35,1,1.88,13.5,1.88,0
0,0,0,4.9591e-05,5.0303e-31,1.0061e-34,1,1.9,13.5,1.9,0
0,0,0,4.9553e-05,5.8024e-31,1.1605e-34,1,1.92,13.5,1.92,0
0,0,0,4.9516e-05,6.5745e-31,1.3149e-34,1,1.94,13.5,1.94,0
0,0,0,4.9478e-05,7.3465e-31,1.4693e-34,1,1.96,13.5,1.96,0
0,0,0,4.944e-05,8.1186e-31,1.6237e-34,1,1.98,13.5,1.98,0
0,0,0,4.9403e-05,8.8907e-31,1.7781e-34,1,2,13.5,2,0
