"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-4.4465e-27,-1.0817e-12,5.9693e-12,1.7168e-10,2.6665e-22,0,0,1,0.96,13.5,0.96,0
0,-1.0971e-12,5.924e-12,1.7123e-10,2.6678e-22,0,0,1,0.962,13.5,0.962,0
-4.4465e-27,-1.1126e-12,5.8787e-12,1.7078e-10,2.6691e-22,0,0,1,0.964,13.5,0.964,0
0,-1.128e-12,5.8334e-12,1.7033e-10,2.6704e-22,0,0,1,0.966,13.5,0.966,0
0,-1.1435e-12,5.7881e-12,1.6989e-10,2.6717e-22,0,0,1,0.968,13.5,0.968,0
2.2233e-27,-1.1589e-12,5.7428e-12,1.6944e-10,2.673e-22,0,0,1,0.97,13.5,0.97,0
2.2233e-27,-1.1744e-12,5.6975e-12,1.6899e-10,2.6743e-22,0,0,1,0.972,13.5,0.972,0
2.2233e-27,-1.1898e-12,5.6522e-12,1.6854e-10,2.6757e-22,0,0,1,0.974,13.5,0.974,0
-2.2233e-27,-1.2053e-12,5.6069e-12,1.6809e-10,2.677e-22,0,0,1,0.976,13.5,0.976,0
2.2233e-27,-1.2207e-12,5.5616e-12,1.6764e-10,2.6783e-22,0,0,1,0.978,13.5,0.978,0
0,-1.2362e-12,5.5163e-12,1.6719e-10,2.6796e-22,0,0,1,0.98,13.5,0.98,0
0,-1.2516e-12,5.4673e-12,1.6672e-10,2.6812e-22,0,0,1,0.982,13.5,0.982,0
0,-1.2672e-12,5.4445e-12,1.6642e-10,2.6808e-22,0,0,1,0.984,13.5,0.984,0
0,-1.2827e-12,5.4217e-12,1.6612e-10,2.6804e-22,0,0,1,0.986,13.5,0.986,0
0,-1.2983e-12,5.3989e-12,1.6583e-10,2.6799e-22,0,0,1,0.988,13.5,0.988,0
0,-1.3138e-12,5.3761e-12,1.6553e-10,2.6795e-22,0,0,1,0.99,13.5,0.99,0
0,-1.3293e-12,5.3533e-12,1.6524e-10,2.6791e-22,0,0,1,0.992,13.5,0.992,0
0,-1.3449e-12,5.3305e-12,1.6494e-10,2.6787e-22,0,0,1,0.994,13.5,0.994,0
0,-1.3604e-12,5.3077e-12,1.6465e-10,2.6783e-22,0,0,1,0.996,13.5,0.996,0
0,-1.376e-12,5.2849e-12,1.6435e-10,2.6779e-22,0,0,1,0.998,13.5,0.998,0
0,-1.3915e-12,5.2621e-12,1.6406e-10,2.6774e-22,0,0,1,1,13.5,1,0
0,-1.4071e-12,5.2393e-12,1.6376e-10,2.677e-22,0,0,1,1.002,13.5,1.002,0
0,-1.4226e-12,5.2165e-12,1.6347e-10,2.6766e-22,0,0,1,1.004,13.5,1.004,0
0,-1.4381e-12,5.1937e-12,1.6317e-10,2.6762e-22,0,0,1,1.006,13.5,1.006,0
0,-1.4537e-12,5.1709e-12,1.6288e-10,2.6758e-22,0,0,1,1.008,13.5,1.008,0
0,-1.4692e-12,5.1481e-12,1.6258e-10,2.6753e-22,0,0,1,1.01,13.5,1.01,0
0,-1.4848e-12,5.1253e-12,1.6229e-10,2.6749e-22,0,0,1,1.012,13.5,1.012,0
0,-1.5003e-12,5.1025e-12,1.6199e-10,2.6745e-22,0,0,1,1.014,13.5,1.014,0
0,-1.5159e-12,5.0797e-12,1.617e-10,2.6741e-22,0,0,1,1.016,13.5,1.016,0
0,-1.5314e-12,5.0569e-12,1.614e-10,2.6737e-22,0,0,1,1.018,13.5,1.018,0
0,-1.5469e-12,5.0341e-12,1.6111e-10,2.6733e-22,0,0,1,1.02,13.5,1.02,0
0,-1.5625e-12,5.0113e-12,1.6081e-10,2.6728e-22,0,0,1,1.022,13.5,1.022,0
0,-1.578e-12,4.9885e-12,1.6052e-10,2.6724e-22,0,0,1,1.024,13.5,1.024,0
0,-1.5936e-12,4.9657e-12,1.6022e-10,2.672e-22,0,0,1,1.026,13.5,1.026,0
0,-1.6091e-12,4.9429e-12,1.5993e-10,2.6716e-22,0,0,1,1.028,13.5,1.028,0
0,-1.6246e-12,4.9201e-12,1.5963e-10,2.6712e-22,0,0,1,1.03,13.5,1.03,0
0,-1.6402e-12,4.8973e-12,1.5934e-10,2.6707e-22,0,0,1,1.032,13.5,1.032,0
0,-1.6557e-12,4.8745e-12,1.5904e-10,2.6703e-22,0,0,1,1.034,13.5,1.034,0
0,-1.6713e-12,4.8517e-12,1.5875e-10,2.6699e-22,0,0,1,1.036,13.5,1.036,0
0,-1.6868e-12,4.8289e-12,1.5845e-10,2.6695e-22,0,0,1,1.038,13.5,1.038,0
0,-1.7024e-12,4.8061e-12,1.5816e-10,2.6691e-22,0,0,1,1.04,13.5,1.04,0
0,-1.7179e-12,4.7833e-12,1.5786e-10,2.6686e-22,0,0,1,1.042,13.5,1.042,0
0,-1.7334e-12,4.7605e-12,1.5757e-10,2.6682e-22,0,0,1,1.044,13.5,1.044,0
0,-1.749e-12,4.7377e-12,1.5727e-10,2.6678e-22,0,0,1,1.046,13.5,1.046,0
0,-1.7645e-12,4.7149e-12,1.5698e-10,2.6674e-22,0,0,1,1.048,13.5,1.048,0
0,-1.7801e-12,4.6921e-12,1.5668e-10,2.667e-22,0,0,1,1.05,13.5,1.05,0
0,-1.7956e-12,4.6693e-12,1.5639e-10,2.6666e-22,0,0,1,1.052,13.5,1.052,0
0,-1.8112e-12,4.6465e-12,1.5609e-10,2.6661e-22,0,0,1,1.054,13.5,1.054,0
0,-1.8267e-12,4.6237e-12,1.558e-10,2.6657e-22,0,0,1,1.056,13.5,1.056,0
0,-1.8422e-12,4.6009e-12,1.555e-10,2.6653e-22,0,0,1,1.058,13.5,1.058,0
0,-1.8578e-12,4.5781e-12,1.5521e-10,2.6649e-22,0,0,1,1.06,13.5,1.06,0
0,-1.8733e-12,4.5553e-12,1.5491e-10,2.6645e-22,0,0,1,1.062,13.5,1.062,0
0,-1.8889e-12,4.5325e-12,1.5462e-10,2.664e-22,0,0,1,1.064,13.5,1.064,0
0,-1.9044e-12,4.5097e-12,1.5432e-10,2.6636e-22,0,0,1,1.066,13.5,1.066,0
0,-1.9199e-12,4.4869e-12,1.5403e-10,2.6632e-22,0,0,1,1.068,13.5,1.068,0
0,-1.9355e-12,4.4641e-12,1.5373e-10,2.6628e-22,0,0,1,1.07,13.5,1.07,0
0,-1.951e-12,4.4413e-12,1.5344e-10,2.6624e-22,0,0,1,1.072,13.5,1.072,0
0,-1.9666e-12,4.4185e-12,1.5314e-10,2.662e-22,0,0,1,1.074,13.5,1.074,0
0,-1.9821e-12,4.3957e-12,1.5285e-10,2.6615e-22,0,0,1,1.076,13.5,1.076,0
0,-1.9977e-12,4.3729e-12,1.5255e-10,2.6611e-22,0,0,1,1.078,13.5,1.078,0
0,-2.0132e-12,4.3501e-12,1.5226e-10,2.6607e-22,0,0,1,1.08,13.5,1.08,0
0,-2.0287e-12,4.3273e-12,1.5196e-10,2.6603e-22,0,0,1,1.082,13.5,1.082,0
0,-2.0443e-12,4.3045e-12,1.5167e-10,2.6599e-22,0,0,1,1.084,13.5,1.084,0
0,-2.0598e-12,4.2817e-12,1.5137e-10,2.6594e-22,0,0,1,1.086,13.5,1.086,0
0,-2.0754e-12,4.2589e-12,1.5108e-10,2.659e-22,0,0,1,1.088,13.5,1.088,0
0,-2.0909e-12,4.2361e-12,1.5078e-10,2.6586e-22,0,0,1,1.09,13.5,1.09,0
0,-2.1065e-12,4.2133e-12,1.5049e-10,2.6582e-22,0,0,1,1.092,13.5,1.092,0
0,-2.122e-12,4.1905e-12,1.5019e-10,2.6578e-22,0,0,1,1.094,13.5,1.094,0
0,-2.1375e-12,4.1677e-12,1.499e-10,2.6574e-22,0,0,1,1.096,13.5,1.096,0
0,-2.1531e-12,4.1449e-12,1.496e-10,2.6569e-22,0,0,1,1.098,13.5,1.098,0
0,-2.1686e-12,4.1221e-12,1.4931e-10,2.6565e-22,0,0,1,1.1,13.5,1.1,0
0,-2.1842e-12,4.0993e-12,1.4901e-10,2.6561e-22,0,0,1,1.102,13.5,1.102,0
0,-2.1997e-12,4.0765e-12,1.4872e-10,2.6557e-22,0,0,1,1.104,13.5,1.104,0
0,-2.2152e-12,4.0537e-12,1.4842e-10,2.6553e-22,0,0,1,1.106,13.5,1.106,0
0,-2.2308e-12,4.0309e-12,1.4813e-10,2.6548e-22,0,0,1,1.108,13.5,1.108,0
0,-2.2463e-12,4.0081e-12,1.4783e-10,2.6544e-22,0,0,1,1.11,13.5,1.11,0
0,-2.2619e-12,3.9853e-12,1.4754e-10,2.654e-22,0,0,1,1.112,13.5,1.112,0
0,-2.2774e-12,3.9625e-12,1.4724e-10,2.6536e-22,0,0,1,1.114,13.5,1.114,0
0,-2.293e-12,3.9397e-12,1.4695e-10,2.6532e-22,0,0,1,1.116,13.5,1.116,0
0,-2.3085e-12,3.9169e-12,1.4665e-10,2.6528e-22,0,0,1,1.118,13.5,1.118,0
0,-2.324e-12,3.8941e-12,1.4636e-10,2.6523e-22,0,0,1,1.12,13.5,1.12,0
0,-2.3396e-12,3.8713e-12,1.4606e-10,2.6519e-22,0,0,1,1.122,13.5,1.122,0
0,-2.3551e-12,3.8485e-12,1.4577e-10,2.6515e-22,0,0,1,1.124,13.5,1.124,0
0,-2.3707e-12,3.8257e-12,1.4547e-10,2.6511e-22,0,0,1,1.126,13.5,1.126,0
0,-2.3862e-12,3.8029e-12,1.4518e-10,2.6507e-22,0,0,1,1.128,13.5,1.128,0
0,-2.4018e-12,3.7801e-12,1.4488e-10,2.6502e-22,0,0,1,1.13,13.5,1.13,0
0,-2.4173e-12,3.7573e-12,1.4459e-10,2.6498e-22,0,0,1,1.132,13.5,1.132,0
0,-2.4328e-12,3.7345e-12,1.4429e-10,2.6494e-22,0,0,1,1.134,13.5,1.134,0
0,-2.4484e-12,3.7117e-12,1.44e-10,2.649e-22,0,0,1,1.136,13.5,1.136,0
0,-2.4639e-12,3.6889e-12,1.437e-10,2.6486e-22,0,0,1,1.138,13.5,1.138,0
0,-2.4795e-12,3.6661e-12,1.4341e-10,2.6481e-22,0,0,1,1.14,13.5,1.14,0
0,-2.495e-12,3.6433e-12,1.4311e-10,2.6477e-22,0,0,1,1.142,13.5,1.142,0
0,-2.5105e-12,3.6205e-12,1.4282e-10,2.6473e-22,0,0,1,1.144,13.5,1.144,0
0,-2.5261e-12,3.5977e-12,1.4252e-10,2.6469e-22,0,0,1,1.146,13.5,1.146,0
0,-2.5416e-12,3.5749e-12,1.4223e-10,2.6465e-22,0,0,1,1.148,13.5,1.148,0
0,-2.5572e-12,3.5521e-12,1.4193e-10,2.6461e-22,0,0,1,1.15,13.5,1.15,0
0,-2.5727e-12,3.5293e-12,1.4164e-10,2.6456e-22,0,0,1,1.152,13.5,1.152,0
0,-2.5883e-12,3.5065e-12,1.4134e-10,2.6452e-22,0,0,1,1.154,13.5,1.154,0
0,-2.6038e-12,3.4837e-12,1.4105e-10,2.6448e-22,0,0,1,1.156,13.5,1.156,0
0,-2.6193e-12,3.4609e-12,1.4075e-10,2.6444e-22,0,0,1,1.158,13.5,1.158,0
0,-2.6349e-12,3.4381e-12,1.4046e-10,2.644e-22,0,0,1,1.16,13.5,1.16,0
0,-2.6504e-12,3.4153e-12,1.4016e-10,2.6435e-22,0,0,1,1.162,13.5,1.162,0
0,-2.666e-12,3.3925e-12,1.3987e-10,2.6431e-22,0,0,1,1.164,13.5,1.164,0
0,-2.6815e-12,3.3697e-12,1.3957e-10,2.6427e-22,0,0,1,1.166,13.5,1.166,0
0,-2.6971e-12,3.3469e-12,1.3928e-10,2.6423e-22,0,0,1,1.168,13.5,1.168,0
0,-2.7126e-12,3.3241e-12,1.3898e-10,2.6419e-22,0,0,1,1.17,13.5,1.17,0
0,-2.7281e-12,3.3013e-12,1.3869e-10,2.6415e-22,0,0,1,1.172,13.5,1.172,0
0,-2.7437e-12,3.2785e-12,1.3839e-10,2.641e-22,0,0,1,1.174,13.5,1.174,0
0,-2.7592e-12,3.2557e-12,1.381e-10,2.6406e-22,0,0,1,1.176,13.5,1.176,0
0,-2.7748e-12,3.2329e-12,1.378e-10,2.6402e-22,0,0,1,1.178,13.5,1.178,0
0,-2.7903e-12,3.2101e-12,1.3751e-10,2.6398e-22,0,0,1,1.18,13.5,1.18,0
0,-2.8059e-12,3.1873e-12,1.3721e-10,2.6394e-22,0,0,1,1.182,13.5,1.182,0
0,-2.8214e-12,3.1645e-12,1.3692e-10,2.6389e-22,0,0,1,1.184,13.5,1.184,0
0,-2.8369e-12,3.1417e-12,1.3662e-10,2.6385e-22,0,0,1,1.186,13.5,1.186,0
0,-2.8525e-12,3.1189e-12,1.3633e-10,2.6381e-22,0,0,1,1.188,13.5,1.188,0
0,-2.868e-12,3.0961e-12,1.3603e-10,2.6377e-22,0,0,1,1.19,13.5,1.19,0
0,-2.8836e-12,3.0733e-12,1.3574e-10,2.6373e-22,0,0,1,1.192,13.5,1.192,0
0,-2.8991e-12,3.0505e-12,1.3544e-10,2.6369e-22,0,0,1,1.194,13.5,1.194,0
0,-2.9146e-12,3.0277e-12,1.3515e-10,2.6364e-22,0,0,1,1.196,13.5,1.196,0
0,-2.9302e-12,3.0049e-12,1.3485e-10,2.636e-22,0,0,1,1.198,13.5,1.198,0
0,-2.9457e-12,2.9821e-12,1.3456e-10,2.6356e-22,0,0,1,1.2,13.5,1.2,0
0,-2.9613e-12,2.9593e-12,1.3426e-10,2.6352e-22,0,0,1,1.202,13.5,1.202,0
0,-2.9768e-12,2.9365e-12,1.3397e-10,2.6348e-22,0,0,1,1.204,13.5,1.204,0
0,-2.9924e-12,2.9137e-12,1.3367e-10,2.6343e-22,0,0,1,1.206,13.5,1.206,0
0,-3.0079e-12,2.8909e-12,1.3338e-10,2.6339e-22,0,0,1,1.208,13.5,1.208,0
0,-3.0234e-12,2.8681e-12,1.3308e-10,2.6335e-22,0,0,1,1.21,13.5,1.21,0
0,-3.039e-12,2.8453e-12,1.3279e-10,2.6331e-22,0,0,1,1.212,13.5,1.212,0
0,-3.0545e-12,2.8225e-12,1.3249e-10,2.6327e-22,0,0,1,1.214,13.5,1.214,0
0,-3.0701e-12,2.7997e-12,1.322e-10,2.6322e-22,0,0,1,1.216,13.5,1.216,0
0,-3.0856e-12,2.7769e-12,1.319e-10,2.6318e-22,0,0,1,1.218,13.5,1.218,0
0,-3.1012e-12,2.7541e-12,1.3161e-10,2.6314e-22,0,0,1,1.22,13.5,1.22,0
0,-3.1167e-12,2.7313e-12,1.3131e-10,2.631e-22,0,0,1,1.222,13.5,1.222,0
0,-3.1322e-12,2.7085e-12,1.3102e-10,2.6306e-22,0,0,1,1.224,13.5,1.224,0
0,-3.1478e-12,2.6857e-12,1.3072e-10,2.6302e-22,0,0,1,1.226,13.5,1.226,0
0,-3.1633e-12,2.6629e-12,1.3043e-10,2.6297e-22,0,0,1,1.228,13.5,1.228,0
0,-3.1789e-12,2.6401e-12,1.3013e-10,2.6293e-22,0,0,1,1.23,13.5,1.23,0
0,-3.1944e-12,2.6173e-12,1.2984e-10,2.6289e-22,0,0,1,1.232,13.5,1.232,0
0,-3.2099e-12,2.5945e-12,1.2954e-10,2.6285e-22,0,0,1,1.234,13.5,1.234,0
0,-3.2255e-12,2.5717e-12,1.2925e-10,2.6281e-22,0,0,1,1.236,13.5,1.236,0
0,-3.241e-12,2.5489e-12,1.2895e-10,2.6276e-22,0,0,1,1.238,13.5,1.238,0
0,-3.2566e-12,2.5261e-12,1.2866e-10,2.6272e-22,0,0,1,1.24,13.5,1.24,0
0,-3.2721e-12,2.5033e-12,1.2836e-10,2.6268e-22,0,0,1,1.242,13.5,1.242,0
0,-3.2877e-12,2.4805e-12,1.2807e-10,2.6264e-22,0,0,1,1.244,13.5,1.244,0
0,-3.3032e-12,2.4577e-12,1.2777e-10,2.626e-22,0,0,1,1.246,13.5,1.246,0
0,-3.3187e-12,2.4349e-12,1.2748e-10,2.6256e-22,0,0,1,1.248,13.5,1.248,0
0,-3.3343e-12,2.4121e-12,1.2718e-10,2.6251e-22,0,0,1,1.25,13.5,1.25,0
0,-3.3498e-12,2.3893e-12,1.2689e-10,2.6247e-22,0,0,1,1.252,13.5,1.252,0
0,-3.3654e-12,2.3665e-12,1.2659e-10,2.6243e-22,0,0,1,1.254,13.5,1.254,0
0,-3.3809e-12,2.3437e-12,1.263e-10,2.6239e-22,0,0,1,1.256,13.5,1.256,0
0,-3.3965e-12,2.3209e-12,1.26e-10,2.6235e-22,0,0,1,1.258,13.5,1.258,0
0,-3.412e-12,2.2981e-12,1.2571e-10,2.623e-22,0,0,1,1.26,13.5,1.26,0
0,-3.4275e-12,2.2753e-12,1.2541e-10,2.6226e-22,0,0,1,1.262,13.5,1.262,0
0,-3.4431e-12,2.2525e-12,1.2512e-10,2.6222e-22,0,0,1,1.264,13.5,1.264,0
0,-3.4586e-12,2.2297e-12,1.2482e-10,2.6218e-22,0,0,1,1.266,13.5,1.266,0
0,-3.4742e-12,2.2069e-12,1.2453e-10,2.6214e-22,0,0,1,1.268,13.5,1.268,0
0,-3.4897e-12,2.1841e-12,1.2423e-10,2.621e-22,0,0,1,1.27,13.5,1.27,0
0,-3.5052e-12,2.1613e-12,1.2394e-10,2.6205e-22,0,0,1,1.272,13.5,1.272,0
2.2233e-27,-3.5076e-12,2.1332e-12,1.2353e-10,2.5965e-22,0,0,1,1.274,13.5,1.274,0
1.1116e-27,-3.492e-12,2.0977e-12,1.2298e-10,2.5404e-22,0,0,1,1.276,13.5,1.276,0
2.2233e-27,-3.4765e-12,2.0623e-12,1.2243e-10,2.4844e-22,0,0,1,1.278,13.5,1.278,0
1.1116e-27,-3.4609e-12,2.0269e-12,1.2188e-10,2.4284e-22,0,0,1,1.28,13.5,1.28,0
1.1116e-27,-3.4454e-12,1.9914e-12,1.2133e-10,2.3724e-22,0,0,1,1.282,13.5,1.282,0
-1.1116e-27,-3.4298e-12,1.956e-12,1.2078e-10,2.3164e-22,0,0,1,1.284,13.5,1.284,0
2.2233e-27,-3.4143e-12,1.9206e-12,1.2023e-10,2.2604e-22,0,0,1,1.286,13.5,1.286,0
-2.2233e-27,-3.3988e-12,1.8851e-12,1.1968e-10,2.2043e-22,0,0,1,1.288,13.5,1.288,0
1.1116e-27,-3.3832e-12,1.8497e-12,1.1913e-10,2.1483e-22,0,0,1,1.29,13.5,1.29,0
0,-3.3677e-12,1.8143e-12,1.1857e-10,2.0923e-22,0,0,1,1.292,13.5,1.292,0
0,-3.3521e-12,1.7788e-12,1.1802e-10,2.0363e-22,0,0,1,1.294,13.5,1.294,0
0,-3.3366e-12,1.7434e-12,1.1747e-10,1.9803e-22,0,0,1,1.296,13.5,1.296,0
-1.1116e-27,-3.321e-12,1.708e-12,1.1692e-10,1.9242e-22,0,0,1,1.298,13.5,1.298,0
-1.1116e-27,-3.3055e-12,1.6725e-12,1.1637e-10,1.8682e-22,0,0,1,1.3,13.5,1.3,0
3.3349e-27,-3.2899e-12,1.6371e-12,1.1582e-10,1.8122e-22,0,0,1,1.302,13.5,1.302,0
1.1116e-27,-3.2744e-12,1.6017e-12,1.1527e-10,1.7562e-22,0,0,1,1.304,13.5,1.304,0
3.3349e-27,-3.2589e-12,1.5662e-12,1.1472e-10,1.7002e-22,0,0,1,1.306,13.5,1.306,0
-1.1116e-27,-3.2433e-12,1.5308e-12,1.1417e-10,1.6441e-22,0,0,1,1.308,13.5,1.308,0
1.1116e-27,-3.2278e-12,1.4954e-12,1.1362e-10,1.5881e-22,0,0,1,1.31,13.5,1.31,0
1.1116e-27,-3.2122e-12,1.4599e-12,1.1307e-10,1.5321e-22,0,0,1,1.312,13.5,1.312,0
1.1116e-27,-3.1967e-12,1.4245e-12,1.1252e-10,1.4761e-22,0,0,1,1.314,13.5,1.314,0
-1.1116e-27,-3.1811e-12,1.3891e-12,1.1197e-10,1.4201e-22,0,0,1,1.316,13.5,1.316,0
0,-3.1656e-12,1.3536e-12,1.1141e-10,1.3641e-22,0,0,1,1.318,13.5,1.318,0
2.2233e-27,-3.1501e-12,1.3182e-12,1.1086e-10,1.308e-22,0,0,1,1.32,13.5,1.32,0
1.1116e-27,-3.1345e-12,1.2828e-12,1.1031e-10,1.252e-22,0,0,1,1.322,13.5,1.322,0
-1.1116e-27,-3.119e-12,1.2473e-12,1.0976e-10,1.196e-22,0,0,1,1.324,13.5,1.324,0
0,-3.1034e-12,1.2119e-12,1.0921e-10,1.14e-22,0,0,1,1.326,13.5,1.326,0
0,-3.0879e-12,1.1765e-12,1.0866e-10,1.084e-22,0,0,1,1.328,13.5,1.328,0
0,-3.0723e-12,1.141e-12,1.0811e-10,1.0279e-22,0,0,1,1.33,13.5,1.33,0
1.1116e-27,-3.0568e-12,1.1056e-12,1.0756e-10,9.7192e-23,0,0,1,1.332,13.5,1.332,0
-1.1116e-27,-3.0412e-12,1.0702e-12,1.0701e-10,9.1591e-23,0,0,1,1.334,13.5,1.334,0
-1.1116e-27,-3.0257e-12,1.0347e-12,1.0646e-10,8.5989e-23,0,0,1,1.336,13.5,1.336,0
3.3349e-27,-3.0102e-12,9.993e-13,1.0591e-10,8.0387e-23,0,0,1,1.338,13.5,1.338,0
1.1116e-27,-2.9946e-12,9.6387e-13,1.0536e-10,7.4785e-23,0,0,1,1.34,13.5,1.34,0
-1.1116e-27,-2.9791e-12,9.2844e-13,1.048e-10,6.9183e-23,0,0,1,1.342,13.5,1.342,0
-1.1116e-27,-2.9635e-12,8.93e-13,1.0425e-10,6.3581e-23,0,0,1,1.344,13.5,1.344,0
2.2233e-27,-2.948e-12,8.5757e-13,1.037e-10,5.7979e-23,0,0,1,1.346,13.5,1.346,0
-1.1116e-27,-2.9324e-12,8.2213e-13,1.0315e-10,5.2377e-23,0,0,1,1.348,13.5,1.348,0
1.1116e-27,-2.9169e-12,7.867e-13,1.026e-10,4.6776e-23,0,0,1,1.35,13.5,1.35,0
-1.1116e-27,-2.9013e-12,7.5127e-13,1.0205e-10,4.1174e-23,0,0,1,1.352,13.5,1.352,0
3.3349e-27,-2.8858e-12,7.1584e-13,1.015e-10,3.5572e-23,0,0,1,1.354,13.5,1.354,0
2.2233e-27,-2.8703e-12,6.804e-13,1.0095e-10,2.997e-23,0,0,1,1.356,13.5,1.356,0
-1.1116e-27,-2.8547e-12,6.4497e-13,1.004e-10,2.4368e-23,0,0,1,1.358,13.5,1.358,0
1.1116e-27,-2.8392e-12,6.0953e-13,9.9848e-11,1.8766e-23,0,0,1,1.36,13.5,1.36,0
1.1116e-27,-2.8236e-12,5.741e-13,9.9297e-11,1.3164e-23,0,0,1,1.362,13.5,1.362,0
-5.5581e-28,-2.8081e-12,5.3867e-13,9.8746e-11,7.5627e-24,0,0,1,1.364,13.5,1.364,0
5.5581e-28,-2.7925e-12,5.0323e-13,9.8196e-11,1.9606e-24,0,0,1,1.366,13.5,1.366,0
2.2233e-27,-2.777e-12,4.678e-13,9.7645e-11,-3.6412e-24,0,0,1,1.368,13.5,1.368,0
2.2233e-27,-2.7614e-12,4.3237e-13,9.7094e-11,-9.243e-24,0,0,1,1.37,13.5,1.37,0
2.7791e-27,-2.7459e-12,3.9693e-13,9.6543e-11,-1.4845e-23,0,0,1,1.372,13.5,1.372,0
1.6674e-27,-2.7304e-12,3.615e-13,9.5992e-11,-2.0447e-23,0,0,1,1.374,13.5,1.374,0
1.1116e-27,-2.7148e-12,3.2607e-13,9.5442e-11,-2.6049e-23,0,0,1,1.376,13.5,1.376,0
1.6674e-27,-2.6993e-12,2.9063e-13,9.4891e-11,-3.1651e-23,0,0,1,1.378,13.5,1.378,0
2.2233e-27,-2.6837e-12,2.552e-13,9.434e-11,-3.7252e-23,0,0,1,1.38,13.5,1.38,0
5.5581e-28,-2.6682e-12,2.1977e-13,9.3789e-11,-4.2854e-23,0,0,1,1.382,13.5,1.382,0
2.2233e-27,-2.6526e-12,1.8433e-13,9.3239e-11,-4.8456e-23,0,0,1,1.384,13.5,1.384,0
1.1116e-27,-2.6371e-12,1.489e-13,9.2688e-11,-5.4058e-23,0,0,1,1.386,13.5,1.386,0
-1.1116e-27,-2.6215e-12,1.1347e-13,9.2137e-11,-5.966e-23,0,0,1,1.388,13.5,1.388,0
0,-2.606e-12,7.8033e-14,9.1586e-11,-6.5262e-23,0,0,1,1.39,13.5,1.39,0
5.5581e-28,-2.5905e-12,4.26e-14,9.1035e-11,-7.0863e-23,0,0,1,1.392,13.5,1.392,0
3.3349e-27,-2.5749e-12,7.1651e-15,9.0485e-11,-7.6466e-23,0,0,1,1.394,13.5,1.394,0
1.6674e-27,-2.5594e-12,-2.8268e-14,8.9934e-11,-8.2067e-23,0,0,1,1.396,13.5,1.396,0
-5.5581e-28,-2.5438e-12,-6.3701e-14,8.9383e-11,-8.7669e-23,0,0,1,1.398,13.5,1.398,0
0,-2.5283e-12,-9.9134e-14,8.8832e-11,-9.3271e-23,0,0,1,1.4,13.5,1.4,0
-2.7791e-27,-2.5127e-12,-1.3457e-13,8.8282e-11,-9.8873e-23,0,0,1,1.402,13.5,1.402,0
1.1116e-27,-2.4972e-12,-1.7e-13,8.7731e-11,-1.0447e-22,0,0,1,1.404,13.5,1.404,0
-3.3349e-27,-2.4817e-12,-2.0543e-13,8.718e-11,-1.1008e-22,0,0,1,1.406,13.5,1.406,0
-5.5581e-28,-2.4661e-12,-2.4087e-13,8.6629e-11,-1.1568e-22,0,0,1,1.408,13.5,1.408,0
5.5581e-28,-2.4506e-12,-2.763e-13,8.6078e-11,-1.2128e-22,0,0,1,1.41,13.5,1.41,0
5.5581e-28,-2.435e-12,-3.1173e-13,8.5528e-11,-1.2688e-22,0,0,1,1.412,13.5,1.412,0
0,-2.4195e-12,-3.4717e-13,8.4977e-11,-1.3248e-22,0,0,1,1.414,13.5,1.414,0
-1.9454e-27,-2.4039e-12,-3.826e-13,8.4426e-11,-1.3809e-22,0,0,1,1.416,13.5,1.416,0
-5.5581e-28,-2.3884e-12,-4.1804e-13,8.3875e-11,-1.4369e-22,0,0,1,1.418,13.5,1.418,0
2.2233e-27,-2.3728e-12,-4.5347e-13,8.3325e-11,-1.4929e-22,0,0,1,1.42,13.5,1.42,0
-5.5581e-28,-2.3573e-12,-4.889e-13,8.2774e-11,-1.5489e-22,0,0,1,1.422,13.5,1.422,0
-2.2233e-27,-2.3418e-12,-5.2434e-13,8.2223e-11,-1.6049e-22,0,0,1,1.424,13.5,1.424,0
2.7791e-28,-2.3262e-12,-5.5977e-13,8.1672e-11,-1.661e-22,0,0,1,1.426,13.5,1.426,0
1.6674e-27,-2.3107e-12,-5.952e-13,8.1121e-11,-1.717e-22,0,0,1,1.428,13.5,1.428,0
-3.8907e-27,-2.2951e-12,-6.3064e-13,8.0571e-11,-1.773e-22,0,0,1,1.43,13.5,1.43,0
-1.1116e-27,-2.2796e-12,-6.6607e-13,8.002e-11,-1.829e-22,0,0,1,1.432,13.5,1.432,0
-5.5581e-28,-2.264e-12,-7.015e-13,7.9469e-11,-1.885e-22,0,0,1,1.434,13.5,1.434,0
1.1116e-27,-2.2485e-12,-7.3694e-13,7.8918e-11,-1.941e-22,0,0,1,1.436,13.5,1.436,0
8.3372e-28,-2.2329e-12,-7.7237e-13,7.8368e-11,-1.9971e-22,0,0,1,1.438,13.5,1.438,0
1.9454e-27,-2.2174e-12,-8.078e-13,7.7817e-11,-2.0531e-22,0,0,1,1.44,13.5,1.44,0
-4.1686e-28,-2.2019e-12,-8.4324e-13,7.7266e-11,-2.1091e-22,0,0,1,1.442,13.5,1.442,0
1.3895e-28,-2.1863e-12,-8.7867e-13,7.6715e-11,-2.1651e-22,0,0,1,1.444,13.5,1.444,0
-1.3895e-28,-2.1708e-12,-9.141e-13,7.6164e-11,-2.2211e-22,0,0,1,1.446,13.5,1.446,0
