u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
1.7317e-19,-3.3432e-21,2.6755e-20,0.039461,5.5794e-12,1.6604e-15,1,0.54,4.5,0.54,0
9.8952e-20,-1.9104e-21,1.5289e-20,0.039432,4.1728e-12,1.2446e-15,1,0.56,4.5,0.56,0
1.4843e-19,-2.8656e-21,2.2933e-20,0.039403,2.7661e-12,8.2886e-16,1,0.58,4.5,0.58,0
1.4843e-19,-2.8656e-21,2.2933e-20,0.039374,1.3595e-12,4.1307e-16,1,0.6,4.5,0.6,0
0,0,0,0.039345,-4.7151e-14,-2.7112e-18,1,0.62,4.5,0.62,0
-9.8952e-20,1.9104e-21,-1.5289e-20,0.039316,-1.4538e-12,-4.185e-16,1,0.64,4.5,0.64,0
9.8952e-20,-1.9104e-21,1.5289e-20,0.039287,-2.8605e-12,-8.3428e-16,1,0.66,4.5,0.66,0
0,0,0,0.039258,-4.2671e-12,-1.2501e-15,1,0.68,4.5,0.68,0
-1.979e-19,3.8208e-21,-3.0577e-20,0.039229,-5.6737e-12,-1.6659e-15,1,0.7,4.5,0.7,0
-1.1579e-19,1.4381e-21,-1.4114e-20,0.039199,-6.1117e-12,-1.795e-15,1,0.72,4.5,0.72,0
-1.0292e-19,1.2783e-21,-1.2546e-20,0.039168,-2.7642e-12,-8.0382e-16,1,0.74,4.5,0.74,0
0,0,0,0.039149,-5.6465e-13,-1.5022e-16,1,0.76,4.5,0.76,0
0,0,0,0.039154,-4.214e-13,-1.013e-16,1,0.78,4.5,0.78,0
0,0,0,0.039159,-2.7814e-13,-5.2368e-17,1,0.8,4.5,0.8,0
0,0,0,0.039164,-1.3489e-13,-3.4401e-18,1,0.82,4.5,0.82,0
0,0,0,0.039169,8.3608e-15,4.5488e-17,1,0.84,4.5,0.84,0
0,0,0,0.039174,1.5161e-13,9.4415e-17,1,0.86,4.5,0.86,0
0,0,0,0.039156,4.8683e-13,1.8939e-16,1,0.88,4.5,0.88,0
0,0,0,0.039135,8.5228e-13,2.9163e-16,1,0.9,4.5,0.9,0
0,0,0,0.039114,1.2177e-12,3.9386e-16,1,0.92,4.5,0.92,0
0,0,0,0.039093,1.5832e-12,4.9609e-16,1,0.94,4.5,0.94,0
0,0,0,0.039072,1.9486e-12,5.9832e-16,1,0.96,4.5,0.96,0
0,0,0,0.039051,2.3141e-12,7.0056e-16,1,0.98,4.5,0.98,0
0,0,0,0.039054,3.5252e-12,1.0535e-15,1,1,4.5,1,0
0,0,0,0.039058,4.8045e-12,1.4268e-15,1,1.02,4.5,1.02,0
-6.3491e-20,5.7168e-22,-7.5046e-21,0.039056,4.7853e-12,1.4189e-15,1,1.04,4.5,1.04,0
-1.9753e-19,1.7786e-21,-2.3348e-20,0.039051,3.8684e-12,1.1477e-15,1,1.06,4.5,1.06,0
-5.6436e-20,5.0816e-22,-6.6708e-21,0.039045,2.9515e-12,8.765e-16,1,1.08,4.5,1.08,0
-1.1287e-19,1.0163e-21,-1.3342e-20,0.03904,2.0346e-12,6.0529e-16,1,1.1,4.5,1.1,0
-1.6931e-19,1.5245e-21,-2.0012e-20,0.039034,1.1177e-12,3.3407e-16,1,1.12,4.5,1.12,0
-1.1287e-19,1.0163e-21,-1.3342e-20,0.039029,2.0083e-13,6.2849e-17,1,1.14,4.5,1.14,0
-1.1287e-19,1.0163e-21,-1.3342e-20,0.039023,-7.1605e-13,-2.0837e-16,1,1.16,4.5,1.16,0
-1.1287e-19,1.0163e-21,-1.3342e-20,0.039018,-1.6329e-12,-4.7959e-16,1,1.18,4.5,1.18,0
0,0,0,0.039012,-2.1171e-12,-6.2294e-16,1,1.2,4.5,1.2,0
0,0,0,0.039008,1.5379e-13,4.7759e-17,1,1.22,4.5,1.22,0
-1.0203e-19,1.2236e-22,-1.3697e-20,0.039002,1.6645e-12,4.928e-16,1,1.24,4.5,1.24,0
0,0,0,0.038992,2.0519e-12,6.0434e-16,1,1.26,4.5,1.26,0
0,0,0,0.038981,2.4394e-12,7.1589e-16,1,1.28,4.5,1.28,0
1.0203e-19,-1.2236e-22,1.3697e-20,0.038971,2.8268e-12,8.2744e-16,1,1.3,4.5,1.3,0
5.1016e-20,-6.118e-23,6.8485e-21,0.038961,3.2142e-12,9.3899e-16,1,1.32,4.5,1.32,0
-1.0203e-19,1.2236e-22,-1.3697e-20,0.038951,3.6016e-12,1.0505e-15,1,1.34,4.5,1.34,0
-5.1016e-20,6.118e-23,-6.8485e-21,0.038941,3.989e-12,1.1621e-15,1,1.36,4.5,1.36,0
2.5508e-20,-3.059e-23,3.4243e-21,0.038931,4.3764e-12,1.2736e-15,1,1.38,4.5,1.38,0
-1.2754e-19,1.5295e-22,-1.7121e-20,0.038921,4.7638e-12,1.3852e-15,1,1.4,4.5,1.4,0
6.377e-20,-7.6475e-23,8.5607e-21,0.038911,5.1513e-12,1.4967e-15,1,1.42,4.5,1.42,0
0,0,0,0.038908,5.1732e-12,1.5023e-15,1,1.44,4.5,1.44,0
0,0,0,0.038905,4.6495e-12,1.3509e-15,1,1.46,4.5,1.46,0
0,0,0,0.03891,4.1018e-12,1.1926e-15,1,1.48,4.5,1.48,0
0,0,0,0.038917,3.5438e-12,1.0314e-15,1,1.5,4.5,1.5,0
0,0,0,0.038925,2.9858e-12,8.702e-16,1,1.52,4.5,1.52,0
0,0,0,0.038932,2.4278e-12,7.0897e-16,1,1.54,4.5,1.54,0
0,0,0,0.038939,1.8699e-12,5.4774e-16,1,1.56,4.5,1.56,0
0,0,0,0.038947,1.3119e-12,3.8652e-16,1,1.58,4.5,1.58,0
0,0,0,0.038954,7.5391e-13,2.2529e-16,1,1.6,4.5,1.6,0
-6.1982e-08,-6.7837e-10,2.6128e-09,0.038961,1.9477e-13,6.2843e-17,1,1.62,4.5,1.62,0
0,0,0,0.038958,3.0093e-13,9.5143e-17,1,1.64,4.5,1.64,0
0,0,0,0.038988,1.2976e-13,4.2494e-17,1,1.66,4.5,1.66,0
0,0,0,0.039019,-4.7402e-14,-1.1973e-17,1,1.68,4.5,1.68,0
0,0,0,0.03905,-2.2457e-13,-6.644e-17,1,1.7,4.5,1.7,0
0,0,0,0.039082,-4.0173e-13,-1.2091e-16,1,1.72,4.5,1.72,0
0,0,0,0.039113,-5.7889e-13,-1.7537e-16,1,1.74,4.5,1.74,0
0,0,0,0.039144,-7.5606e-13,-2.2984e-16,1,1.76,4.5,1.76,0
0,0,0,0.039175,-9.3322e-13,-2.8431e-16,1,1.78,4.5,1.78,0
1.5588e-20,0,1.1924e-21,0.03916,-8.7225e-13,-2.6533e-16,1,1.8,4.5,1.8,0
0,0,0,0.039124,-7.0604e-13,-2.139e-16,1,1.82,4.5,1.82,0
-6.2353e-20,0,-4.7698e-21,0.039088,-5.3984e-13,-1.6247e-16,1,1.84,4.5,1.84,0
0,0,0,0.039053,-3.7364e-13,-1.1104e-16,1,1.86,4.5,1.86,0
-1.2471e-19,0,-9.5395e-21,0.039017,-2.0744e-13,-5.9609e-17,1,1.88,4.5,1.88,0
-1.2471e-19,0,-9.5395e-21,0.038981,-4.1235e-14,-8.179e-18,1,1.9,4.5,1.9,0
0,0,0,0.038946,1.2497e-13,4.3251e-17,1,1.92,4.5,1.92,0
1.2471e-19,0,9.5395e-21,0.03891,2.9117e-13,9.4682e-17,1,1.94,4.5,1.94,0
1.2471e-19,0,9.5395e-21,0.038875,4.5737e-13,1.4611e-16,1,1.96,4.5,1.96,0
0,0,0,0.038839,6.2357e-13,1.9754e-16,1,1.98,4.5,1.98,0
0,0,0,0.038803,7.8977e-13,2.4897e-16,1,2,4.5,2,0
