"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,1,1.638,1.638,1,0
0,0,0,0,0,0,0,1,1.656,1.656,1,0
0,0,0,0,0,0,0,1,1.674,1.674,1,0
0,0,0,0,0,0,0,1,1.692,1.692,1,0
0,0,0,0,0,0,0,1,1.71,1.71,1,0
0,0,0,0,0,0,0,1,1.728,1.728,1,0
0,0,0,0,0,0,0,1,1.746,1.746,1,0
0,0,0,0,0,0,0,1,1.764,1.764,1,0
0,0,0,0,0,0,0,1,1.782,1.782,1,0
0,0,0,0,0,0,0,1,1.8,1.8,1,0
0,0,0,0,0,0,0,1,1.818,1.818,1,0
0,0,0,0,0,0,0,1,1.836,1.836,1,0
0,0,0,0,0,0,0,1,1.854,1.854,1,0
0,0,0,0,0,0,0,1,1.872,1.872,1,0
0,0,0,0,0,0,0,1,1.89,1.89,1,0
0,0,0,0,0,0,0,1,1.908,1.908,1,0
0,0,0,0,0,0,0,1,1.926,1.926,1,0
0,0,0,0,0,0,0,1,1.944,1.944,1,0
0,0,0,0,0,0,0,1,1.962,1.962,1,0
0,0,0,0,0,0,0,1,1.98,1.98,1,0
0,0,0,0,0,0,0,1,1.998,1.998,1,0
0,0,0,0,0,0,0,1,2.016,2.016,1,0
0,0,0,0,0,0,0,1,2.034,2.034,1,0
0,0,0,0,0,0,0,1,2.052,2.052,1,0
0,0,0,0,0,0,0,1,2.07,2.07,1,0
0,0,0,0,0,0,0,1,2.088,2.088,1,0
0,0,0,0,0,0,0,1,2.106,2.106,1,0
0,0,0,0,0,0,0,1,2.124,2.124,1,0
0,0,0,0,0,0,0,1,2.142,2.142,1,0
0,0,0,0,0,0,0,1,2.16,2.16,1,0
0,0,0,0,0,0,0,1,2.178,2.178,1,0
0,0,0,0,0,0,0,1,2.196,2.196,1,0
0,0,0,0,0,0,0,1,2.214,2.214,1,0
0,0,0,0,0,0,0,1,2.232,2.232,1,0
0,0,0,0,0,0,0,1,2.25,2.25,1,0
0,0,0,0,0,0,0,1,2.268,2.268,1,0
0,0,0,0,0,0,0,1,2.286,2.286,1,0
0,0,0,0,0,0,0,1,2.304,2.304,1,0
0,0,0,0,0,0,0,1,2.322,2.322,1,0
0,0,0,0,0,0,0,1,2.34,2.34,1,0
0,0,0,0,0,0,0,1,2.358,2.358,1,0
0,0,0,0,0,0,0,1,2.376,2.376,1,0
0,0,0,0,0,0,0,1,2.394,2.394,1,0
0,0,0,0,0,0,0,1,2.412,2.412,1,0
0,0,0,0,0,0,0,1,2.43,2.43,1,0
0,0,0,0,0,0,0,1,2.448,2.448,1,0
0,0,0,0,0,0,0,1,2.466,2.466,1,0
0,0,0,0,0,0,0,1,2.484,2.484,1,0
0,0,0,0,0,0,0,1,2.502,2.502,1,0
0,0,0,0,0,0,0,1,2.52,2.52,1,0
0,0,0,0,0,0,0,1,2.538,2.538,1,0
0,0,0,0,0,0,0,1,2.556,2.556,1,0
0,0,0,0,0,0,0,1,2.574,2.574,1,0
0,0,0,0,0,0,0,1,2.592,2.592,1,0
0,0,0,0,0,0,0,1,2.61,2.61,1,0
0,0,0,0,0,0,0,1,2.628,2.628,1,0
0,0,0,0,0,0,0,1,2.646,2.646,1,0
0,0,0,0,0,0,0,1,2.664,2.664,1,0
0,0,0,0,0,0,0,1,2.682,2.682,1,0
0,0,0,0,0,0,0,1,2.7,2.7,1,0
0,0,0,0,0,0,0,1,2.718,2.718,1,0
0,0,0,0,0,0,0,1,2.736,2.736,1,0
0,0,0,0,0,0,0,1,2.754,2.754,1,0
0,0,0,0,0,0,0,1,2.772,2.772,1,0
0,0,0,0,0,0,0,1,2.79,2.79,1,0
0,0,0,0,0,0,0,1,2.808,2.808,1,0
0,0,0,0,0,0,0,1,2.826,2.826,1,0
0,0,0,0,0,0,0,1,2.844,2.844,1,0
0,0,0,0,0,0,0,1,2.862,2.862,1,0
0,0,0,0,0,0,0,1,2.88,2.88,1,0
0,0,0,0,0,0,0,1,2.898,2.898,1,0
0,0,0,0,0,0,0,1,2.916,2.916,1,0
0,0,0,0,0,0,0,1,2.934,2.934,1,0
0,0,0,0,0,0,0,1,2.952,2.952,1,0
0,0,0,0,0,0,0,1,2.97,2.97,1,0
0,0,0,0,0,0,0,1,2.988,2.988,1,0
0,0,0,0,0,0,0,1,3.006,3.006,1,0
0,0,0,0,0,0,0,1,3.024,3.024,1,0
0,0,0,0,0,0,0,1,3.042,3.042,1,0
0,0,0,0,0,0,0,1,3.06,3.06,1,0
0,0,0,0,0,0,0,1,3.078,3.078,1,0
0,0,0,0,0,0,0,1,3.096,3.096,1,0
0,0,0,0,0,0,0,1,3.114,3.114,1,0
0,0,0,0,0,0,0,1,3.132,3.132,1,0
0,0,0,0,0,0,0,1,3.15,3.15,1,0
0,0,0,0,0,0,0,1,3.168,3.168,1,0
0,0,0,0,0,0,0,1,3.186,3.186,1,0
0,0,0,0,0,0,0,1,3.204,3.204,1,0
0,0,0,0,0,0,0,1,3.222,3.222,1,0
0,0,0,0,0,0,0,1,3.24,3.24,1,0
0,0,0,0,0,0,0,1,3.258,3.258,1,0
0,0,0,0,0,0,0,1,3.276,3.276,1,0
0,0,0,0,0,0,0,1,3.294,3.294,1,0
0,0,0,0,0,0,0,1,3.312,3.312,1,0
0,0,0,0,0,0,0,1,3.33,3.33,1,0
0,0,0,0,0,0,0,1,3.348,3.348,1,0
0,0,0,0,0,0,0,1,3.366,3.366,1,0
0,0,0,0,0,0,0,1,3.384,3.384,1,0
0,0,0,0,0,0,0,1,3.402,3.402,1,0
0,0,0,0,0,0,0,1,3.42,3.42,1,0
0,0,0,0,0,0,0,1,3.438,3.438,1,0
0,0,0,0,0,0,0,1,3.456,3.456,1,0
0,0,0,0,0,0,0,1,3.474,3.474,1,0
0,0,0,0,0,0,0,1,3.492,3.492,1,0
0,0,0,0,0,0,0,1,3.51,3.51,1,0
0,0,0,0,0,0,0,1,3.528,3.528,1,0
0,0,0,0,0,0,0,1,3.546,3.546,1,0
0,0,0,0,0,0,0,1,3.564,3.564,1,0
0,0,0,0,0,0,0,1,3.582,3.582,1,0
0,0,0,0,0,0,0,1,3.6,3.6,1,0
0,0,0,0,0,0,0,1,3.618,3.618,1,0
0,0,0,0,0,0,0,1,3.636,3.636,1,0
0,0,0,0,0,0,0,1,3.654,3.654,1,0
0,0,0,0,0,0,0,1,3.672,3.672,1,0
0,0,0,0,0,0,0,1,3.69,3.69,1,0
0,0,0,0,0,0,0,1,3.708,3.708,1,0
0,0,0,0,0,0,0,1,3.726,3.726,1,0
0,0,0,0,0,0,0,1,3.744,3.744,1,0
0,0,0,0,0,0,0,1,3.762,3.762,1,0
0,0,0,0,0,0,0,1,3.78,3.78,1,0
0,0,0,0,0,0,0,1,3.798,3.798,1,0
0,0,0,0,0,0,0,1,3.816,3.816,1,0
0,0,0,0,0,0,0,1,3.834,3.834,1,0
0,0,0,0,0,0,0,1,3.852,3.852,1,0
0,0,0,0,0,0,0,1,3.87,3.87,1,0
0,0,0,0,0,0,0,1,3.888,3.888,1,0
0,0,0,0,0,0,0,1,3.906,3.906,1,0
0,0,0,0,0,0,0,1,3.924,3.924,1,0
0,0,0,0,0,0,0,1,3.942,3.942,1,0
0,0,0,0,0,0,0,1,3.96,3.96,1,0
0,0,0,0,0,0,0,1,3.978,3.978,1,0
0,0,0,0,0,0,0,1,3.996,3.996,1,0
0,0,0,0,0,0,0,1,4.014,4.014,1,0
0,0,0,0,0,0,0,1,4.032,4.032,1,0
0,0,0,0,0,0,0,1,4.05,4.05,1,0
0,0,0,0,0,0,0,1,4.068,4.068,1,0
0,0,0,0,0,0,0,1,4.086,4.086,1,0
0,0,0,0,0,0,0,1,4.104,4.104,1,0
0,0,0,0,0,0,0,1,4.122,4.122,1,0
0,0,0,0,0,0,0,1,4.14,4.14,1,0
0,0,0,0,0,0,0,1,4.158,4.158,1,0
0,0,0,0,0,0,0,1,4.176,4.176,1,0
0,0,0,0,0,0,0,1,4.194,4.194,1,0
0,0,0,0,0,0,0,1,4.212,4.212,1,0
0,0,0,0,0,0,0,1,4.23,4.23,1,0
0,0,0,0,0,0,0,1,4.248,4.248,1,0
0,0,0,0,0,0,0,1,4.266,4.266,1,0
0,0,0,0,0,0,0,1,4.284,4.284,1,0
0,0,0,0,0,0,0,1,4.302,4.302,1,0
0,0,0,0,0,0,0,1,4.32,4.32,1,0
0,0,0,0,0,0,0,1,4.338,4.338,1,0
0,0,0,0,0,0,0,1,4.356,4.356,1,0
0,0,0,0,0,0,0,1,4.374,4.374,1,0
0,0,0,0,0,0,0,1,4.392,4.392,1,0
0,0,0,0,0,0,0,1,4.41,4.41,1,0
0,0,0,0,0,0,0,1,4.428,4.428,1,0
0,0,0,0,0,0,0,1,4.446,4.446,1,0
0,0,0,0,0,0,0,1,4.464,4.464,1,0
0,0,0,0,0,0,0,1,4.482,4.482,1,0
0,0,0,0,0,0,0,1,4.5,4.5,1,0
0,0,0,0,0,0,0,1,4.518,4.518,1,0
0,0,0,0,0,0,0,1,4.536,4.536,1,0
0,0,0,0,0,0,0,1,4.554,4.554,1,0
0,0,0,0,0,0,0,1,4.572,4.572,1,0
0,0,0,0,0,0,0,1,4.59,4.59,1,0
0,0,0,0,0,0,0,1,4.608,4.608,1,0
0,0,0,0,0,0,0,1,4.626,4.626,1,0
0,0,0,0,0,0,0,1,4.644,4.644,1,0
0,0,0,0,0,0,0,1,4.662,4.662,1,0
0,0,0,0,0,0,0,1,4.68,4.68,1,0
0,0,0,0,0,0,0,1,4.698,4.698,1,0
0,0,0,0,0,0,0,1,4.716,4.716,1,0
0,0,0,0,0,0,0,1,4.734,4.734,1,0
0,0,0,0,0,0,0,1,4.752,4.752,1,0
0,0,0,0,0,0,0,1,4.77,4.77,1,0
0,0,0,0,0,0,0,1,4.788,4.788,1,0
0,0,0,0,0,0,0,1,4.806,4.806,1,0
0,0,0,0,0,0,0,1,4.824,4.824,1,0
0,0,0,0,0,0,0,1,4.842,4.842,1,0
0,0,0,0,0,0,0,1,4.86,4.86,1,0
0,0,0,0,0,0,0,1,4.878,4.878,1,0
0,0,0,0,0,0,0,1,4.896,4.896,1,0
0,0,0,0,0,0,0,1,4.914,4.914,1,0
0,0,0,0,0,0,0,1,4.932,4.932,1,0
0,0,0,0,0,0,0,1,4.95,4.95,1,0
0,0,0,0,0,0,0,1,4.968,4.968,1,0
0,0,0,0,0,0,0,1,4.986,4.986,1,0
0,0,0,0,0,0,0,1,5.004,5.004,1,0
0,0,0,0,0,0,0,1,5.022,5.022,1,0
0,0,0,0,0,0,0,1,5.04,5.04,1,0
0,0,0,0,0,0,0,1,5.058,5.058,1,0
0,0,0,0,0,0,0,1,5.076,5.076,1,0
0,0,0,0,0,0,0,1,5.094,5.094,1,0
0,0,0,0,0,0,0,1,5.112,5.112,1,0
0,0,0,0,0,0,0,1,5.13,5.13,1,0
0,0,0,0,0,0,0,1,5.148,5.148,1,0
0,0,0,0,0,0,0,1,5.166,5.166,1,0
0,0,0,0,0,0,0,1,5.184,5.184,1,0
0,0,0,0,0,0,0,1,5.202,5.202,1,0
0,0,0,0,0,0,0,1,5.22,5.22,1,0
0,0,0,0,0,0,0,1,5.238,5.238,1,0
0,0,0,0,0,0,0,1,5.256,5.256,1,0
0,0,0,0,0,0,0,1,5.274,5.274,1,0
0,0,0,0,0,0,0,1,5.292,5.292,1,0
0,0,0,0,0,0,0,1,5.31,5.31,1,0
0,0,0,0,0,0,0,1,5.328,5.328,1,0
0,0,0,0,0,0,0,1,5.346,5.346,1,0
0,0,0,0,0,0,0,1,5.364,5.364,1,0
0,0,0,0,0,0,0,1,5.382,5.382,1,0
0,0,0,0,0,0,0,1,5.4,5.4,1,0
0,0,0,0,0,0,0,1,5.418,5.418,1,0
0,0,0,0,0,0,0,1,5.436,5.436,1,0
0,0,0,0,0,0,0,1,5.454,5.454,1,0
0,0,0,0,0,0,0,1,5.472,5.472,1,0
0,0,0,0,0,0,0,1,5.49,5.49,1,0
0,0,0,0,0,0,0,1,5.508,5.508,1,0
0,0,0,0,0,0,0,1,5.526,5.526,1,0
0,0,0,0,0,0,0,1,5.544,5.544,1,0
0,0,0,0,0,0,0,1,5.562,5.562,1,0
0,0,0,0,0,0,0,1,5.58,5.58,1,0
0,0,0,0,0,0,0,1,5.598,5.598,1,0
0,0,0,0,0,0,0,1,5.616,5.616,1,0
0,0,0,0,0,0,0,1,5.634,5.634,1,0
0,0,0,0,0,0,0,1,5.652,5.652,1,0
0,0,0,0,0,0,0,1,5.67,5.67,1,0
0,0,0,0,0,0,0,1,5.688,5.688,1,0
0,0,0,0,0,0,0,1,5.706,5.706,1,0
0,0,0,0,0,0,0,1,5.724,5.724,1,0
0,0,0,0,0,0,0,1,5.742,5.742,1,0
0,0,0,0,0,0,0,1,5.76,5.76,1,0
0,0,0,0,0,0,0,1,5.778,5.778,1,0
0,0,0,0,0,0,0,1,5.796,5.796,1,0
0,0,0,0,0,0,0,1,5.814,5.814,1,0
0,0,0,0,0,0,0,1,5.832,5.832,1,0
0,0,0,0,0,0,0,1,5.85,5.85,1,0
0,0,0,0,0,0,0,1,5.868,5.868,1,0
0,0,0,0,0,0,0,1,5.886,5.886,1,0
0,0,0,0,0,0,0,1,5.904,5.904,1,0
0,0,0,0,0,0,0,1,5.922,5.922,1,0
0,0,0,0,0,0,0,1,5.94,5.94,1,0
0,0,0,0,0,0,0,1,5.958,5.958,1,0
0,0,0,0,0,0,0,1,5.976,5.976,1,0
0,0,0,0,0,0,0,1,5.994,5.994,1,0
0,0,0,0,0,0,0,1,6.012,6.012,1,0
0,0,0,0,0,0,0,1,6.03,6.03,1,0
0,0,0,0,0,0,0,1,6.048,6.048,1,0
0,0,0,0,0,0,0,1,6.066,6.066,1,0
0,0,0,0,0,0,0,1,6.084,6.084,1,0
0,0,0,0,0,0,0,1,6.102,6.102,1,0
0,0,0,0,0,0,0,1,6.12,6.12,1,0
0,0,0,0,0,0,0,1,6.138,6.138,1,0
0,0,0,0,0,0,0,1,6.156,6.156,1,0
0,0,0,0,0,0,0,1,6.174,6.174,1,0
0,0,0,0,0,0,0,1,6.192,6.192,1,0
0,0,0,0,0,0,0,1,6.21,6.21,1,0
0,0,0,0,0,0,0,1,6.228,6.228,1,0
0,0,0,0,0,0,0,1,6.246,6.246,1,0
0,0,0,0,0,0,0,1,6.264,6.264,1,0
0,0,0,0,0,0,0,1,6.282,6.282,1,0
0,0,0,0,0,0,0,1,6.3,6.3,1,0
0,0,0,0,0,0,0,1,6.318,6.318,1,0
0,0,0,0,0,0,0,1,6.336,6.336,1,0
0,0,0,0,0,0,0,1,6.354,6.354,1,0
0,0,0,0,0,0,0,1,6.372,6.372,1,0
0,0,0,0,0,0,0,1,6.39,6.39,1,0
0,0,0,0,0,0,0,1,6.408,6.408,1,0
0,0,0,0,0,0,0,1,6.426,6.426,1,0
0,0,0,0,0,0,0,1,6.444,6.444,1,0
0,0,0,0,0,0,0,1,6.462,6.462,1,0
0,0,0,0,0,0,0,1,6.48,6.48,1,0
0,0,0,0,0,0,0,1,6.498,6.498,1,0
0,0,0,0,0,0,0,1,6.516,6.516,1,0
0,0,0,0,0,0,0,1,6.534,6.534,1,0
0,0,0,0,0,0,0,1,6.552,6.552,1,0
0,0,0,0,0,0,0,1,6.57,6.57,1,0
0,0,0,0,0,0,0,1,6.588,6.588,1,0
0,0,0,0,0,0,0,1,6.606,6.606,1,0
0,0,0,0,0,0,0,1,6.624,6.624,1,0
0,0,0,0,0,0,0,1,6.642,6.642,1,0
0,0,0,0,0,0,0,1,6.66,6.66,1,0
0,0,0,0,0,0,0,1,6.678,6.678,1,0
0,0,0,0,0,0,0,1,6.696,6.696,1,0
0,0,0,0,0,0,0,1,6.714,6.714,1,0
0,0,0,0,0,0,0,1,6.732,6.732,1,0
0,0,0,0,0,0,0,1,6.75,6.75,1,0
0,0,0,0,0,0,0,1,6.768,6.768,1,0
0,0,0,0,0,0,0,1,6.786,6.786,1,0
0,0,0,0,0,0,0,1,6.804,6.804,1,0
0,0,0,0,0,0,0,1,6.822,6.822,1,0
0,0,0,0,0,0,0,1,6.84,6.84,1,0
0,0,0,0,0,0,0,1,6.858,6.858,1,0
0,0,0,0,0,0,0,1,6.876,6.876,1,0
0,0,0,0,0,0,0,1,6.894,6.894,1,0
0,0,0,0,0,0,0,1,6.912,6.912,1,0
0,0,0,0,0,0,0,1,6.93,6.93,1,0
0,0,0,0,0,0,0,1,6.948,6.948,1,0
0,0,0,0,0,0,0,1,6.966,6.966,1,0
0,0,0,0,0,0,0,1,6.984,6.984,1,0
0,0,0,0,0,0,0,1,7.002,7.002,1,0
0,0,0,0,0,0,0,1,7.02,7.02,1,0
0,0,0,0,0,0,0,1,7.038,7.038,1,0
0,0,0,0,0,0,0,1,7.056,7.056,1,0
0,0,0,0,0,0,0,1,7.074,7.074,1,0
0,0,0,0,0,0,0,1,7.092,7.092,1,0
0,0,0,0,0,0,0,1,7.11,7.11,1,0
0,0,0,0,0,0,0,1,7.128,7.128,1,0
0,0,0,0,0,0,0,1,7.146,7.146,1,0
0,0,0,0,0,0,0,1,7.164,7.164,1,0
0,0,0,0,0,0,0,1,7.182,7.182,1,0
0,0,0,0,0,0,0,1,7.2,7.2,1,0
0,0,0,0,0,0,0,1,7.218,7.218,1,0
0,0,0,0,0,0,0,1,7.236,7.236,1,0
0,0,0,0,0,0,0,1,7.254,7.254,1,0
0,0,0,0,0,0,0,1,7.272,7.272,1,0
0,0,0,0,0,0,0,1,7.29,7.29,1,0
0,0,0,0,0,0,0,1,7.308,7.308,1,0
0,0,0,0,0,0,0,1,7.326,7.326,1,0
0,0,0,0,0,0,0,1,7.344,7.344,1,0
0,0,0,0,0,0,0,1,7.362,7.362,1,0
0,0,0,0,0,0,0,1,7.38,7.38,1,0
0,0,0,0,0,0,0,1,7.398,7.398,1,0
0,0,0,0,0,0,0,1,7.416,7.416,1,0
0,0,0,0,0,0,0,1,7.434,7.434,1,0
0,0,0,0,0,0,0,1,7.452,7.452,1,0
0,0,0,0,0,0,0,1,7.47,7.47,1,0
0,0,0,0,0,0,0,1,7.488,7.488,1,0
0,0,0,0,0,0,0,1,7.506,7.506,1,0
0,0,0,0,0,0,0,1,7.524,7.524,1,0
0,0,0,0,0,0,0,1,7.542,7.542,1,0
0,0,0,0,0,0,0,1,7.56,7.56,1,0
0,0,0,0,0,0,0,1,7.578,7.578,1,0
0,0,0,0,0,0,0,1,7.596,7.596,1,0
0,0,0,0,0,0,0,1,7.614,7.614,1,0
0,0,0,0,0,0,0,1,7.632,7.632,1,0
0,0,0,0,0,0,0,1,7.65,7.65,1,0
0,0,0,0,0,0,0,1,7.668,7.668,1,0
0,0,0,0,0,0,0,1,7.686,7.686,1,0
0,0,0,0,0,0,0,1,7.704,7.704,1,0
0,0,0,0,0,0,0,1,7.722,7.722,1,0
0,0,0,0,0,0,0,1,7.74,7.74,1,0
0,0,0,0,0,0,0,1,7.758,7.758,1,0
0,0,0,0,0,0,0,1,7.776,7.776,1,0
0,0,0,0,0,0,0,1,7.794,7.794,1,0
0,0,0,0,0,0,0,1,7.812,7.812,1,0
0,0,0,0,0,0,0,1,7.83,7.83,1,0
0,0,0,0,0,0,0,1,7.848,7.848,1,0
0,0,0,0,0,0,0,1,7.866,7.866,1,0
0,0,0,0,0,0,0,1,7.884,7.884,1,0
0,0,0,0,0,0,0,1,7.902,7.902,1,0
0,0,0,0,0,0,0,1,7.92,7.92,1,0
0,0,0,0,0,0,0,1,7.938,7.938,1,0
0,0,0,0,0,0,0,1,7.956,7.956,1,0
0,0,0,0,0,0,0,1,7.974,7.974,1,0
0,0,0,0,0,0,0,1,7.992,7.992,1,0
0,0,0,0,0,0,0,1,8.01,8.01,1,0
0,0,0,0,0,0,0,1,8.028,8.028,1,0
0,0,0,0,0,0,0,1,8.046,8.046,1,0
0,0,0,0,0,0,0,1,8.064,8.064,1,0
0,0,0,0,0,0,0,1,8.082,8.082,1,0
0,0,0,0,0,0,0,1,8.1,8.1,1,0
0,0,0,0,0,0,0,1,8.118,8.118,1,0
0,0,0,0,0,0,0,1,8.136,8.136,1,0
0,0,0,0,0,0,0,1,8.154,8.154,1,0
0,0,0,0,0,0,0,1,8.172,8.172,1,0
0,0,0,0,0,0,0,1,8.19,8.19,1,0
0,0,0,0,0,0,0,1,8.208,8.208,1,0
0,0,0,0,0,0,0,1,8.226,8.226,1,0
0,0,0,0,0,0,0,1,8.244,8.244,1,0
0,0,0,0,0,0,0,1,8.262,8.262,1,0
0,0,0,0,0,0,0,1,8.28,8.28,1,0
0,0,0,0,0,0,0,1,8.298,8.298,1,0
0,0,0,0,0,0,0,1,8.316,8.316,1,0
0,0,0,0,0,0,0,1,8.334,8.334,1,0
0,0,0,0,0,0,0,1,8.352,8.352,1,0
0,0,0,0,0,0,0,1,8.37,8.37,1,0
0,0,0,0,0,0,0,1,8.388,8.388,1,0
0,0,0,0,0,0,0,1,8.406,8.406,1,0
0,0,0,0,0,0,0,1,8.424,8.424,1,0
0,0,0,0,0,0,0,1,8.442,8.442,1,0
0,0,0,0,0,0,0,1,8.46,8.46,1,0
0,0,0,0,0,0,0,1,8.478,8.478,1,0
0,0,0,0,0,0,0,1,8.496,8.496,1,0
0,0,0,0,0,0,0,1,8.514,8.514,1,0
0,0,0,0,0,0,0,1,8.532,8.532,1,0
0,0,0,0,0,0,0,1,8.55,8.55,1,0
0,0,0,0,0,0,0,1,8.568,8.568,1,0
0,0,0,0,0,0,0,1,8.586,8.586,1,0
0,0,0,0,0,0,0,1,8.604,8.604,1,0
0,0,0,0,0,0,0,1,8.622,8.622,1,0
0,0,0,0,0,0,0,1,8.64,8.64,1,0
0,0,0,0,0,0,0,1,8.658,8.658,1,0
0,0,0,0,0,0,0,1,8.676,8.676,1,0
0,0,0,0,0,0,0,1,8.694,8.694,1,0
0,0,0,0,0,0,0,1,8.712,8.712,1,0
0,0,0,0,0,0,0,1,8.73,8.73,1,0
0,0,0,0,0,0,0,1,8.748,8.748,1,0
0,0,0,0,0,0,0,1,8.766,8.766,1,0
0,0,0,0,0,0,0,1,8.784,8.784,1,0
0,0,0,0,0,0,0,1,8.802,8.802,1,0
0,0,0,0,0,0,0,1,8.82,8.82,1,0
0,0,0,0,0,0,0,1,8.838,8.838,1,0
0,0,0,0,0,0,0,1,8.856,8.856,1,0
0,0,0,0,0,0,0,1,8.874,8.874,1,0
