u,v,w,p,s,d,r,vtkValidPointMask,arc_length,Points0,Points1,Points2
0,-5.1901e-09,-1.5051e-09,7.0827e-08,1.5941e-15,3.0558e-19,2.2311e-20,1,0.094,9,0.094,0
0,-5.1271e-09,-1.5089e-09,7.127e-08,1.6074e-15,2.9327e-19,2.1412e-20,1,0.096,9,0.096,0
0,-5.0642e-09,-1.5127e-09,7.1713e-08,1.6208e-15,2.8095e-19,2.0513e-20,1,0.098,9,0.098,0
0,-5.0013e-09,-1.5165e-09,7.2155e-08,1.6341e-15,2.6864e-19,1.9615e-20,1,0.1,9,0.1,0
0,-4.9383e-09,-1.5203e-09,7.2598e-08,1.6474e-15,2.5632e-19,1.8716e-20,1,0.102,9,0.102,0
0,-4.8754e-09,-1.5241e-09,7.3041e-08,1.6607e-15,2.4401e-19,1.7817e-20,1,0.104,9,0.104,0
0,-4.8125e-09,-1.5279e-09,7.3483e-08,1.6741e-15,2.3169e-19,1.6919e-20,1,0.106,9,0.106,0
0,-4.7496e-09,-1.5317e-09,7.3926e-08,1.6874e-15,2.1938e-19,1.602e-20,1,0.108,9,0.108,0
0,-4.6866e-09,-1.5355e-09,7.4369e-08,1.7007e-15,2.0706e-19,1.5121e-20,1,0.11,9,0.11,0
0,-4.6237e-09,-1.5393e-09,7.4812e-08,1.714e-15,1.9475e-19,1.4222e-20,1,0.112,9,0.112,0
0,-4.5608e-09,-1.5431e-09,7.5254e-08,1.7274e-15,1.8243e-19,1.3324e-20,1,0.114,9,0.114,0
0,-4.4978e-09,-1.5469e-09,7.5697e-08,1.7407e-15,1.7012e-19,1.2425e-20,1,0.116,9,0.116,0
0,-4.4349e-09,-1.5507e-09,7.614e-08,1.754e-15,1.578e-19,1.1526e-20,1,0.118,9,0.118,0
0,-4.372e-09,-1.5545e-09,7.6582e-08,1.7673e-15,1.4549e-19,1.0628e-20,1,0.12,9,0.12,0
0,-4.3091e-09,-1.5583e-09,7.7025e-08,1.7807e-15,1.3317e-19,9.7288e-21,1,0.122,9,0.122,0
0,-4.2461e-09,-1.5621e-09,7.7468e-08,1.794e-15,1.2086e-19,8.8301e-21,1,0.124,9,0.124,0
0,-4.1832e-09,-1.5659e-09,7.791e-08,1.8073e-15,1.0854e-19,7.9314e-21,1,0.126,9,0.126,0
0,-4.1203e-09,-1.5697e-09,7.8353e-08,1.8207e-15,9.6228e-20,7.0327e-21,1,0.128,9,0.128,0
0,-4.0573e-09,-1.5735e-09,7.8796e-08,1.834e-15,8.3913e-20,6.134e-21,1,0.13,9,0.13,0
0,-3.9944e-09,-1.5773e-09,7.9238e-08,1.8473e-15,7.1598e-20,5.2353e-21,1,0.132,9,0.132,0
0,-3.9315e-09,-1.5811e-09,7.9681e-08,1.8606e-15,5.9283e-20,4.3365e-21,1,0.134,9,0.134,0
0,-3.8686e-09,-1.5849e-09,8.0124e-08,1.874e-15,4.6968e-20,3.4378e-21,1,0.136,9,0.136,0
0,-3.8056e-09,-1.5887e-09,8.0566e-08,1.8873e-15,3.4654e-20,2.5391e-21,1,0.138,9,0.138,0
0,-3.7427e-09,-1.5926e-09,8.1009e-08,1.9006e-15,2.2339e-20,1.6404e-21,1,0.14,9,0.14,0
0,-3.6798e-09,-1.5964e-09,8.1452e-08,1.9139e-15,1.0024e-20,7.4167e-22,1,0.142,9,0.142,0
0,-3.6169e-09,-1.6002e-09,8.1894e-08,1.9273e-15,-2.2908e-21,-1.5704e-22,1,0.144,9,0.144,0
0,-3.5539e-09,-1.604e-09,8.2337e-08,1.9406e-15,-1.4606e-20,-1.0558e-21,1,0.146,9,0.146,0
0,-3.491e-09,-1.6078e-09,8.278e-08,1.9539e-15,-2.6921e-20,-1.9545e-21,1,0.148,9,0.148,0
0,-3.4281e-09,-1.6116e-09,8.3222e-08,1.9672e-15,-3.9235e-20,-2.8532e-21,1,0.15,9,0.15,0
0,-3.3651e-09,-1.6154e-09,8.3665e-08,1.9806e-15,-5.155e-20,-3.7519e-21,1,0.152,9,0.152,0
0,-3.3022e-09,-1.6192e-09,8.4108e-08,1.9939e-15,-6.3865e-20,-4.6506e-21,1,0.154,9,0.154,0
0,-3.2393e-09,-1.623e-09,8.4551e-08,2.0072e-15,-7.618e-20,-5.5493e-21,1,0.156,9,0.156,0
0,-3.1764e-09,-1.6268e-09,8.4993e-08,2.0205e-15,-8.8495e-20,-6.448e-21,1,0.158,9,0.158,0
0,-3.1134e-09,-1.6306e-09,8.5436e-08,2.0339e-15,-1.0081e-19,-7.3468e-21,1,0.16,9,0.16,0
0,-3.0505e-09,-1.6344e-09,8.5879e-08,2.0472e-15,-1.1312e-19,-8.2455e-21,1,0.162,9,0.162,0
0,-2.9876e-09,-1.6382e-09,8.6321e-08,2.0605e-15,-1.2544e-19,-9.1442e-21,1,0.164,9,0.164,0
0,-2.9246e-09,-1.642e-09,8.6764e-08,2.0739e-15,-1.3775e-19,-1.0043e-20,1,0.166,9,0.166,0
0,-2.8617e-09,-1.6458e-09,8.7207e-08,2.0872e-15,-1.5007e-19,-1.0942e-20,1,0.168,9,0.168,0
0,-2.7988e-09,-1.6496e-09,8.7649e-08,2.1005e-15,-1.6238e-19,-1.184e-20,1,0.17,9,0.17,0
0,-2.7359e-09,-1.6534e-09,8.8092e-08,2.1138e-15,-1.747e-19,-1.2739e-20,1,0.172,9,0.172,0
0,-2.6729e-09,-1.6572e-09,8.8535e-08,2.1272e-15,-1.8701e-19,-1.3638e-20,1,0.174,9,0.174,0
0,-2.61e-09,-1.661e-09,8.8977e-08,2.1405e-15,-1.9933e-19,-1.4536e-20,1,0.176,9,0.176,0
0,-2.5471e-09,-1.6648e-09,8.942e-08,2.1538e-15,-2.1164e-19,-1.5435e-20,1,0.178,9,0.178,0
0,-2.4842e-09,-1.6686e-09,8.9863e-08,2.1671e-15,-2.2396e-19,-1.6334e-20,1,0.18,9,0.18,0
0,-2.4212e-09,-1.6724e-09,9.0305e-08,2.1805e-15,-2.3627e-19,-1.7233e-20,1,0.182,9,0.182,0
0,-2.3583e-09,-1.6762e-09,9.0748e-08,2.1938e-15,-2.4859e-19,-1.8131e-20,1,0.184,9,0.184,0
0,-2.2954e-09,-1.68e-09,9.1191e-08,2.2071e-15,-2.609e-19,-1.903e-20,1,0.186,9,0.186,0
0,-2.2324e-09,-1.6839e-09,9.1633e-08,2.2204e-15,-2.7322e-19,-1.9929e-20,1,0.188,9,0.188,0
0,-2.1695e-09,-1.6877e-09,9.2076e-08,2.2338e-15,-2.8553e-19,-2.0827e-20,1,0.19,9,0.19,0
0,-2.1066e-09,-1.6915e-09,9.2519e-08,2.2471e-15,-2.9785e-19,-2.1726e-20,1,0.192,9,0.192,0
0,-2.0437e-09,-1.6953e-09,9.2961e-08,2.2604e-15,-3.1016e-19,-2.2625e-20,1,0.194,9,0.194,0
0,-1.9807e-09,-1.6991e-09,9.3404e-08,2.2737e-15,-3.2248e-19,-2.3524e-20,1,0.196,9,0.196,0
0,-1.9178e-09,-1.7029e-09,9.3847e-08,2.2871e-15,-3.3479e-19,-2.4422e-20,1,0.198,9,0.198,0
0,-1.8549e-09,-1.7067e-09,9.4289e-08,2.3004e-15,-3.4711e-19,-2.5321e-20,1,0.2,9,0.2,0
0,-1.7919e-09,-1.7105e-09,9.4732e-08,2.3137e-15,-3.5942e-19,-2.622e-20,1,0.202,9,0.202,0
0,-1.729e-09,-1.7143e-09,9.5175e-08,2.3271e-15,-3.7174e-19,-2.7118e-20,1,0.204,9,0.204,0
0,-1.6661e-09,-1.7181e-09,9.5618e-08,2.3404e-15,-3.8405e-19,-2.8017e-20,1,0.206,9,0.206,0
0,-1.6032e-09,-1.7219e-09,9.606e-08,2.3537e-15,-3.9637e-19,-2.8916e-20,1,0.208,9,0.208,0
0,-1.5402e-09,-1.7257e-09,9.6503e-08,2.367e-15,-4.0868e-19,-2.9815e-20,1,0.21,9,0.21,0
0,-1.4773e-09,-1.7295e-09,9.6946e-08,2.3804e-15,-4.21e-19,-3.0713e-20,1,0.212,9,0.212,0
0,-1.4144e-09,-1.7333e-09,9.7388e-08,2.3937e-15,-4.3331e-19,-3.1612e-20,1,0.214,9,0.214,0
0,-1.3514e-09,-1.7371e-09,9.7831e-08,2.407e-15,-4.4562e-19,-3.2511e-20,1,0.216,9,0.216,0
0,-1.2885e-09,-1.7409e-09,9.8274e-08,2.4203e-15,-4.5794e-19,-3.3409e-20,1,0.218,9,0.218,0
0,-1.2256e-09,-1.7447e-09,9.8716e-08,2.4337e-15,-4.7025e-19,-3.4308e-20,1,0.22,9,0.22,0
0,-1.1627e-09,-1.7485e-09,9.9159e-08,2.447e-15,-4.8257e-19,-3.5207e-20,1,0.222,9,0.222,0
0,-1.0997e-09,-1.7523e-09,9.9602e-08,2.4603e-15,-4.9488e-19,-3.6106e-20,1,0.224,9,0.224,0
0,-1.0368e-09,-1.7561e-09,1.0004e-07,2.4736e-15,-5.072e-19,-3.7004e-20,1,0.226,9,0.226,0
0,-9.7388e-10,-1.7599e-09,1.0049e-07,2.487e-15,-5.1951e-19,-3.7903e-20,1,0.228,9,0.228,0
0,-9.1095e-10,-1.7637e-09,1.0093e-07,2.5003e-15,-5.3183e-19,-3.8802e-20,1,0.23,9,0.23,0
0,-8.4803e-10,-1.7675e-09,1.0137e-07,2.5136e-15,-5.4414e-19,-3.9701e-20,1,0.232,9,0.232,0
0,-7.851e-10,-1.7714e-09,1.0182e-07,2.5269e-15,-5.5646e-19,-4.0599e-20,1,0.234,9,0.234,0
0,-7.2217e-10,-1.7752e-09,1.0226e-07,2.5403e-15,-5.6877e-19,-4.1498e-20,1,0.236,9,0.236,0
0,-6.5924e-10,-1.779e-09,1.027e-07,2.5536e-15,-5.8109e-19,-4.2397e-20,1,0.238,9,0.238,0
0,-5.9631e-10,-1.7828e-09,1.0314e-07,2.5669e-15,-5.934e-19,-4.3295e-20,1,0.24,9,0.24,0
0,-5.3339e-10,-1.7866e-09,1.0359e-07,2.5803e-15,-6.0572e-19,-4.4194e-20,1,0.242,9,0.242,0
0,-4.7046e-10,-1.7904e-09,1.0403e-07,2.5936e-15,-6.1803e-19,-4.5093e-20,1,0.244,9,0.244,0
0,-4.0753e-10,-1.7942e-09,1.0447e-07,2.6069e-15,-6.3035e-19,-4.5992e-20,1,0.246,9,0.246,0
0,-3.446e-10,-1.798e-09,1.0491e-07,2.6202e-15,-6.4266e-19,-4.689e-20,1,0.248,9,0.248,0
0,-2.8167e-10,-1.8018e-09,1.0536e-07,2.6336e-15,-6.5498e-19,-4.7789e-20,1,0.25,9,0.25,0
0,-2.1875e-10,-1.8056e-09,1.058e-07,2.6469e-15,-6.6729e-19,-4.8688e-20,1,0.252,9,0.252,0
0,-1.5582e-10,-1.8094e-09,1.0624e-07,2.6602e-15,-6.7961e-19,-4.9586e-20,1,0.254,9,0.254,0
0,-9.289e-11,-1.8132e-09,1.0668e-07,2.6735e-15,-6.9192e-19,-5.0485e-20,1,0.256,9,0.256,0
0,-2.9963e-11,-1.817e-09,1.0713e-07,2.6869e-15,-7.0424e-19,-5.1384e-20,1,0.258,9,0.258,0
0,3.2965e-11,-1.8208e-09,1.0757e-07,2.7002e-15,-7.1655e-19,-5.2283e-20,1,0.26,9,0.26,0
0,9.5894e-11,-1.8246e-09,1.0801e-07,2.7135e-15,-7.2887e-19,-5.3181e-20,1,0.262,9,0.262,0
0,1.5882e-10,-1.8284e-09,1.0846e-07,2.7268e-15,-7.4118e-19,-5.408e-20,1,0.264,9,0.264,0
0,2.2175e-10,-1.8322e-09,1.089e-07,2.7402e-15,-7.535e-19,-5.4979e-20,1,0.266,9,0.266,0
0,2.8468e-10,-1.836e-09,1.0934e-07,2.7535e-15,-7.6581e-19,-5.5877e-20,1,0.268,9,0.268,0
0,3.4761e-10,-1.8398e-09,1.0978e-07,2.7668e-15,-7.7813e-19,-5.6776e-20,1,0.27,9,0.27,0
0,4.1053e-10,-1.8436e-09,1.1023e-07,2.7801e-15,-7.9044e-19,-5.7675e-20,1,0.272,9,0.272,0
0,4.7346e-10,-1.8474e-09,1.1067e-07,2.7935e-15,-8.0275e-19,-5.8574e-20,1,0.274,9,0.274,0
0,5.3639e-10,-1.8512e-09,1.1111e-07,2.8068e-15,-8.1507e-19,-5.9472e-20,1,0.276,9,0.276,0
0,5.9932e-10,-1.855e-09,1.1155e-07,2.8201e-15,-8.2738e-19,-6.0371e-20,1,0.278,9,0.278,0
0,6.6225e-10,-1.8589e-09,1.12e-07,2.8335e-15,-8.397e-19,-6.127e-20,1,0.28,9,0.28,0
0,7.2517e-10,-1.8627e-09,1.1244e-07,2.8468e-15,-8.5201e-19,-6.2168e-20,1,0.282,9,0.282,0
0,7.881e-10,-1.8665e-09,1.1288e-07,2.8601e-15,-8.6433e-19,-6.3067e-20,1,0.284,9,0.284,0
0,8.5103e-10,-1.8703e-09,1.1332e-07,2.8734e-15,-8.7664e-19,-6.3966e-20,1,0.286,9,0.286,0
0,9.1396e-10,-1.8741e-09,1.1377e-07,2.8868e-15,-8.8896e-19,-6.4865e-20,1,0.288,9,0.288,0
0,9.7688e-10,-1.8779e-09,1.1421e-07,2.9001e-15,-9.0127e-19,-6.5763e-20,1,0.29,9,0.29,0
0,1.0398e-09,-1.8817e-09,1.1465e-07,2.9134e-15,-9.1359e-19,-6.6662e-20,1,0.292,9,0.292,0
0,1.1027e-09,-1.8855e-09,1.151e-07,2.9267e-15,-9.259e-19,-6.7561e-20,1,0.294,9,0.294,0
0,1.1657e-09,-1.8893e-09,1.1554e-07,2.9401e-15,-9.3822e-19,-6.8459e-20,1,0.296,9,0.296,0
0,1.2286e-09,-1.8931e-09,1.1598e-07,2.9534e-15,-9.5053e-19,-6.9358e-20,1,0.298,9,0.298,0
0,1.2915e-09,-1.8969e-09,1.1642e-07,2.9667e-15,-9.6285e-19,-7.0257e-20,1,0.3,9,0.3,0
0,1.3545e-09,-1.9007e-09,1.1687e-07,2.98e-15,-9.7516e-19,-7.1156e-20,1,0.302,9,0.302,0
0,1.4174e-09,-1.9045e-09,1.1731e-07,2.9934e-15,-9.8748e-19,-7.2054e-20,1,0.304,9,0.304,0
0,1.4803e-09,-1.9083e-09,1.1775e-07,3.0067e-15,-9.9979e-19,-7.2953e-20,1,0.306,9,0.306,0
0,1.5432e-09,-1.9121e-09,1.1819e-07,3.02e-15,-1.0121e-18,-7.3852e-20,1,0.308,9,0.308,0
0,1.6062e-09,-1.9159e-09,1.1864e-07,3.0333e-15,-1.0244e-18,-7.475e-20,1,0.31,9,0.31,0
0,1.6691e-09,-1.9197e-09,1.1908e-07,3.0467e-15,-1.0367e-18,-7.5649e-20,1,0.312,9,0.312,0
0,1.732e-09,-1.9235e-09,1.1952e-07,3.06e-15,-1.0491e-18,-7.6548e-20,1,0.314,9,0.314,0
0,1.7949e-09,-1.9273e-09,1.1996e-07,3.0733e-15,-1.0614e-18,-7.7447e-20,1,0.316,9,0.316,0
0,1.8579e-09,-1.9311e-09,1.2041e-07,3.0867e-15,-1.0737e-18,-7.8345e-20,1,0.318,9,0.318,0
0,1.9208e-09,-1.9349e-09,1.2085e-07,3.1e-15,-1.086e-18,-7.9244e-20,1,0.32,9,0.32,0
0,1.9837e-09,-1.9387e-09,1.2129e-07,3.1133e-15,-1.0983e-18,-8.0143e-20,1,0.322,9,0.322,0
0,2.0467e-09,-1.9425e-09,1.2174e-07,3.1266e-15,-1.1106e-18,-8.1041e-20,1,0.324,9,0.324,0
0,2.1096e-09,-1.9464e-09,1.2218e-07,3.14e-15,-1.1229e-18,-8.194e-20,1,0.326,9,0.326,0
0,2.1725e-09,-1.9502e-09,1.2262e-07,3.1533e-15,-1.1353e-18,-8.2839e-20,1,0.328,9,0.328,0
0,2.2354e-09,-1.954e-09,1.2306e-07,3.1666e-15,-1.1476e-18,-8.3738e-20,1,0.33,9,0.33,0
0,2.2984e-09,-1.9578e-09,1.2351e-07,3.1799e-15,-1.1599e-18,-8.4636e-20,1,0.332,9,0.332,0
0,2.3613e-09,-1.9616e-09,1.2395e-07,3.1933e-15,-1.1722e-18,-8.5535e-20,1,0.334,9,0.334,0
0,2.4311e-09,-2.0516e-09,1.2392e-07,3.2006e-15,-1.147e-18,-8.3699e-20,1,0.336,9,0.336,0
0,2.508e-09,-2.2332e-09,1.2339e-07,3.2016e-15,-1.0821e-18,-7.8963e-20,1,0.338,9,0.338,0
0,2.585e-09,-2.4147e-09,1.2285e-07,3.2027e-15,-1.0172e-18,-7.4227e-20,1,0.34,9,0.34,0
0,2.662e-09,-2.5962e-09,1.2232e-07,3.2037e-15,-9.5232e-19,-6.9491e-20,1,0.342,9,0.342,0
0,2.739e-09,-2.7778e-09,1.2179e-07,3.2047e-15,-8.8741e-19,-6.4754e-20,1,0.344,9,0.344,0
0,2.816e-09,-2.9593e-09,1.2126e-07,3.2057e-15,-8.2251e-19,-6.0018e-20,1,0.346,9,0.346,0
0,2.893e-09,-3.1408e-09,1.2072e-07,3.2067e-15,-7.576e-19,-5.5282e-20,1,0.348,9,0.348,0
0,2.97e-09,-3.3224e-09,1.2019e-07,3.2077e-15,-6.9269e-19,-5.0546e-20,1,0.35,9,0.35,0
0,3.047e-09,-3.5039e-09,1.1966e-07,3.2088e-15,-6.2779e-19,-4.5809e-20,1,0.352,9,0.352,0
0,3.124e-09,-3.6855e-09,1.1913e-07,3.2098e-15,-5.6288e-19,-4.1073e-20,1,0.354,9,0.354,0
0,3.201e-09,-3.867e-09,1.1859e-07,3.2108e-15,-4.9797e-19,-3.6337e-20,1,0.356,9,0.356,0
0,3.278e-09,-4.0485e-09,1.1806e-07,3.2118e-15,-4.3307e-19,-3.1601e-20,1,0.358,9,0.358,0
0,3.355e-09,-4.2301e-09,1.1753e-07,3.2128e-15,-3.6816e-19,-2.6864e-20,1,0.36,9,0.36,0
0,3.432e-09,-4.4116e-09,1.17e-07,3.2138e-15,-3.0325e-19,-2.2128e-20,1,0.362,9,0.362,0
0,3.509e-09,-4.5931e-09,1.1646e-07,3.2149e-15,-2.3835e-19,-1.7392e-20,1,0.364,9,0.364,0
0,3.586e-09,-4.7747e-09,1.1593e-07,3.2159e-15,-1.7344e-19,-1.2656e-20,1,0.366,9,0.366,0
0,3.663e-09,-4.9562e-09,1.154e-07,3.2169e-15,-1.0853e-19,-7.9195e-21,1,0.368,9,0.368,0
0,3.74e-09,-5.1378e-09,1.1487e-07,3.2179e-15,-4.3624e-20,-3.1832e-21,1,0.37,9,0.37,0
0,3.7939e-09,-5.2282e-09,1.1451e-07,3.2256e-15,0,0,1,0.372,9,0.372,0
0,3.8004e-09,-5.1321e-09,1.1449e-07,3.2471e-15,0,0,1,0.374,9,0.374,0
0,3.8069e-09,-5.036e-09,1.1448e-07,3.2685e-15,0,0,1,0.376,9,0.376,0
0,3.8135e-09,-4.9398e-09,1.1447e-07,3.2899e-15,0,0,1,0.378,9,0.378,0
0,3.82e-09,-4.8437e-09,1.1446e-07,3.3114e-15,0,0,1,0.38,9,0.38,0
0,3.8266e-09,-4.7475e-09,1.1445e-07,3.3328e-15,0,0,1,0.382,9,0.382,0
0,3.8331e-09,-4.6514e-09,1.1444e-07,3.3542e-15,0,0,1,0.384,9,0.384,0
0,3.8396e-09,-4.5552e-09,1.1443e-07,3.3757e-15,0,0,1,0.386,9,0.386,0
0,3.8462e-09,-4.4591e-09,1.1442e-07,3.3971e-15,0,0,1,0.388,9,0.388,0
0,3.8527e-09,-4.3629e-09,1.1441e-07,3.4185e-15,0,0,1,0.39,9,0.39,0
0,3.8593e-09,-4.2668e-09,1.144e-07,3.44e-15,0,0,1,0.392,9,0.392,0
0,3.8658e-09,-4.1706e-09,1.1438e-07,3.4614e-15,0,0,1,0.394,9,0.394,0
0,3.8723e-09,-4.0745e-09,1.1437e-07,3.4828e-15,0,0,1,0.396,9,0.396,0
0,3.8789e-09,-3.9783e-09,1.1436e-07,3.5043e-15,0,0,1,0.398,9,0.398,0
0,3.8854e-09,-3.8822e-09,1.1435e-07,3.5257e-15,0,0,1,0.4,9,0.4,0
0,3.892e-09,-3.7861e-09,1.1434e-07,3.5471e-15,0,0,1,0.402,9,0.402,0
0,3.8985e-09,-3.6899e-09,1.1433e-07,3.5686e-15,0,0,1,0.404,9,0.404,0
0,3.905e-09,-3.5938e-09,1.1432e-07,3.59e-15,0,0,1,0.406,9,0.406,0
0,3.9116e-09,-3.4976e-09,1.1431e-07,3.6114e-15,0,0,1,0.408,9,0.408,0
0,3.9181e-09,-3.4015e-09,1.143e-07,3.6329e-15,0,0,1,0.41,9,0.41,0
0,3.9247e-09,-3.3053e-09,1.1428e-07,3.6543e-15,0,0,1,0.412,9,0.412,0
0,3.9312e-09,-3.2092e-09,1.1427e-07,3.6757e-15,0,0,1,0.414,9,0.414,0
0,3.9378e-09,-3.113e-09,1.1426e-07,3.6972e-15,0,0,1,0.416,9,0.416,0
0,3.9443e-09,-3.0169e-09,1.1425e-07,3.7186e-15,0,0,1,0.418,9,0.418,0
0,3.9508e-09,-2.9207e-09,1.1424e-07,3.74e-15,0,0,1,0.42,9,0.42,0
0,3.9574e-09,-2.8246e-09,1.1423e-07,3.7615e-15,0,0,1,0.422,9,0.422,0
0,3.9639e-09,-2.7285e-09,1.1422e-07,3.7829e-15,0,0,1,0.424,9,0.424,0
0,3.9705e-09,-2.6323e-09,1.1421e-07,3.8043e-15,0,0,1,0.426,9,0.426,0
0,3.977e-09,-2.5362e-09,1.142e-07,3.8258e-15,0,0,1,0.428,9,0.428,0
