u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,2.5505e-05,-1.1935e-31,-4.5797e-35,1,1.02,13.5,1.02,0
0,0,0,2.5493e-05,-3.8778e-31,-1.5076e-34,1,1.04,13.5,1.04,0
0,0,0,2.5487e-05,-5.4511e-31,-2.1225e-34,1,1.06,13.5,1.06,0
0,0,0,2.5493e-05,-4.9351e-31,-1.9198e-34,1,1.08,13.5,1.08,0
0,0,0,2.5498e-05,-4.419e-31,-1.7171e-34,1,1.1,13.5,1.1,0
0,0,0,2.5504e-05,-3.903e-31,-1.5143e-34,1,1.12,13.5,1.12,0
0,0,0,2.5509e-05,-3.3869e-31,-1.3116e-34,1,1.14,13.5,1.14,0
0,0,0,2.5515e-05,-2.8709e-31,-1.1089e-34,1,1.16,13.5,1.16,0
0,0,0,2.5521e-05,-2.3549e-31,-9.0614e-35,1,1.18,13.5,1.18,0
0,0,0,2.5526e-05,-1.8388e-31,-7.0341e-35,1,1.2,13.5,1.2,0
0,0,0,2.5532e-05,-1.3228e-31,-5.0068e-35,1,1.22,13.5,1.22,0
0,0,0,2.5523e-05,-4.7522e-32,-1.6438e-35,1,1.24,13.5,1.24,0
0,0,0,2.5514e-05,3.8337e-32,1.7636e-35,1,1.26,13.5,1.26,0
0,0,0,2.5505e-05,1.242e-31,5.171e-35,1,1.28,13.5,1.28,0
0,0,0,2.5496e-05,2.1005e-31,8.5784e-35,1,1.3,13.5,1.3,0
0,0,0,2.5487e-05,2.9591e-31,1.1986e-34,1,1.32,13.5,1.32,0
0,0,0,2.5478e-05,3.8177e-31,1.5393e-34,1,1.34,13.5,1.34,0
0,0,0,2.5469e-05,4.6763e-31,1.8801e-34,1,1.36,13.5,1.36,0
0,0,0,2.546e-05,5.5349e-31,2.2208e-34,1,1.38,13.5,1.38,0
1.2834e-10,4.9494e-12,9.7013e-12,2.5451e-05,6.3991e-31,2.5834e-34,1,1.4,13.5,1.4,0
0,0,0,2.547e-05,4.8831e-31,1.9585e-34,1,1.42,13.5,1.42,0
0,0,0,2.5488e-05,3.4275e-31,1.3773e-34,1,1.44,13.5,1.44,0
0,0,0,2.5497e-05,4.166e-31,1.6671e-34,1,1.46,13.5,1.46,0
0,0,0,2.5497e-05,7.4799e-31,2.9794e-34,1,1.48,13.5,1.48,0
-1.7853e-22,-4.5084e-24,-2.3221e-23,2.5497e-05,1.0602e-30,4.2155e-34,1,1.5,13.5,1.5,0
-1.7853e-22,-4.5084e-24,-2.3221e-23,2.5526e-05,9.7741e-31,3.8862e-34,1,1.52,13.5,1.52,0
-1.1902e-22,-3.0056e-24,-1.5481e-23,2.5554e-05,8.9463e-31,3.5569e-34,1,1.54,13.5,1.54,0
-1.7853e-22,-4.5084e-24,-2.3221e-23,2.5582e-05,8.1184e-31,3.2275e-34,1,1.56,13.5,1.56,0
-5.9511e-23,-1.5028e-24,-7.7403e-24,2.561e-05,7.2906e-31,2.8982e-34,1,1.58,13.5,1.58,0
5.9511e-23,1.5028e-24,7.7403e-24,2.5638e-05,6.4628e-31,2.5689e-34,1,1.6,13.5,1.6,0
0,0,0,2.5666e-05,5.635e-31,2.2396e-34,1,1.62,13.5,1.62,0
-5.9511e-23,-1.5028e-24,-7.7403e-24,2.5694e-05,4.8071e-31,1.9102e-34,1,1.64,13.5,1.64,0
0,0,0,2.5723e-05,3.9793e-31,1.5809e-34,1,1.66,13.5,1.66,0
-1.1902e-22,-3.0056e-24,-1.5481e-23,2.5751e-05,3.1515e-31,1.2516e-34,1,1.68,13.5,1.68,0
0,0,0,2.5774e-05,2.4227e-31,9.6162e-35,1,1.7,13.5,1.7,0
0,0,0,2.5769e-05,2.2605e-31,8.9694e-35,1,1.72,13.5,1.72,0
0,0,0,2.5764e-05,2.0983e-31,8.3226e-35,1,1.74,13.5,1.74,0
0,0,0,2.5759e-05,1.936e-31,7.6758e-35,1,1.76,13.5,1.76,0
1.1902e-22,3.0056e-24,1.5481e-23,2.5754e-05,1.7738e-31,7.029e-35,1,1.78,13.5,1.78,0
0,0,0,2.5742e-05,3.6137e-31,1.4317e-34,1,1.8,13.5,1.8,0
0,0,0,2.5729e-05,5.9991e-31,2.3766e-34,1,1.82,13.5,1.82,0
0,0,0,2.5715e-05,8.3845e-31,3.3215e-34,1,1.84,13.5,1.84,0
0,0,0,2.5701e-05,1.077e-30,4.2665e-34,1,1.86,13.5,1.86,0
0,0,0,2.5687e-05,1.3155e-30,5.2114e-34,1,1.88,13.5,1.88,0
0,0,0,2.5674e-05,1.5541e-30,6.1563e-34,1,1.9,13.5,1.9,0
0,0,0,2.566e-05,1.7926e-30,7.1012e-34,1,1.92,13.5,1.92,0
0,0,0,2.5646e-05,2.0311e-30,8.0462e-34,1,1.94,13.5,1.94,0
0,0,0,2.5633e-05,2.2697e-30,8.9911e-34,1,1.96,13.5,1.96,0
0,0,0,2.5619e-05,2.5082e-30,9.936e-34,1,1.98,13.5,1.98,0
0,0,0,2.5605e-05,2.7467e-30,1.0881e-33,1,2,13.5,2,0
