u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
-2.4544e-15,0,-2.1664e-16,0.00092528,-6.8239e-21,-2.03e-24,1,0,9,0,0
0,0,0,0.00092622,-4.6695e-21,-1.3895e-24,1,0.02,9,0.02,0
0,0,0,0.00092716,-2.515e-21,-7.4906e-25,1,0.04,9,0.04,0
0,0,0,0.00092811,-3.6054e-22,-1.0859e-25,1,0.06,9,0.06,0
0,0,0,0.00092905,1.7939e-21,5.3189e-25,1,0.08,9,0.08,0
0,0,0,0.00092999,3.9484e-21,1.1724e-24,1,0.1,9,0.1,0
0,0,0,0.00093093,6.1029e-21,1.8128e-24,1,0.12,9,0.12,0
0,0,0,0.00093188,8.2573e-21,2.4533e-24,1,0.14,9,0.14,0
0,0,0,0.00093282,1.0412e-20,3.0938e-24,1,0.16,9,0.16,0
0,0,0,0.00093376,1.2566e-20,3.7343e-24,1,0.18,9,0.18,0
0,0,0,0.00093471,1.4721e-20,4.3747e-24,1,0.2,9,0.2,0
0,0,0,0.00093564,1.679e-20,4.9899e-24,1,0.22,9,0.22,0
0,0,0,0.00093585,1.3173e-20,3.9134e-24,1,0.24,9,0.24,0
0,0,0,0.00093605,9.5553e-21,2.8368e-24,1,0.26,9,0.26,0
0,0,0,0.00093626,5.9379e-21,1.7602e-24,1,0.28,9,0.28,0
0,0,0,0.00093647,2.3204e-21,6.8362e-25,1,0.3,9,0.3,0
0,0,0,0.00093668,-1.297e-21,-3.9297e-25,1,0.32,9,0.32,0
0,0,0,0.00093636,1.5137e-21,4.4447e-25,1,0.34,9,0.34,0
0,0,0,0.00093597,5.1858e-21,1.5384e-24,1,0.36,9,0.36,0
0,0,0,0.00093558,8.8578e-21,2.6323e-24,1,0.38,9,0.38,0
0,0,0,0.0009352,1.253e-20,3.7262e-24,1,0.4,9,0.4,0
0,0,0,0.00093481,1.6202e-20,4.8201e-24,1,0.42,9,0.42,0
0,0,0,0.00093442,1.9874e-20,5.914e-24,1,0.44,9,0.44,0
0,0,0,0.00093322,1.6598e-20,4.9394e-24,1,0.46,9,0.46,0
0,0,0,0.00093181,1.1619e-20,3.4579e-24,1,0.48,9,0.48,0
0,0,0,0.0009304,6.64e-21,1.9764e-24,1,0.5,9,0.5,0
0,0,0,0.00092899,1.6611e-21,4.9489e-25,1,0.52,9,0.52,0
0,0,0,0.00092758,-3.3178e-21,-9.866e-25,1,0.54,9,0.54,0
0,0,0,0.00092617,-8.2967e-21,-2.4681e-24,1,0.56,9,0.56,0
0,0,0,0.00092484,-1.3231e-20,-3.9366e-24,1,0.58,9,0.58,0
0,0,0,0.00092578,-1.6865e-20,-5.0224e-24,1,0.6,9,0.6,0
3.0744e-21,-6.0118e-23,4.8814e-22,0.00092666,-2.0238e-20,-6.0303e-24,1,0.62,9,0.62,0
3.8733e-22,-7.5739e-24,6.1499e-23,0.00092656,-1.919e-20,-5.7153e-24,1,0.64,9,0.64,0
5.4226e-21,-1.0603e-22,8.6098e-22,0.00092646,-1.8142e-20,-5.4002e-24,1,0.66,9,0.66,0
0,0,0,0.00092636,-1.7093e-20,-5.0852e-24,1,0.68,9,0.68,0
3.0986e-21,-6.0591e-23,4.9199e-22,0.00092626,-1.6045e-20,-4.7702e-24,1,0.7,9,0.7,0
9.6832e-23,-1.8935e-24,1.5375e-23,0.00092651,-1.3923e-20,-4.1364e-24,1,0.72,9,0.72,0
-2.7113e-21,5.3017e-23,-4.3049e-22,0.00092757,-9.3227e-21,-2.767e-24,1,0.74,9,0.74,0
0,0,0,0.00092863,-4.7229e-21,-1.3977e-24,1,0.76,9,0.76,0
-7.7466e-22,1.5148e-23,-1.23e-22,0.00092968,-1.2315e-22,-2.8406e-26,1,0.78,9,0.78,0
2.324e-21,-4.5444e-23,3.6899e-22,0.00093074,4.4767e-21,1.3409e-24,1,0.8,9,0.8,0
0,0,0,0.00093166,8.1268e-21,2.4275e-24,1,0.82,9,0.82,0
0,0,0,0.00093191,7.5341e-21,2.2511e-24,1,0.84,9,0.84,0
0,0,0,0.00093208,7.2738e-21,2.1736e-24,1,0.86,9,0.86,0
0,0,0,0.00093156,1.0343e-20,3.0867e-24,1,0.88,9,0.88,0
0,0,0,0.00093103,1.3412e-20,3.9999e-24,1,0.9,9,0.9,0
0,0,0,0.0009305,1.6481e-20,4.913e-24,1,0.92,9,0.92,0
0,0,0,0.00092998,1.9551e-20,5.8261e-24,1,0.94,9,0.94,0
0,0,0,0.00092945,2.262e-20,6.7392e-24,1,0.96,9,0.96,0
0,0,0,0.00092892,2.5689e-20,7.6524e-24,1,0.98,9,0.98,0
0,0,0,0.0009284,2.8758e-20,8.5655e-24,1,1,9,1,0
0,0,0,0.00092787,3.1828e-20,9.4786e-24,1,1.02,9,1.02,0
0,0,0,0.00092765,3.3841e-20,1.0078e-23,1,1.04,9,1.04,0
0,0,0,0.00092784,3.4455e-20,1.0261e-23,1,1.06,9,1.06,0
0,0,0,0.00092817,3.3548e-20,9.9905e-24,1,1.08,9,1.08,0
0,0,0,0.0009287,3.0674e-20,9.134e-24,1,1.1,9,1.1,0
0,0,0,0.00092922,2.78e-20,8.2775e-24,1,1.12,9,1.12,0
0,0,0,0.00092974,2.4926e-20,7.421e-24,1,1.14,9,1.14,0
0,0,0,0.00093026,2.2052e-20,6.5645e-24,1,1.16,9,1.16,0
0,0,0,0.00093078,1.9177e-20,5.708e-24,1,1.18,9,1.18,0
0,0,0,0.0009313,1.6303e-20,4.8515e-24,1,1.2,9,1.2,0
0,0,0,0.00093182,1.3429e-20,3.995e-24,1,1.22,9,1.22,0
0,0,0,0.00093235,1.0555e-20,3.1385e-24,1,1.24,9,1.24,0
0,0,0,0.00093287,7.6807e-21,2.282e-24,1,1.26,9,1.26,0
0,0,0,0.00093339,4.8065e-21,1.4255e-24,1,1.28,9,1.28,0
0,0,0,0.00093391,1.9323e-21,5.6901e-25,1,1.3,9,1.3,0
3.8193e-21,9.363e-25,6.4405e-22,0.00093449,1.8219e-21,5.3591e-25,1,1.32,9,1.32,0
3.5255e-21,8.6428e-25,5.9451e-22,0.00093508,2.2355e-21,6.5891e-25,1,1.34,9,1.34,0
2.9379e-21,7.2023e-25,4.9542e-22,0.00093567,2.6491e-21,7.8191e-25,1,1.36,9,1.36,0
-4.7007e-21,-1.1524e-24,-7.9268e-22,0.00093595,2.6191e-21,7.7343e-25,1,1.38,9,1.38,0
-5.8758e-22,-1.4405e-25,-9.9085e-23,0.00093583,2.0326e-21,6.0003e-25,1,1.4,9,1.4,0
-3.5255e-21,-8.6428e-25,-5.9451e-22,0.00093572,1.4461e-21,4.2664e-25,1,1.42,9,1.42,0
0,0,0,0.00093561,8.5954e-22,2.5324e-25,1,1.44,9,1.44,0
-4.1131e-21,-1.0083e-24,-6.9359e-22,0.00093549,2.7302e-22,7.9843e-26,1,1.46,9,1.46,0
-9.4013e-21,-2.3047e-24,-1.5854e-21,0.00093538,-3.1349e-22,-9.3553e-26,1,1.48,9,1.48,0
-5.8758e-21,-1.4405e-24,-9.9085e-22,0.00093527,-9.0001e-22,-2.6695e-25,1,1.5,9,1.5,0
-9.4013e-21,-2.3047e-24,-1.5854e-21,0.00093515,-1.4865e-21,-4.4035e-25,1,1.52,9,1.52,0
-3.1335e-21,-3.4288e-23,-3.8034e-22,0.00093502,-2.0246e-21,-5.9942e-25,1,1.54,9,1.54,0
0,0,0,0.00093466,-1.8956e-21,-5.6111e-25,1,1.56,9,1.56,0
-3.1335e-21,-3.4288e-23,-3.8034e-22,0.0009343,-1.7665e-21,-5.228e-25,1,1.58,9,1.58,0
2.9377e-22,3.2145e-24,3.5656e-23,0.00093414,-1.6168e-21,-4.7848e-25,1,1.6,9,1.6,0
3.5252e-21,3.8574e-23,4.2788e-22,0.00093457,-1.4084e-21,-4.1704e-25,1,1.62,9,1.62,0
4.7003e-21,5.1432e-23,5.705e-22,0.000935,-1.2e-21,-3.556e-25,1,1.64,9,1.64,0
0,0,0,0.00093544,-9.916e-22,-2.9415e-25,1,1.66,9,1.66,0
0,0,0,0.00093587,-7.8319e-22,-2.3271e-25,1,1.68,9,1.68,0
3.1335e-21,3.4288e-23,3.8034e-22,0.0009363,-5.7478e-22,-1.7127e-25,1,1.7,9,1.7,0
3.1335e-21,3.4288e-23,3.8034e-22,0.00093673,-3.6637e-22,-1.0983e-25,1,1.72,9,1.72,0
0,0,0,0.00093677,-1.9e-22,-5.7379e-26,1,1.74,9,1.74,0
0,0,0,0.00093668,-2.4049e-23,-7.853e-27,1,1.76,9,1.76,0
0,0,0,0.0009366,1.419e-22,4.1673e-26,1,1.78,9,1.78,0
0,0,0,0.00093647,2.4821e-22,7.3421e-26,1,1.8,9,1.8,0
0,0,0,0.00093621,1.7448e-22,5.1501e-26,1,1.82,9,1.82,0
0,0,0,0.00093596,1.0075e-22,2.9581e-26,1,1.84,9,1.84,0
0,0,0,0.00093571,2.7023e-23,7.6618e-27,1,1.86,9,1.86,0
0,0,0,0.00093546,-4.6706e-23,-1.4258e-26,1,1.88,9,1.88,0
0,0,0,0.0009352,-1.2043e-22,-3.6177e-26,1,1.9,9,1.9,0
0,0,0,0.00093495,-1.9416e-22,-5.8097e-26,1,1.92,9,1.92,0
0,0,0,0.0009347,-2.6789e-22,-8.0016e-26,1,1.94,9,1.94,0
0,0,0,0.00093444,-3.4162e-22,-1.0194e-25,1,1.96,9,1.96,0
0,0,0,0.00093419,-4.1535e-22,-1.2386e-25,1,1.98,9,1.98,0
0,0,0,0.00093394,-4.8908e-22,-1.4578e-25,1,2,9,2,0
