u,v,w,p,s,d,r,vtkValidPointMask,arc_length,Points0,Points1,Points2
0,0,0,0,0,0,0,1,0.178,4.5,0.178,0
0,0,0,0,0,0,0,1,0.18,4.5,0.18,0
0,0,0,0,0,0,0,1,0.182,4.5,0.182,0
0,0,0,0,0,0,0,1,0.184,4.5,0.184,0
0,0,0,0,0,0,0,1,0.186,4.5,0.186,0
0,0,0,0,0,0,0,1,0.188,4.5,0.188,0
0,0,0,0,0,0,0,1,0.19,4.5,0.19,0
0,0,0,0,0,0,0,1,0.192,4.5,0.192,0
0,0,0,0,0,0,0,1,0.194,4.5,0.194,0
0,0,0,0,0,0,0,1,0.196,4.5,0.196,0
0,0,0,0,0,0,0,1,0.198,4.5,0.198,0
0,0,0,0,0,0,0,1,0.2,4.5,0.2,0
0,0,0,0,0,0,0,1,0.202,4.5,0.202,0
0,0,0,0,0,0,0,1,0.204,4.5,0.204,0
0,0,0,0,0,0,0,1,0.206,4.5,0.206,0
0,0,0,0,0,0,0,1,0.208,4.5,0.208,0
0,0,0,0,0,0,0,1,0.21,4.5,0.21,0
0,0,0,0,0,0,0,1,0.212,4.5,0.212,0
0,0,0,0,0,0,0,1,0.214,4.5,0.214,0
0,0,0,0,0,0,0,1,0.216,4.5,0.216,0
0,0,0,0,0,0,0,1,0.218,4.5,0.218,0
0,0,0,0,0,0,0,1,0.22,4.5,0.22,0
0,0,0,0,0,0,0,1,0.222,4.5,0.222,0
0,0,0,0,0,0,0,1,0.224,4.5,0.224,0
0,0,0,0,0,0,0,1,0.226,4.5,0.226,0
0,0,0,0,0,0,0,1,0.228,4.5,0.228,0
0,0,0,0,0,0,0,1,0.23,4.5,0.23,0
0,0,0,0,0,0,0,1,0.232,4.5,0.232,0
0,0,0,0,0,0,0,1,0.234,4.5,0.234,0
0,0,0,0,0,0,0,1,0.236,4.5,0.236,0
0,0,0,0,0,0,0,1,0.238,4.5,0.238,0
0,0,0,0,0,0,0,1,0.24,4.5,0.24,0
0,0,0,0,0,0,0,1,0.242,4.5,0.242,0
0,0,0,0,0,0,0,1,0.244,4.5,0.244,0
0,0,0,0,0,0,0,1,0.246,4.5,0.246,0
0,0,0,0,0,0,0,1,0.248,4.5,0.248,0
0,0,0,0,0,0,0,1,0.25,4.5,0.25,0
0,0,0,0,0,0,0,1,0.252,4.5,0.252,0
0,0,0,0,0,0,0,1,0.254,4.5,0.254,0
0,0,0,0,0,0,0,1,0.256,4.5,0.256,0
0,0,0,0,0,0,0,1,0.258,4.5,0.258,0
0,0,0,0,0,0,0,1,0.26,4.5,0.26,0
0,0,0,0,0,0,0,1,0.262,4.5,0.262,0
0,0,0,0,0,0,0,1,0.264,4.5,0.264,0
0,0,0,0,0,0,0,1,0.266,4.5,0.266,0
0,0,0,0,0,0,0,1,0.268,4.5,0.268,0
0,0,0,0,0,0,0,1,0.27,4.5,0.27,0
0,0,0,0,0,0,0,1,0.272,4.5,0.272,0
0,0,0,0,0,0,0,1,0.274,4.5,0.274,0
0,0,0,0,0,0,0,1,0.276,4.5,0.276,0
0,0,0,0,0,0,0,1,0.278,4.5,0.278,0
0,0,0,0,0,0,0,1,0.28,4.5,0.28,0
0,0,0,0,0,0,0,1,0.282,4.5,0.282,0
0,0,0,0,0,0,0,1,0.284,4.5,0.284,0
0,0,0,0,0,0,0,1,0.286,4.5,0.286,0
0,0,0,0,0,0,0,1,0.288,4.5,0.288,0
0,0,0,0,0,0,0,1,0.29,4.5,0.29,0
0,0,0,0,0,0,0,1,0.292,4.5,0.292,0
0,0,0,0,0,0,0,1,0.294,4.5,0.294,0
0,0,0,0,0,0,0,1,0.296,4.5,0.296,0
0,0,0,0,0,0,0,1,0.298,4.5,0.298,0
0,0,0,0,0,0,0,1,0.3,4.5,0.3,0
0,0,0,0,0,0,0,1,0.302,4.5,0.302,0
0,0,0,0,0,0,0,1,0.304,4.5,0.304,0
0,0,0,0,0,0,0,1,0.306,4.5,0.306,0
0,0,0,0,0,0,0,1,0.308,4.5,0.308,0
0,0,0,0,0,0,0,1,0.31,4.5,0.31,0
0,0,0,0,0,0,0,1,0.312,4.5,0.312,0
0,0,0,0,0,0,0,1,0.314,4.5,0.314,0
0,0,0,0,0,0,0,1,0.316,4.5,0.316,0
0,0,0,0,0,0,0,1,0.318,4.5,0.318,0
0,0,0,0,0,0,0,1,0.32,4.5,0.32,0
0,0,0,0,0,0,0,1,0.322,4.5,0.322,0
0,0,0,0,0,0,0,1,0.324,4.5,0.324,0
0,0,0,0,0,0,0,1,0.326,4.5,0.326,0
0,0,0,0,0,0,0,1,0.328,4.5,0.328,0
0,0,0,0,0,0,0,1,0.33,4.5,0.33,0
0,0,0,0,0,0,0,1,0.332,4.5,0.332,0
0,0,0,0,0,0,0,1,0.334,4.5,0.334,0
0,0,0,0,0,0,0,1,0.336,4.5,0.336,0
0,0,0,0,0,0,0,1,0.338,4.5,0.338,0
0,0,0,0,0,0,0,1,0.34,4.5,0.34,0
0,0,0,0,0,0,0,1,0.342,4.5,0.342,0
0,0,0,0,0,0,0,1,0.344,4.5,0.344,0
0,0,0,0,0,0,0,1,0.346,4.5,0.346,0
0,0,0,0,0,0,0,1,0.348,4.5,0.348,0
0,0,0,0,0,0,0,1,0.35,4.5,0.35,0
0,0,0,0,0,0,0,1,0.352,4.5,0.352,0
0,0,0,0,0,0,0,1,0.354,4.5,0.354,0
0,0,0,0,0,0,0,1,0.356,4.5,0.356,0
0,0,0,0,0,0,0,1,0.358,4.5,0.358,0
0,0,0,0,0,0,0,1,0.36,4.5,0.36,0
0,0,0,0,0,0,0,1,0.362,4.5,0.362,0
0,0,0,0,0,0,0,1,0.364,4.5,0.364,0
0,0,0,0,0,0,0,1,0.366,4.5,0.366,0
0,0,0,0,0,0,0,1,0.368,4.5,0.368,0
0,0,0,0,0,0,0,1,0.37,4.5,0.37,0
0,0,0,0,0,0,0,1,0.372,4.5,0.372,0
0,0,0,0,0,0,0,1,0.374,4.5,0.374,0
0,0,0,0,0,0,0,1,0.376,4.5,0.376,0
0,0,0,0,0,0,0,1,0.378,4.5,0.378,0
0,0,0,0,0,0,0,1,0.38,4.5,0.38,0
0,0,0,0,0,0,0,1,0.382,4.5,0.382,0
0,0,0,0,0,0,0,1,0.384,4.5,0.384,0
0,0,0,0,0,0,0,1,0.386,4.5,0.386,0
0,0,0,0,0,0,0,1,0.388,4.5,0.388,0
0,0,0,0,0,0,0,1,0.39,4.5,0.39,0
0,0,0,0,0,0,0,1,0.392,4.5,0.392,0
0,0,0,0,0,0,0,1,0.394,4.5,0.394,0
0,0,0,0,0,0,0,1,0.396,4.5,0.396,0
0,0,0,0,0,0,0,1,0.398,4.5,0.398,0
0,0,0,0,0,0,0,1,0.4,4.5,0.4,0
0,0,0,0,0,0,0,1,0.402,4.5,0.402,0
0,0,0,0,0,0,0,1,0.404,4.5,0.404,0
0,0,0,0,0,0,0,1,0.406,4.5,0.406,0
0,0,0,0,0,0,0,1,0.408,4.5,0.408,0
0,0,0,0,0,0,0,1,0.41,4.5,0.41,0
0,0,0,0,0,0,0,1,0.412,4.5,0.412,0
0,0,0,0,0,0,0,1,0.414,4.5,0.414,0
0,0,0,0,0,0,0,1,0.416,4.5,0.416,0
0,0,0,0,0,0,0,1,0.418,4.5,0.418,0
0,0,0,0,0,0,0,1,0.42,4.5,0.42,0
0,0,0,0,0,0,0,1,0.422,4.5,0.422,0
0,0,0,0,0,0,0,1,0.424,4.5,0.424,0
0,0,0,0,0,0,0,1,0.426,4.5,0.426,0
0,0,0,0,0,0,0,1,0.428,4.5,0.428,0
0,0,0,0,0,0,0,1,0.43,4.5,0.43,0
0,0,0,0,0,0,0,1,0.432,4.5,0.432,0
0,0,0,0,0,0,0,1,0.434,4.5,0.434,0
0,0,0,0,0,0,0,1,0.436,4.5,0.436,0
0,0,0,0,0,0,0,1,0.438,4.5,0.438,0
0,0,0,0,0,0,0,1,0.44,4.5,0.44,0
0,0,0,0,0,0,0,1,0.442,4.5,0.442,0
0,0,0,0,0,0,0,1,0.444,4.5,0.444,0
0,0,0,0,0,0,0,1,0.446,4.5,0.446,0
0,0,0,0,0,0,0,1,0.448,4.5,0.448,0
0,0,0,0,0,0,0,1,0.45,4.5,0.45,0
0,0,0,0,0,0,0,1,0.452,4.5,0.452,0
0,0,0,0,0,0,0,1,0.454,4.5,0.454,0
0,0,0,0,0,0,0,1,0.456,4.5,0.456,0
0,0,0,0,0,0,0,1,0.458,4.5,0.458,0
0,0,0,0,0,0,0,1,0.46,4.5,0.46,0
0,0,0,0,0,0,0,1,0.462,4.5,0.462,0
0,0,0,0,0,0,0,1,0.464,4.5,0.464,0
0,0,0,0,0,0,0,1,0.466,4.5,0.466,0
0,0,0,0,0,0,0,1,0.468,4.5,0.468,0
0,0,0,0,0,0,0,1,0.47,4.5,0.47,0
0,0,0,0,0,0,0,1,0.472,4.5,0.472,0
0,0,0,0,0,0,0,1,0.474,4.5,0.474,0
0,0,0,0,0,0,0,1,0.476,4.5,0.476,0
0,0,0,0,0,0,0,1,0.478,4.5,0.478,0
0,0,0,0,0,0,0,1,0.48,4.5,0.48,0
0,0,0,0,0,0,0,1,0.482,4.5,0.482,0
0,0,0,0,0,0,0,1,0.484,4.5,0.484,0
0,0,0,0,0,0,0,1,0.486,4.5,0.486,0
0,0,0,0,0,0,0,1,0.488,4.5,0.488,0
0,0,0,0,0,0,0,1,0.49,4.5,0.49,0
0,0,0,0,0,0,0,1,0.492,4.5,0.492,0
0,0,0,0,0,0,0,1,0.494,4.5,0.494,0
0,0,0,0,0,0,0,1,0.496,4.5,0.496,0
0,0,0,0,0,0,0,1,0.498,4.5,0.498,0
0,0,0,0,0,0,0,1,0.5,4.5,0.5,0
0,0,0,0,0,0,0,1,0.502,4.5,0.502,0
0,0,0,0,0,0,0,1,0.504,4.5,0.504,0
0,0,0,0,0,0,0,1,0.506,4.5,0.506,0
0,0,0,0,0,0,0,1,0.508,4.5,0.508,0
0,0,0,0,0,0,0,1,0.51,4.5,0.51,0
0,0,0,0,0,0,0,1,0.512,4.5,0.512,0
0,0,0,0,0,0,0,1,0.514,4.5,0.514,0
0,0,0,0,0,0,0,1,0.516,4.5,0.516,0
0,0,0,0,0,0,0,1,0.518,4.5,0.518,0
0,0,0,0,0,0,0,1,0.52,4.5,0.52,0
0,0,0,0,0,0,0,1,0.522,4.5,0.522,0
0,0,0,0,0,0,0,1,0.524,4.5,0.524,0
0,0,0,0,0,0,0,1,0.526,4.5,0.526,0
0,0,0,0,0,0,0,1,0.528,4.5,0.528,0
0,0,0,0,0,0,0,1,0.53,4.5,0.53,0
0,0,0,0,0,0,0,1,0.532,4.5,0.532,0
0,0,0,0,0,0,0,1,0.534,4.5,0.534,0
0,0,0,0,0,0,0,1,0.536,4.5,0.536,0
0,0,0,0,0,0,0,1,0.538,4.5,0.538,0
0,0,0,0,0,0,0,1,0.54,4.5,0.54,0
0,0,0,0,0,0,0,1,0.542,4.5,0.542,0
0,0,0,0,0,0,0,1,0.544,4.5,0.544,0
0,0,0,0,0,0,0,1,0.546,4.5,0.546,0
0,0,0,0,0,0,0,1,0.548,4.5,0.548,0
0,0,0,0,0,0,0,1,0.55,4.5,0.55,0
0,0,0,0,0,0,0,1,0.552,4.5,0.552,0
0,0,0,0,0,0,0,1,0.554,4.5,0.554,0
0,0,0,0,0,0,0,1,0.556,4.5,0.556,0
0,0,0,0,0,0,0,1,0.558,4.5,0.558,0
0,0,0,0,0,0,0,1,0.56,4.5,0.56,0
0,0,0,0,0,0,0,1,0.562,4.5,0.562,0
0,0,0,0,0,0,0,1,0.564,4.5,0.564,0
0,0,0,0,0,0,0,1,0.566,4.5,0.566,0
0,0,0,0,0,0,0,1,0.568,4.5,0.568,0
0,0,0,0,0,0,0,1,0.57,4.5,0.57,0
0,0,0,0,0,0,0,1,0.572,4.5,0.572,0
0,0,0,0,0,0,0,1,0.574,4.5,0.574,0
0,0,0,0,0,0,0,1,0.576,4.5,0.576,0
0,0,0,0,0,0,0,1,0.578,4.5,0.578,0
0,0,0,0,0,0,0,1,0.58,4.5,0.58,0
0,0,0,0,0,0,0,1,0.582,4.5,0.582,0
0,0,0,0,0,0,0,1,0.584,4.5,0.584,0
0,0,0,0,0,0,0,1,0.586,4.5,0.586,0
0,0,0,0,0,0,0,1,0.588,4.5,0.588,0
0,0,0,0,0,0,0,1,0.59,4.5,0.59,0
0,0,0,0,0,0,0,1,0.592,4.5,0.592,0
0,0,0,0,0,0,0,1,0.594,4.5,0.594,0
0,0,0,0,0,0,0,1,0.596,4.5,0.596,0
0,0,0,0,0,0,0,1,0.598,4.5,0.598,0
0,0,0,0,0,0,0,1,0.6,4.5,0.6,0
0,0,0,0,0,0,0,1,0.602,4.5,0.602,0
0,0,0,0,0,0,0,1,0.604,4.5,0.604,0
0,0,0,0,0,0,0,1,0.606,4.5,0.606,0
0,0,0,0,0,0,0,1,0.608,4.5,0.608,0
0,0,0,0,0,0,0,1,0.61,4.5,0.61,0
0,0,0,0,0,0,0,1,0.612,4.5,0.612,0
0,0,0,0,0,0,0,1,0.614,4.5,0.614,0
0,0,0,0,0,0,0,1,0.616,4.5,0.616,0
0,0,0,0,0,0,0,1,0.618,4.5,0.618,0
0,0,0,0,0,0,0,1,0.62,4.5,0.62,0
0,0,0,0,0,0,0,1,0.622,4.5,0.622,0
0,0,0,0,0,0,0,1,0.624,4.5,0.624,0
0,0,0,0,0,0,0,1,0.626,4.5,0.626,0
0,0,0,0,0,0,0,1,0.628,4.5,0.628,0
0,0,0,0,0,0,0,1,0.63,4.5,0.63,0
0,0,0,0,0,0,0,1,0.632,4.5,0.632,0
0,0,0,0,0,0,0,1,0.634,4.5,0.634,0
0,0,0,0,0,0,0,1,0.636,4.5,0.636,0
0,0,0,0,0,0,0,1,0.638,4.5,0.638,0
0,0,0,0,0,0,0,1,0.64,4.5,0.64,0
0,0,0,0,0,0,0,1,0.642,4.5,0.642,0
0,0,0,0,0,0,0,1,0.644,4.5,0.644,0
0,0,0,0,0,0,0,1,0.646,4.5,0.646,0
0,0,0,0,0,0,0,1,0.648,4.5,0.648,0
0,0,0,0,0,0,0,1,0.65,4.5,0.65,0
0,0,0,0,0,0,0,1,0.652,4.5,0.652,0
0,0,0,0,0,0,0,1,0.654,4.5,0.654,0
0,0,0,0,0,0,0,1,0.656,4.5,0.656,0
0,0,0,0,0,0,0,1,0.658,4.5,0.658,0
0,0,0,0,0,0,0,1,0.66,4.5,0.66,0
0,0,0,0,0,0,0,1,0.662,4.5,0.662,0
0,0,0,0,0,0,0,1,0.664,4.5,0.664,0
0,0,0,0,0,0,0,1,0.666,4.5,0.666,0
0,0,0,0,0,0,0,1,0.668,4.5,0.668,0
0,0,0,0,0,0,0,1,0.67,4.5,0.67,0
0,0,0,0,0,0,0,1,0.672,4.5,0.672,0
0,0,0,0,0,0,0,1,0.674,4.5,0.674,0
0,0,0,0,0,0,0,1,0.676,4.5,0.676,0
0,0,0,0,0,0,0,1,0.678,4.5,0.678,0
0,0,0,0,0,0,0,1,0.68,4.5,0.68,0
0,0,0,0,0,0,0,1,0.682,4.5,0.682,0
0,0,0,0,0,0,0,1,0.684,4.5,0.684,0
0,0,0,0,0,0,0,1,0.686,4.5,0.686,0
0,0,0,0,0,0,0,1,0.688,4.5,0.688,0
0,0,0,0,0,0,0,1,0.69,4.5,0.69,0
0,0,0,0,0,0,0,1,0.692,4.5,0.692,0
0,0,0,0,0,0,0,1,0.694,4.5,0.694,0
0,0,0,0,0,0,0,1,0.696,4.5,0.696,0
0,0,0,0,0,0,0,1,0.698,4.5,0.698,0
0,0,0,0,0,0,0,1,0.7,4.5,0.7,0
0,0,0,0,0,0,0,1,0.702,4.5,0.702,0
0,0,0,0,0,0,0,1,0.704,4.5,0.704,0
0,0,0,0,0,0,0,1,0.706,4.5,0.706,0
0,0,0,0,0,0,0,1,0.708,4.5,0.708,0
0,0,0,0,0,0,0,1,0.71,4.5,0.71,0
0,0,0,0,0,0,0,1,0.712,4.5,0.712,0
0,0,0,0,0,0,0,1,0.714,4.5,0.714,0
0,0,0,0,0,0,0,1,0.716,4.5,0.716,0
0,0,0,0,0,0,0,1,0.718,4.5,0.718,0
0,0,0,0,0,0,0,1,0.72,4.5,0.72,0
0,0,0,0,0,0,0,1,0.722,4.5,0.722,0
0,0,0,0,0,0,0,1,0.724,4.5,0.724,0
0,0,0,0,0,0,0,1,0.726,4.5,0.726,0
0,0,0,0,0,0,0,1,0.728,4.5,0.728,0
0,0,0,0,0,0,0,1,0.73,4.5,0.73,0
0,0,0,0,0,0,0,1,0.732,4.5,0.732,0
0,0,0,0,0,0,0,1,0.734,4.5,0.734,0
0,0,0,0,0,0,0,1,0.736,4.5,0.736,0
0,0,0,0,0,0,0,1,0.738,4.5,0.738,0
0,0,0,0,0,0,0,1,0.74,4.5,0.74,0
0,0,0,0,0,0,0,1,0.742,4.5,0.742,0
0,0,0,0,0,0,0,1,0.744,4.5,0.744,0
0,0,0,0,0,0,0,1,0.746,4.5,0.746,0
0,0,0,0,0,0,0,1,0.748,4.5,0.748,0
0,0,0,0,0,0,0,1,0.75,4.5,0.75,0
0,0,0,0,0,0,0,1,0.752,4.5,0.752,0
0,0,0,0,0,0,0,1,0.754,4.5,0.754,0
0,0,0,0,0,0,0,1,0.756,4.5,0.756,0
0,0,0,0,0,0,0,1,0.758,4.5,0.758,0
0,0,0,0,0,0,0,1,0.76,4.5,0.76,0
0,0,0,0,0,0,0,1,0.762,4.5,0.762,0
0,0,0,0,0,0,0,1,0.764,4.5,0.764,0
0,0,0,0,0,0,0,1,0.766,4.5,0.766,0
0,0,0,0,0,0,0,1,0.768,4.5,0.768,0
0,0,0,0,0,0,0,1,0.77,4.5,0.77,0
0,0,0,0,0,0,0,1,0.772,4.5,0.772,0
0,0,0,0,0,0,0,1,0.774,4.5,0.774,0
0,0,0,0,0,0,0,1,0.776,4.5,0.776,0
0,0,0,0,0,0,0,1,0.778,4.5,0.778,0
0,0,0,0,0,0,0,1,0.78,4.5,0.78,0
0,0,0,0,0,0,0,1,0.782,4.5,0.782,0
0,0,0,0,0,0,0,1,0.784,4.5,0.784,0
0,0,0,0,0,0,0,1,0.786,4.5,0.786,0
0,0,0,0,0,0,0,1,0.788,4.5,0.788,0
0,0,0,0,0,0,0,1,0.79,4.5,0.79,0
0,0,0,0,0,0,0,1,0.792,4.5,0.792,0
0,0,0,0,0,0,0,1,0.794,4.5,0.794,0
0,0,0,0,0,0,0,1,0.796,4.5,0.796,0
0,0,0,0,0,0,0,1,0.798,4.5,0.798,0
0,0,0,0,0,0,0,1,0.8,4.5,0.8,0
0,0,0,0,0,0,0,1,0.802,4.5,0.802,0
0,0,0,0,0,0,0,1,0.804,4.5,0.804,0
0,0,0,0,0,0,0,1,0.806,4.5,0.806,0
0,0,0,0,0,0,0,1,0.808,4.5,0.808,0
0,0,0,0,0,0,0,1,0.81,4.5,0.81,0
0,0,0,0,0,0,0,1,0.812,4.5,0.812,0
0,0,0,0,0,0,0,1,0.814,4.5,0.814,0
0,0,0,0,0,0,0,1,0.816,4.5,0.816,0
0,0,0,0,0,0,0,1,0.818,4.5,0.818,0
0,0,0,0,0,0,0,1,0.82,4.5,0.82,0
0,0,0,0,0,0,0,1,0.822,4.5,0.822,0
0,0,0,0,0,0,0,1,0.824,4.5,0.824,0
0,0,0,0,0,0,0,1,0.826,4.5,0.826,0
0,0,0,0,0,0,0,1,0.828,4.5,0.828,0
0,0,0,0,0,0,0,1,0.83,4.5,0.83,0
0,0,0,0,0,0,0,1,0.832,4.5,0.832,0
0,0,0,0,0,0,0,1,0.834,4.5,0.834,0
0,0,0,0,0,0,0,1,0.836,4.5,0.836,0
0,0,0,0,0,0,0,1,0.838,4.5,0.838,0
0,0,0,0,0,0,0,1,0.84,4.5,0.84,0
0,0,0,0,0,0,0,1,0.842,4.5,0.842,0
0,0,0,0,0,0,0,1,0.844,4.5,0.844,0
0,0,0,0,0,0,0,1,0.846,4.5,0.846,0
0,0,0,0,0,0,0,1,0.848,4.5,0.848,0
0,0,0,0,0,0,0,1,0.85,4.5,0.85,0
0,0,0,0,0,0,0,1,0.852,4.5,0.852,0
0,0,0,0,0,0,0,1,0.854,4.5,0.854,0
0,0,0,0,0,0,0,1,0.856,4.5,0.856,0
0,0,0,0,0,0,0,1,0.858,4.5,0.858,0
0,0,0,0,0,0,0,1,0.86,4.5,0.86,0
0,0,0,0,0,0,0,1,0.862,4.5,0.862,0
0,0,0,0,0,0,0,1,0.864,4.5,0.864,0
0,0,0,0,0,0,0,1,0.866,4.5,0.866,0
0,0,0,0,0,0,0,1,0.868,4.5,0.868,0
0,0,0,0,0,0,0,1,0.87,4.5,0.87,0
0,0,0,0,0,0,0,1,0.872,4.5,0.872,0
0,0,0,0,0,0,0,1,0.874,4.5,0.874,0
0,0,0,0,0,0,0,1,0.876,4.5,0.876,0
0,0,0,0,0,0,0,1,0.878,4.5,0.878,0
0,0,0,0,0,0,0,1,0.88,4.5,0.88,0
0,0,0,0,0,0,0,1,0.882,4.5,0.882,0
0,0,0,0,0,0,0,1,0.884,4.5,0.884,0
0,0,0,0,0,0,0,1,0.886,4.5,0.886,0
0,0,0,0,0,0,0,1,0.888,4.5,0.888,0
0,0,0,0,0,0,0,1,0.89,4.5,0.89,0
0,0,0,0,0,0,0,1,0.892,4.5,0.892,0
0,0,0,0,0,0,0,1,0.894,4.5,0.894,0
0,0,0,0,0,0,0,1,0.896,4.5,0.896,0
0,0,0,0,0,0,0,1,0.898,4.5,0.898,0
0,0,0,0,0,0,0,1,0.9,4.5,0.9,0
0,0,0,0,0,0,0,1,0.902,4.5,0.902,0
0,0,0,0,0,0,0,1,0.904,4.5,0.904,0
0,0,0,0,0,0,0,1,0.906,4.5,0.906,0
0,0,0,0,0,0,0,1,0.908,4.5,0.908,0
0,0,0,0,0,0,0,1,0.91,4.5,0.91,0
0,0,0,0,0,0,0,1,0.912,4.5,0.912,0
0,0,0,0,0,0,0,1,0.914,4.5,0.914,0
0,0,0,0,0,0,0,1,0.916,4.5,0.916,0
0,0,0,0,0,0,0,1,0.918,4.5,0.918,0
0,0,0,0,0,0,0,1,0.92,4.5,0.92,0
0,0,0,0,0,0,0,1,0.922,4.5,0.922,0
0,0,0,0,0,0,0,1,0.924,4.5,0.924,0
0,0,0,0,0,0,0,1,0.926,4.5,0.926,0
