"u","v","w","p","s","d","r","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-2.1139e-10,-2.9768e-10,5.2195e-09,6.2916e-16,-8.5395e-21,-1.4676e-21,1,0.154,9,0.154,0
0,-2.0658e-10,-2.9615e-10,5.3359e-09,6.3335e-16,-1.0248e-20,-1.7524e-21,1,0.156,9,0.156,0
0,-2.0176e-10,-2.9462e-10,5.4523e-09,6.3754e-16,-1.1956e-20,-2.0373e-21,1,0.158,9,0.158,0
0,-1.9694e-10,-2.9309e-10,5.5686e-09,6.4172e-16,-1.3664e-20,-2.3221e-21,1,0.16,9,0.16,0
0,-1.9212e-10,-2.9156e-10,5.685e-09,6.4591e-16,-1.5373e-20,-2.6069e-21,1,0.162,9,0.162,0
0,-1.873e-10,-2.9003e-10,5.8013e-09,6.501e-16,-1.7081e-20,-2.8918e-21,1,0.164,9,0.164,0
0,-1.8248e-10,-2.885e-10,5.9177e-09,6.5428e-16,-1.8789e-20,-3.1766e-21,1,0.166,9,0.166,0
0,-1.7766e-10,-2.8697e-10,6.034e-09,6.5847e-16,-2.0498e-20,-3.4615e-21,1,0.168,9,0.168,0
0,-1.7284e-10,-2.8543e-10,6.1504e-09,6.6265e-16,-2.2206e-20,-3.7463e-21,1,0.17,9,0.17,0
0,-1.6802e-10,-2.839e-10,6.2668e-09,6.6684e-16,-2.3914e-20,-4.0311e-21,1,0.172,9,0.172,0
0,-1.6321e-10,-2.8237e-10,6.3831e-09,6.7103e-16,-2.5623e-20,-4.316e-21,1,0.174,9,0.174,0
0,-1.5839e-10,-2.8084e-10,6.4995e-09,6.7521e-16,-2.7331e-20,-4.6008e-21,1,0.176,9,0.176,0
0,-1.5357e-10,-2.7931e-10,6.6158e-09,6.794e-16,-2.9039e-20,-4.8857e-21,1,0.178,9,0.178,0
0,-1.4875e-10,-2.7778e-10,6.7322e-09,6.8359e-16,-3.0748e-20,-5.1705e-21,1,0.18,9,0.18,0
0,-1.4393e-10,-2.7625e-10,6.8485e-09,6.8777e-16,-3.2456e-20,-5.4553e-21,1,0.182,9,0.182,0
0,-1.3911e-10,-2.7472e-10,6.9649e-09,6.9196e-16,-3.4164e-20,-5.7402e-21,1,0.184,9,0.184,0
0,-1.3429e-10,-2.7319e-10,7.0813e-09,6.9614e-16,-3.5872e-20,-6.025e-21,1,0.186,9,0.186,0
0,-1.2947e-10,-2.7166e-10,7.1976e-09,7.0033e-16,-3.7581e-20,-6.3099e-21,1,0.188,9,0.188,0
0,-1.2466e-10,-2.7013e-10,7.314e-09,7.0452e-16,-3.9289e-20,-6.5947e-21,1,0.19,9,0.19,0
0,-1.1984e-10,-2.6859e-10,7.4303e-09,7.087e-16,-4.0997e-20,-6.8795e-21,1,0.192,9,0.192,0
0,-1.1502e-10,-2.6706e-10,7.5467e-09,7.1289e-16,-4.2706e-20,-7.1644e-21,1,0.194,9,0.194,0
0,-1.102e-10,-2.6553e-10,7.663e-09,7.1707e-16,-4.4414e-20,-7.4492e-21,1,0.196,9,0.196,0
0,-1.0538e-10,-2.64e-10,7.7794e-09,7.2126e-16,-4.6122e-20,-7.7341e-21,1,0.198,9,0.198,0
0,-1.0056e-10,-2.6247e-10,7.8957e-09,7.2545e-16,-4.7831e-20,-8.0189e-21,1,0.2,9,0.2,0
0,-9.5743e-11,-2.6094e-10,8.0121e-09,7.2963e-16,-4.9539e-20,-8.3037e-21,1,0.202,9,0.202,0
0,-9.0924e-11,-2.5941e-10,8.1285e-09,7.3382e-16,-5.1247e-20,-8.5886e-21,1,0.204,9,0.204,0
0,-8.6105e-11,-2.5788e-10,8.2448e-09,7.3801e-16,-5.2956e-20,-8.8734e-21,1,0.206,9,0.206,0
0,-8.1286e-11,-2.5635e-10,8.3612e-09,7.4219e-16,-5.4664e-20,-9.1583e-21,1,0.208,9,0.208,0
0,-7.6468e-11,-2.5482e-10,8.4775e-09,7.4638e-16,-5.6372e-20,-9.4431e-21,1,0.21,9,0.21,0
0,-7.1649e-11,-2.5329e-10,8.5939e-09,7.5056e-16,-5.8081e-20,-9.7279e-21,1,0.212,9,0.212,0
0,-6.683e-11,-2.5175e-10,8.7102e-09,7.5475e-16,-5.9789e-20,-1.0013e-20,1,0.214,9,0.214,0
0,-6.2011e-11,-2.5022e-10,8.8266e-09,7.5894e-16,-6.1497e-20,-1.0298e-20,1,0.216,9,0.216,0
0,-5.7192e-11,-2.4869e-10,8.943e-09,7.6312e-16,-6.3205e-20,-1.0582e-20,1,0.218,9,0.218,0
0,-5.2373e-11,-2.4716e-10,9.0593e-09,7.6731e-16,-6.4914e-20,-1.0867e-20,1,0.22,9,0.22,0
0,-4.7555e-11,-2.4563e-10,9.1757e-09,7.715e-16,-6.6622e-20,-1.1152e-20,1,0.222,9,0.222,0
0,-4.2736e-11,-2.441e-10,9.292e-09,7.7568e-16,-6.833e-20,-1.1437e-20,1,0.224,9,0.224,0
0,-3.7917e-11,-2.4257e-10,9.4084e-09,7.7987e-16,-7.0039e-20,-1.1722e-20,1,0.226,9,0.226,0
0,-3.3098e-11,-2.4104e-10,9.5247e-09,7.8405e-16,-7.1747e-20,-1.2007e-20,1,0.228,9,0.228,0
0,-2.8279e-11,-2.3951e-10,9.6411e-09,7.8824e-16,-7.3455e-20,-1.2292e-20,1,0.23,9,0.23,0
0,-2.3461e-11,-2.3798e-10,9.7574e-09,7.9243e-16,-7.5164e-20,-1.2576e-20,1,0.232,9,0.232,0
0,-1.8642e-11,-2.3645e-10,9.8738e-09,7.9661e-16,-7.6872e-20,-1.2861e-20,1,0.234,9,0.234,0
0,-1.3823e-11,-2.3491e-10,9.9902e-09,8.008e-16,-7.858e-20,-1.3146e-20,1,0.236,9,0.236,0
0,-9.0042e-12,-2.3338e-10,1.0107e-08,8.0499e-16,-8.0289e-20,-1.3431e-20,1,0.238,9,0.238,0
0,-4.1855e-12,-2.3185e-10,1.0223e-08,8.0917e-16,-8.1997e-20,-1.3716e-20,1,0.24,9,0.24,0
0,6.3334e-13,-2.3032e-10,1.0339e-08,8.1336e-16,-8.3705e-20,-1.4001e-20,1,0.242,9,0.242,0
0,5.4521e-12,-2.2879e-10,1.0456e-08,8.1754e-16,-8.5414e-20,-1.4285e-20,1,0.244,9,0.244,0
0,1.0271e-11,-2.2726e-10,1.0572e-08,8.2173e-16,-8.7122e-20,-1.457e-20,1,0.246,9,0.246,0
0,1.509e-11,-2.2573e-10,1.0688e-08,8.2592e-16,-8.883e-20,-1.4855e-20,1,0.248,9,0.248,0
0,1.9909e-11,-2.242e-10,1.0805e-08,8.301e-16,-9.0539e-20,-1.514e-20,1,0.25,9,0.25,0
0,2.4727e-11,-2.2267e-10,1.0921e-08,8.3429e-16,-9.2247e-20,-1.5425e-20,1,0.252,9,0.252,0
0,2.9546e-11,-2.2114e-10,1.1037e-08,8.3848e-16,-9.3955e-20,-1.571e-20,1,0.254,9,0.254,0
0,3.4365e-11,-2.1961e-10,1.1154e-08,8.4266e-16,-9.5663e-20,-1.5994e-20,1,0.256,9,0.256,0
0,3.9184e-11,-2.1807e-10,1.127e-08,8.4685e-16,-9.7372e-20,-1.6279e-20,1,0.258,9,0.258,0
0,4.4003e-11,-2.1654e-10,1.1386e-08,8.5103e-16,-9.908e-20,-1.6564e-20,1,0.26,9,0.26,0
0,4.8821e-11,-2.1501e-10,1.1503e-08,8.5522e-16,-1.0079e-19,-1.6849e-20,1,0.262,9,0.262,0
0,5.364e-11,-2.1348e-10,1.1619e-08,8.5941e-16,-1.025e-19,-1.7134e-20,1,0.264,9,0.264,0
0,5.8459e-11,-2.1195e-10,1.1736e-08,8.6359e-16,-1.0421e-19,-1.7419e-20,1,0.266,9,0.266,0
0,6.3278e-11,-2.1042e-10,1.1852e-08,8.6778e-16,-1.0591e-19,-1.7703e-20,1,0.268,9,0.268,0
0,6.8097e-11,-2.0889e-10,1.1968e-08,8.7197e-16,-1.0762e-19,-1.7988e-20,1,0.27,9,0.27,0
0,7.2915e-11,-2.0736e-10,1.2085e-08,8.7615e-16,-1.0933e-19,-1.8273e-20,1,0.272,9,0.272,0
0,7.7734e-11,-2.0583e-10,1.2201e-08,8.8034e-16,-1.1104e-19,-1.8558e-20,1,0.274,9,0.274,0
0,8.2553e-11,-2.043e-10,1.2317e-08,8.8452e-16,-1.1275e-19,-1.8843e-20,1,0.276,9,0.276,0
0,8.7372e-11,-2.0277e-10,1.2434e-08,8.8871e-16,-1.1445e-19,-1.9128e-20,1,0.278,9,0.278,0
0,9.2191e-11,-2.0123e-10,1.255e-08,8.929e-16,-1.1616e-19,-1.9413e-20,1,0.28,9,0.28,0
0,9.7009e-11,-1.997e-10,1.2666e-08,8.9708e-16,-1.1787e-19,-1.9697e-20,1,0.282,9,0.282,0
0,1.0183e-10,-1.9817e-10,1.2783e-08,9.0127e-16,-1.1958e-19,-1.9982e-20,1,0.284,9,0.284,0
0,1.0665e-10,-1.9664e-10,1.2899e-08,9.0546e-16,-1.2129e-19,-2.0267e-20,1,0.286,9,0.286,0
0,1.1147e-10,-1.9511e-10,1.3015e-08,9.0964e-16,-1.23e-19,-2.0552e-20,1,0.288,9,0.288,0
0,1.1628e-10,-1.9358e-10,1.3132e-08,9.1383e-16,-1.247e-19,-2.0837e-20,1,0.29,9,0.29,0
0,1.211e-10,-1.9205e-10,1.3248e-08,9.1801e-16,-1.2641e-19,-2.1122e-20,1,0.292,9,0.292,0
0,1.2592e-10,-1.9052e-10,1.3364e-08,9.222e-16,-1.2812e-19,-2.1406e-20,1,0.294,9,0.294,0
0,1.3074e-10,-1.8899e-10,1.3481e-08,9.2639e-16,-1.2983e-19,-2.1691e-20,1,0.296,9,0.296,0
0,1.3556e-10,-1.8746e-10,1.3597e-08,9.3057e-16,-1.3154e-19,-2.1976e-20,1,0.298,9,0.298,0
0,1.4038e-10,-1.8593e-10,1.3714e-08,9.3476e-16,-1.3325e-19,-2.2261e-20,1,0.3,9,0.3,0
0,1.452e-10,-1.8439e-10,1.383e-08,9.3895e-16,-1.3495e-19,-2.2546e-20,1,0.302,9,0.302,0
0,1.5002e-10,-1.8286e-10,1.3946e-08,9.4313e-16,-1.3666e-19,-2.2831e-20,1,0.304,9,0.304,0
0,1.5483e-10,-1.8133e-10,1.4063e-08,9.4732e-16,-1.3837e-19,-2.3115e-20,1,0.306,9,0.306,0
0,1.5965e-10,-1.798e-10,1.4179e-08,9.515e-16,-1.4008e-19,-2.34e-20,1,0.308,9,0.308,0
0,1.6447e-10,-1.7827e-10,1.4295e-08,9.5569e-16,-1.4179e-19,-2.3685e-20,1,0.31,9,0.31,0
0,1.6929e-10,-1.7674e-10,1.4412e-08,9.5988e-16,-1.435e-19,-2.397e-20,1,0.312,9,0.312,0
0,1.7411e-10,-1.7521e-10,1.4528e-08,9.6406e-16,-1.452e-19,-2.4255e-20,1,0.314,9,0.314,0
0,1.7893e-10,-1.7368e-10,1.4644e-08,9.6825e-16,-1.4691e-19,-2.454e-20,1,0.316,9,0.316,0
0,1.8375e-10,-1.7215e-10,1.4761e-08,9.7244e-16,-1.4862e-19,-2.4824e-20,1,0.318,9,0.318,0
0,1.8857e-10,-1.7062e-10,1.4877e-08,9.7662e-16,-1.5033e-19,-2.5109e-20,1,0.32,9,0.32,0
0,1.9339e-10,-1.6909e-10,1.4993e-08,9.8081e-16,-1.5204e-19,-2.5394e-20,1,0.322,9,0.322,0
0,1.982e-10,-1.6755e-10,1.511e-08,9.8499e-16,-1.5375e-19,-2.5679e-20,1,0.324,9,0.324,0
0,2.0302e-10,-1.6602e-10,1.5226e-08,9.8918e-16,-1.5545e-19,-2.5964e-20,1,0.326,9,0.326,0
0,2.0784e-10,-1.6449e-10,1.5343e-08,9.9337e-16,-1.5716e-19,-2.6249e-20,1,0.328,9,0.328,0
0,2.1266e-10,-1.6296e-10,1.5459e-08,9.9755e-16,-1.5887e-19,-2.6534e-20,1,0.33,9,0.33,0
0,2.1748e-10,-1.6143e-10,1.5575e-08,1.0017e-15,-1.6058e-19,-2.6818e-20,1,0.332,9,0.332,0
0,2.223e-10,-1.599e-10,1.5692e-08,1.0059e-15,-1.6229e-19,-2.7103e-20,1,0.334,9,0.334,0
0,2.2855e-10,-1.6611e-10,1.5719e-08,1.0083e-15,-1.5881e-19,-2.6522e-20,1,0.336,9,0.336,0
0,2.3632e-10,-1.8054e-10,1.5652e-08,1.0087e-15,-1.4982e-19,-2.5021e-20,1,0.338,9,0.338,0
0,2.4409e-10,-1.9497e-10,1.5585e-08,1.0092e-15,-1.4083e-19,-2.352e-20,1,0.34,9,0.34,0
0,2.5187e-10,-2.094e-10,1.5518e-08,1.0096e-15,-1.3185e-19,-2.2019e-20,1,0.342,9,0.342,0
0,2.5964e-10,-2.2383e-10,1.5451e-08,1.0101e-15,-1.2286e-19,-2.0519e-20,1,0.344,9,0.344,0
0,2.6741e-10,-2.3826e-10,1.5384e-08,1.0105e-15,-1.1388e-19,-1.9018e-20,1,0.346,9,0.346,0
0,2.7518e-10,-2.5268e-10,1.5317e-08,1.0109e-15,-1.0489e-19,-1.7517e-20,1,0.348,9,0.348,0
0,2.8296e-10,-2.6711e-10,1.525e-08,1.0114e-15,-9.5902e-20,-1.6016e-20,1,0.35,9,0.35,0
0,2.9073e-10,-2.8154e-10,1.5183e-08,1.0118e-15,-8.6916e-20,-1.4516e-20,1,0.352,9,0.352,0
0,2.985e-10,-2.9597e-10,1.5116e-08,1.0123e-15,-7.793e-20,-1.3015e-20,1,0.354,9,0.354,0
0,3.0627e-10,-3.104e-10,1.5049e-08,1.0127e-15,-6.8944e-20,-1.1514e-20,1,0.356,9,0.356,0
0,3.1404e-10,-3.2483e-10,1.4982e-08,1.0132e-15,-5.9957e-20,-1.0013e-20,1,0.358,9,0.358,0
0,3.2182e-10,-3.3926e-10,1.4915e-08,1.0136e-15,-5.0971e-20,-8.5124e-21,1,0.36,9,0.36,0
0,3.2959e-10,-3.5368e-10,1.4848e-08,1.014e-15,-4.1985e-20,-7.0117e-21,1,0.362,9,0.362,0
0,3.3736e-10,-3.6811e-10,1.4781e-08,1.0145e-15,-3.2999e-20,-5.5109e-21,1,0.364,9,0.364,0
0,3.4513e-10,-3.8254e-10,1.4714e-08,1.0149e-15,-2.4012e-20,-4.0102e-21,1,0.366,9,0.366,0
0,3.5291e-10,-3.9697e-10,1.4647e-08,1.0154e-15,-1.5026e-20,-2.5094e-21,1,0.368,9,0.368,0
0,3.6068e-10,-4.114e-10,1.458e-08,1.0158e-15,-6.0397e-21,-1.0087e-21,1,0.37,9,0.37,0
0,3.6576e-10,-4.1906e-10,1.454e-08,1.0183e-15,0,0,1,0.372,9,0.372,0
0,3.6534e-10,-4.1286e-10,1.4556e-08,1.025e-15,0,0,1,0.374,9,0.374,0
0,3.6491e-10,-4.0666e-10,1.4571e-08,1.0318e-15,0,0,1,0.376,9,0.376,0
0,3.6448e-10,-4.0046e-10,1.4587e-08,1.0385e-15,0,0,1,0.378,9,0.378,0
0,3.6406e-10,-3.9426e-10,1.4603e-08,1.0452e-15,0,0,1,0.38,9,0.38,0
0,3.6363e-10,-3.8806e-10,1.4618e-08,1.052e-15,0,0,1,0.382,9,0.382,0
0,3.6321e-10,-3.8187e-10,1.4634e-08,1.0587e-15,0,0,1,0.384,9,0.384,0
0,3.6278e-10,-3.7567e-10,1.465e-08,1.0654e-15,0,0,1,0.386,9,0.386,0
0,3.6235e-10,-3.6947e-10,1.4665e-08,1.0722e-15,0,0,1,0.388,9,0.388,0
0,3.6193e-10,-3.6327e-10,1.4681e-08,1.0789e-15,0,0,1,0.39,9,0.39,0
0,3.615e-10,-3.5707e-10,1.4697e-08,1.0856e-15,0,0,1,0.392,9,0.392,0
0,3.6108e-10,-3.5087e-10,1.4712e-08,1.0923e-15,0,0,1,0.394,9,0.394,0
0,3.6065e-10,-3.4467e-10,1.4728e-08,1.0991e-15,0,0,1,0.396,9,0.396,0
0,3.6022e-10,-3.3847e-10,1.4743e-08,1.1058e-15,0,0,1,0.398,9,0.398,0
0,3.598e-10,-3.3227e-10,1.4759e-08,1.1125e-15,0,0,1,0.4,9,0.4,0
0,3.5937e-10,-3.2607e-10,1.4775e-08,1.1193e-15,0,0,1,0.402,9,0.402,0
0,3.5895e-10,-3.1987e-10,1.479e-08,1.126e-15,0,0,1,0.404,9,0.404,0
0,3.5852e-10,-3.1367e-10,1.4806e-08,1.1327e-15,0,0,1,0.406,9,0.406,0
0,3.5809e-10,-3.0747e-10,1.4822e-08,1.1395e-15,0,0,1,0.408,9,0.408,0
0,3.5767e-10,-3.0127e-10,1.4837e-08,1.1462e-15,0,0,1,0.41,9,0.41,0
0,3.5724e-10,-2.9507e-10,1.4853e-08,1.1529e-15,0,0,1,0.412,9,0.412,0
0,3.5682e-10,-2.8887e-10,1.4869e-08,1.1597e-15,0,0,1,0.414,9,0.414,0
0,3.5639e-10,-2.8267e-10,1.4884e-08,1.1664e-15,0,0,1,0.416,9,0.416,0
0,3.5596e-10,-2.7647e-10,1.49e-08,1.1731e-15,0,0,1,0.418,9,0.418,0
0,3.5554e-10,-2.7027e-10,1.4916e-08,1.1798e-15,0,0,1,0.42,9,0.42,0
0,3.5511e-10,-2.6407e-10,1.4931e-08,1.1866e-15,0,0,1,0.422,9,0.422,0
0,3.5469e-10,-2.5787e-10,1.4947e-08,1.1933e-15,0,0,1,0.424,9,0.424,0
0,3.5426e-10,-2.5167e-10,1.4963e-08,1.2e-15,0,0,1,0.426,9,0.426,0
0,3.5383e-10,-2.4547e-10,1.4978e-08,1.2068e-15,0,0,1,0.428,9,0.428,0
