u,v,w,p,s,d,r,vtkValidPointMask,arc_length,Points0,Points1,Points2
0,0,0,0,0,0,0,1,0.24,13.5,0.24,0
0,0,0,0,0,0,0,1,0.242,13.5,0.242,0
0,0,0,0,0,0,0,1,0.244,13.5,0.244,0
0,0,0,0,0,0,0,1,0.246,13.5,0.246,0
0,0,0,0,0,0,0,1,0.248,13.5,0.248,0
0,0,0,0,0,0,0,1,0.25,13.5,0.25,0
0,0,0,0,0,0,0,1,0.252,13.5,0.252,0
0,0,0,0,0,0,0,1,0.254,13.5,0.254,0
0,0,0,0,0,0,0,1,0.256,13.5,0.256,0
0,0,0,0,0,0,0,1,0.258,13.5,0.258,0
0,0,0,0,0,0,0,1,0.26,13.5,0.26,0
0,0,0,0,0,0,0,1,0.262,13.5,0.262,0
0,0,0,0,0,0,0,1,0.264,13.5,0.264,0
0,0,0,0,0,0,0,1,0.266,13.5,0.266,0
0,0,0,0,0,0,0,1,0.268,13.5,0.268,0
0,0,0,0,0,0,0,1,0.27,13.5,0.27,0
0,0,0,0,0,0,0,1,0.272,13.5,0.272,0
0,0,0,0,0,0,0,1,0.274,13.5,0.274,0
0,0,0,0,0,0,0,1,0.276,13.5,0.276,0
0,0,0,0,0,0,0,1,0.278,13.5,0.278,0
0,0,0,0,0,0,0,1,0.28,13.5,0.28,0
0,0,0,0,0,0,0,1,0.282,13.5,0.282,0
0,0,0,0,0,0,0,1,0.284,13.5,0.284,0
0,0,0,0,0,0,0,1,0.286,13.5,0.286,0
0,0,0,0,0,0,0,1,0.288,13.5,0.288,0
0,0,0,0,0,0,0,1,0.29,13.5,0.29,0
0,0,0,0,0,0,0,1,0.292,13.5,0.292,0
0,0,0,0,0,0,0,1,0.294,13.5,0.294,0
0,0,0,0,0,0,0,1,0.296,13.5,0.296,0
0,0,0,0,0,0,0,1,0.298,13.5,0.298,0
0,0,0,0,0,0,0,1,0.3,13.5,0.3,0
0,0,0,0,0,0,0,1,0.302,13.5,0.302,0
0,0,0,0,0,0,0,1,0.304,13.5,0.304,0
0,0,0,0,0,0,0,1,0.306,13.5,0.306,0
0,0,0,0,0,0,0,1,0.308,13.5,0.308,0
0,0,0,0,0,0,0,1,0.31,13.5,0.31,0
0,0,0,0,0,0,0,1,0.312,13.5,0.312,0
0,0,0,0,0,0,0,1,0.314,13.5,0.314,0
0,0,0,0,0,0,0,1,0.316,13.5,0.316,0
0,0,0,0,0,0,0,1,0.318,13.5,0.318,0
0,0,0,0,0,0,0,1,0.32,13.5,0.32,0
0,0,0,0,0,0,0,1,0.322,13.5,0.322,0
0,0,0,0,0,0,0,1,0.324,13.5,0.324,0
0,0,0,0,0,0,0,1,0.326,13.5,0.326,0
0,0,0,0,0,0,0,1,0.328,13.5,0.328,0
0,0,0,0,0,0,0,1,0.33,13.5,0.33,0
0,0,0,0,0,0,0,1,0.332,13.5,0.332,0
0,0,0,0,0,0,0,1,0.334,13.5,0.334,0
0,0,0,0,0,0,0,1,0.336,13.5,0.336,0
0,0,0,0,0,0,0,1,0.338,13.5,0.338,0
0,0,0,0,0,0,0,1,0.34,13.5,0.34,0
0,0,0,0,0,0,0,1,0.342,13.5,0.342,0
0,0,0,0,0,0,0,1,0.344,13.5,0.344,0
0,0,0,0,0,0,0,1,0.346,13.5,0.346,0
0,0,0,0,0,0,0,1,0.348,13.5,0.348,0
0,0,0,0,0,0,0,1,0.35,13.5,0.35,0
0,0,0,0,0,0,0,1,0.352,13.5,0.352,0
0,0,0,0,0,0,0,1,0.354,13.5,0.354,0
0,0,0,0,0,0,0,1,0.356,13.5,0.356,0
0,0,0,0,0,0,0,1,0.358,13.5,0.358,0
0,0,0,0,0,0,0,1,0.36,13.5,0.36,0
0,0,0,0,0,0,0,1,0.362,13.5,0.362,0
0,0,0,0,0,0,0,1,0.364,13.5,0.364,0
0,0,0,0,0,0,0,1,0.366,13.5,0.366,0
0,0,0,0,0,0,0,1,0.368,13.5,0.368,0
0,0,0,0,0,0,0,1,0.37,13.5,0.37,0
0,0,0,0,0,0,0,1,0.372,13.5,0.372,0
0,0,0,0,0,0,0,1,0.374,13.5,0.374,0
0,0,0,0,0,0,0,1,0.376,13.5,0.376,0
0,0,0,0,0,0,0,1,0.378,13.5,0.378,0
0,0,0,0,0,0,0,1,0.38,13.5,0.38,0
0,0,0,0,0,0,0,1,0.382,13.5,0.382,0
0,0,0,0,0,0,0,1,0.384,13.5,0.384,0
0,0,0,0,0,0,0,1,0.386,13.5,0.386,0
0,0,0,0,0,0,0,1,0.388,13.5,0.388,0
0,0,0,0,0,0,0,1,0.39,13.5,0.39,0
0,0,0,0,0,0,0,1,0.392,13.5,0.392,0
0,0,0,0,0,0,0,1,0.394,13.5,0.394,0
0,0,0,0,0,0,0,1,0.396,13.5,0.396,0
0,0,0,0,0,0,0,1,0.398,13.5,0.398,0
0,0,0,0,0,0,0,1,0.4,13.5,0.4,0
0,0,0,0,0,0,0,1,0.402,13.5,0.402,0
0,0,0,0,0,0,0,1,0.404,13.5,0.404,0
0,0,0,0,0,0,0,1,0.406,13.5,0.406,0
0,0,0,0,0,0,0,1,0.408,13.5,0.408,0
0,0,0,0,0,0,0,1,0.41,13.5,0.41,0
0,0,0,0,0,0,0,1,0.412,13.5,0.412,0
0,0,0,0,0,0,0,1,0.414,13.5,0.414,0
0,0,0,0,0,0,0,1,0.416,13.5,0.416,0
0,0,0,0,0,0,0,1,0.418,13.5,0.418,0
0,0,0,0,0,0,0,1,0.42,13.5,0.42,0
0,0,0,0,0,0,0,1,0.422,13.5,0.422,0
0,0,0,0,0,0,0,1,0.424,13.5,0.424,0
0,0,0,0,0,0,0,1,0.426,13.5,0.426,0
0,0,0,0,0,0,0,1,0.428,13.5,0.428,0
0,0,0,0,0,0,0,1,0.43,13.5,0.43,0
0,0,0,0,0,0,0,1,0.432,13.5,0.432,0
0,0,0,0,0,0,0,1,0.434,13.5,0.434,0
0,0,0,0,0,0,0,1,0.436,13.5,0.436,0
0,0,0,0,0,0,0,1,0.438,13.5,0.438,0
0,0,0,0,0,0,0,1,0.44,13.5,0.44,0
0,0,0,0,0,0,0,1,0.442,13.5,0.442,0
0,0,0,0,0,0,0,1,0.444,13.5,0.444,0
0,0,0,0,0,0,0,1,0.446,13.5,0.446,0
0,0,0,0,0,0,0,1,0.448,13.5,0.448,0
0,0,0,0,0,0,0,1,0.45,13.5,0.45,0
0,0,0,0,0,0,0,1,0.452,13.5,0.452,0
0,0,0,0,0,0,0,1,0.454,13.5,0.454,0
0,0,0,0,0,0,0,1,0.456,13.5,0.456,0
0,0,0,0,0,0,0,1,0.458,13.5,0.458,0
0,0,0,0,0,0,0,1,0.46,13.5,0.46,0
0,0,0,0,0,0,0,1,0.462,13.5,0.462,0
0,0,0,0,0,0,0,1,0.464,13.5,0.464,0
0,0,0,0,0,0,0,1,0.466,13.5,0.466,0
0,0,0,0,0,0,0,1,0.468,13.5,0.468,0
0,0,0,0,0,0,0,1,0.47,13.5,0.47,0
0,0,0,0,0,0,0,1,0.472,13.5,0.472,0
0,0,0,0,0,0,0,1,0.474,13.5,0.474,0
0,0,0,0,0,0,0,1,0.476,13.5,0.476,0
0,0,0,0,0,0,0,1,0.478,13.5,0.478,0
0,0,0,0,0,0,0,1,0.48,13.5,0.48,0
0,0,0,0,0,0,0,1,0.482,13.5,0.482,0
0,0,0,0,0,0,0,1,0.484,13.5,0.484,0
0,0,0,0,0,0,0,1,0.486,13.5,0.486,0
0,0,0,0,0,0,0,1,0.488,13.5,0.488,0
0,0,0,0,0,0,0,1,0.49,13.5,0.49,0
0,0,0,0,0,0,0,1,0.492,13.5,0.492,0
0,0,0,0,0,0,0,1,0.494,13.5,0.494,0
0,0,0,0,0,0,0,1,0.496,13.5,0.496,0
0,0,0,0,0,0,0,1,0.498,13.5,0.498,0
0,0,0,0,0,0,0,1,0.5,13.5,0.5,0
0,0,0,0,0,0,0,1,0.502,13.5,0.502,0
0,0,0,0,0,0,0,1,0.504,13.5,0.504,0
0,0,0,0,0,0,0,1,0.506,13.5,0.506,0
0,0,0,0,0,0,0,1,0.508,13.5,0.508,0
0,0,0,0,0,0,0,1,0.51,13.5,0.51,0
0,0,0,0,0,0,0,1,0.512,13.5,0.512,0
0,0,0,0,0,0,0,1,0.514,13.5,0.514,0
0,0,0,0,0,0,0,1,0.516,13.5,0.516,0
0,0,0,0,0,0,0,1,0.518,13.5,0.518,0
0,0,0,0,0,0,0,1,0.52,13.5,0.52,0
0,0,0,0,0,0,0,1,0.522,13.5,0.522,0
0,0,0,0,0,0,0,1,0.524,13.5,0.524,0
0,0,0,0,0,0,0,1,0.526,13.5,0.526,0
0,0,0,0,0,0,0,1,0.528,13.5,0.528,0
0,0,0,0,0,0,0,1,0.53,13.5,0.53,0
0,0,0,0,0,0,0,1,0.532,13.5,0.532,0
0,0,0,0,0,0,0,1,0.534,13.5,0.534,0
0,0,0,0,0,0,0,1,0.536,13.5,0.536,0
0,0,0,0,0,0,0,1,0.538,13.5,0.538,0
0,0,0,0,0,0,0,1,0.54,13.5,0.54,0
0,0,0,0,0,0,0,1,0.542,13.5,0.542,0
0,0,0,0,0,0,0,1,0.544,13.5,0.544,0
0,0,0,0,0,0,0,1,0.546,13.5,0.546,0
0,0,0,0,0,0,0,1,0.548,13.5,0.548,0
0,0,0,0,0,0,0,1,0.55,13.5,0.55,0
0,0,0,0,0,0,0,1,0.552,13.5,0.552,0
0,0,0,0,0,0,0,1,0.554,13.5,0.554,0
0,0,0,0,0,0,0,1,0.556,13.5,0.556,0
0,0,0,0,0,0,0,1,0.558,13.5,0.558,0
0,0,0,0,0,0,0,1,0.56,13.5,0.56,0
0,0,0,0,0,0,0,1,0.562,13.5,0.562,0
0,0,0,0,0,0,0,1,0.564,13.5,0.564,0
0,0,0,0,0,0,0,1,0.566,13.5,0.566,0
0,0,0,0,0,0,0,1,0.568,13.5,0.568,0
0,0,0,0,0,0,0,1,0.57,13.5,0.57,0
0,0,0,0,0,0,0,1,0.572,13.5,0.572,0
0,0,0,0,0,0,0,1,0.574,13.5,0.574,0
0,0,0,0,0,0,0,1,0.576,13.5,0.576,0
0,0,0,0,0,0,0,1,0.578,13.5,0.578,0
0,0,0,0,0,0,0,1,0.58,13.5,0.58,0
0,0,0,0,0,0,0,1,0.582,13.5,0.582,0
0,0,0,0,0,0,0,1,0.584,13.5,0.584,0
0,0,0,0,0,0,0,1,0.586,13.5,0.586,0
0,0,0,0,0,0,0,1,0.588,13.5,0.588,0
0,0,0,0,0,0,0,1,0.59,13.5,0.59,0
0,0,0,0,0,0,0,1,0.592,13.5,0.592,0
0,0,0,0,0,0,0,1,0.594,13.5,0.594,0
0,0,0,0,0,0,0,1,0.596,13.5,0.596,0
0,0,0,0,0,0,0,1,0.598,13.5,0.598,0
0,0,0,0,0,0,0,1,0.6,13.5,0.6,0
0,0,0,0,0,0,0,1,0.602,13.5,0.602,0
0,0,0,0,0,0,0,1,0.604,13.5,0.604,0
0,0,0,0,0,0,0,1,0.606,13.5,0.606,0
0,0,0,0,0,0,0,1,0.608,13.5,0.608,0
0,0,0,0,0,0,0,1,0.61,13.5,0.61,0
0,0,0,0,0,0,0,1,0.612,13.5,0.612,0
0,0,0,0,0,0,0,1,0.614,13.5,0.614,0
0,0,0,0,0,0,0,1,0.616,13.5,0.616,0
0,0,0,0,0,0,0,1,0.618,13.5,0.618,0
0,0,0,0,0,0,0,1,0.62,13.5,0.62,0
0,0,0,0,0,0,0,1,0.622,13.5,0.622,0
0,0,0,0,0,0,0,1,0.624,13.5,0.624,0
0,0,0,0,0,0,0,1,0.626,13.5,0.626,0
0,0,0,0,0,0,0,1,0.628,13.5,0.628,0
0,0,0,0,0,0,0,1,0.63,13.5,0.63,0
0,0,0,0,0,0,0,1,0.632,13.5,0.632,0
0,0,0,0,0,0,0,1,0.634,13.5,0.634,0
0,0,0,0,0,0,0,1,0.636,13.5,0.636,0
0,0,0,0,0,0,0,1,0.638,13.5,0.638,0
0,0,0,0,0,0,0,1,0.64,13.5,0.64,0
0,0,0,0,0,0,0,1,0.642,13.5,0.642,0
0,0,0,0,0,0,0,1,0.644,13.5,0.644,0
0,0,0,0,0,0,0,1,0.646,13.5,0.646,0
0,0,0,0,0,0,0,1,0.648,13.5,0.648,0
0,0,0,0,0,0,0,1,0.65,13.5,0.65,0
0,0,0,0,0,0,0,1,0.652,13.5,0.652,0
0,0,0,0,0,0,0,1,0.654,13.5,0.654,0
0,0,0,0,0,0,0,1,0.656,13.5,0.656,0
0,0,0,0,0,0,0,1,0.658,13.5,0.658,0
0,0,0,0,0,0,0,1,0.66,13.5,0.66,0
0,0,0,0,0,0,0,1,0.662,13.5,0.662,0
0,0,0,0,0,0,0,1,0.664,13.5,0.664,0
0,0,0,0,0,0,0,1,0.666,13.5,0.666,0
0,0,0,0,0,0,0,1,0.668,13.5,0.668,0
0,0,0,0,0,0,0,1,0.67,13.5,0.67,0
0,0,0,0,0,0,0,1,0.672,13.5,0.672,0
0,0,0,0,0,0,0,1,0.674,13.5,0.674,0
0,0,0,0,0,0,0,1,0.676,13.5,0.676,0
0,0,0,0,0,0,0,1,0.678,13.5,0.678,0
0,0,0,0,0,0,0,1,0.68,13.5,0.68,0
0,0,0,0,0,0,0,1,0.682,13.5,0.682,0
0,0,0,0,0,0,0,1,0.684,13.5,0.684,0
0,0,0,0,0,0,0,1,0.686,13.5,0.686,0
0,0,0,0,0,0,0,1,0.688,13.5,0.688,0
0,0,0,0,0,0,0,1,0.69,13.5,0.69,0
0,0,0,0,0,0,0,1,0.692,13.5,0.692,0
0,0,0,0,0,0,0,1,0.694,13.5,0.694,0
0,0,0,0,0,0,0,1,0.696,13.5,0.696,0
0,0,0,0,0,0,0,1,0.698,13.5,0.698,0
0,0,0,0,0,0,0,1,0.7,13.5,0.7,0
0,0,0,0,0,0,0,1,0.702,13.5,0.702,0
0,0,0,0,0,0,0,1,0.704,13.5,0.704,0
0,0,0,0,0,0,0,1,0.706,13.5,0.706,0
0,0,0,0,0,0,0,1,0.708,13.5,0.708,0
0,0,0,0,0,0,0,1,0.71,13.5,0.71,0
0,0,0,0,0,0,0,1,0.712,13.5,0.712,0
0,0,0,0,0,0,0,1,0.714,13.5,0.714,0
0,0,0,0,0,0,0,1,0.716,13.5,0.716,0
0,0,0,0,0,0,0,1,0.718,13.5,0.718,0
0,0,0,0,0,0,0,1,0.72,13.5,0.72,0
0,0,0,0,0,0,0,1,0.722,13.5,0.722,0
0,0,0,0,0,0,0,1,0.724,13.5,0.724,0
0,0,0,0,0,0,0,1,0.726,13.5,0.726,0
0,0,0,0,0,0,0,1,0.728,13.5,0.728,0
0,0,0,0,0,0,0,1,0.73,13.5,0.73,0
0,0,0,0,0,0,0,1,0.732,13.5,0.732,0
0,0,0,0,0,0,0,1,0.734,13.5,0.734,0
0,0,0,0,0,0,0,1,0.736,13.5,0.736,0
0,0,0,0,0,0,0,1,0.738,13.5,0.738,0
0,0,0,0,0,0,0,1,0.74,13.5,0.74,0
0,0,0,0,0,0,0,1,0.742,13.5,0.742,0
0,0,0,0,0,0,0,1,0.744,13.5,0.744,0
0,0,0,0,0,0,0,1,0.746,13.5,0.746,0
0,0,0,0,0,0,0,1,0.748,13.5,0.748,0
0,0,0,0,0,0,0,1,0.75,13.5,0.75,0
0,0,0,0,0,0,0,1,0.752,13.5,0.752,0
0,0,0,0,0,0,0,1,0.754,13.5,0.754,0
0,0,0,0,0,0,0,1,0.756,13.5,0.756,0
0,0,0,0,0,0,0,1,0.758,13.5,0.758,0
0,0,0,0,0,0,0,1,0.76,13.5,0.76,0
0,0,0,0,0,0,0,1,0.762,13.5,0.762,0
0,0,0,0,0,0,0,1,0.764,13.5,0.764,0
0,0,0,0,0,0,0,1,0.766,13.5,0.766,0
0,0,0,0,0,0,0,1,0.768,13.5,0.768,0
0,0,0,0,0,0,0,1,0.77,13.5,0.77,0
0,0,0,0,0,0,0,1,0.772,13.5,0.772,0
0,0,0,0,0,0,0,1,0.774,13.5,0.774,0
0,0,0,0,0,0,0,1,0.776,13.5,0.776,0
0,0,0,0,0,0,0,1,0.778,13.5,0.778,0
0,0,0,0,0,0,0,1,0.78,13.5,0.78,0
0,0,0,0,0,0,0,1,0.782,13.5,0.782,0
0,0,0,0,0,0,0,1,0.784,13.5,0.784,0
0,0,0,0,0,0,0,1,0.786,13.5,0.786,0
0,0,0,0,0,0,0,1,0.788,13.5,0.788,0
0,0,0,0,0,0,0,1,0.79,13.5,0.79,0
0,0,0,0,0,0,0,1,0.792,13.5,0.792,0
0,0,0,0,0,0,0,1,0.794,13.5,0.794,0
0,0,0,0,0,0,0,1,0.796,13.5,0.796,0
0,0,0,0,0,0,0,1,0.798,13.5,0.798,0
0,0,0,0,0,0,0,1,0.8,13.5,0.8,0
0,0,0,0,0,0,0,1,0.802,13.5,0.802,0
0,0,0,0,0,0,0,1,0.804,13.5,0.804,0
0,0,0,0,0,0,0,1,0.806,13.5,0.806,0
0,0,0,0,0,0,0,1,0.808,13.5,0.808,0
0,0,0,0,0,0,0,1,0.81,13.5,0.81,0
0,0,0,0,0,0,0,1,0.812,13.5,0.812,0
0,0,0,0,0,0,0,1,0.814,13.5,0.814,0
0,0,0,0,0,0,0,1,0.816,13.5,0.816,0
0,0,0,0,0,0,0,1,0.818,13.5,0.818,0
0,0,0,0,0,0,0,1,0.82,13.5,0.82,0
0,0,0,0,0,0,0,1,0.822,13.5,0.822,0
0,0,0,0,0,0,0,1,0.824,13.5,0.824,0
0,0,0,0,0,0,0,1,0.826,13.5,0.826,0
0,0,0,0,0,0,0,1,0.828,13.5,0.828,0
0,0,0,0,0,0,0,1,0.83,13.5,0.83,0
0,0,0,0,0,0,0,1,0.832,13.5,0.832,0
0,0,0,0,0,0,0,1,0.834,13.5,0.834,0
0,0,0,0,0,0,0,1,0.836,13.5,0.836,0
0,0,0,0,0,0,0,1,0.838,13.5,0.838,0
0,0,0,0,0,0,0,1,0.84,13.5,0.84,0
0,0,0,0,0,0,0,1,0.842,13.5,0.842,0
0,0,0,0,0,0,0,1,0.844,13.5,0.844,0
0,0,0,0,0,0,0,1,0.846,13.5,0.846,0
0,0,0,0,0,0,0,1,0.848,13.5,0.848,0
0,0,0,0,0,0,0,1,0.85,13.5,0.85,0
0,0,0,0,0,0,0,1,0.852,13.5,0.852,0
0,0,0,0,0,0,0,1,0.854,13.5,0.854,0
0,0,0,0,0,0,0,1,0.856,13.5,0.856,0
0,0,0,0,0,0,0,1,0.858,13.5,0.858,0
0,0,0,0,0,0,0,1,0.86,13.5,0.86,0
0,0,0,0,0,0,0,1,0.862,13.5,0.862,0
0,0,0,0,0,0,0,1,0.864,13.5,0.864,0
0,0,0,0,0,0,0,1,0.866,13.5,0.866,0
0,0,0,0,0,0,0,1,0.868,13.5,0.868,0
0,0,0,0,0,0,0,1,0.87,13.5,0.87,0
0,0,0,0,0,0,0,1,0.872,13.5,0.872,0
0,0,0,0,0,0,0,1,0.874,13.5,0.874,0
0,0,0,0,0,0,0,1,0.876,13.5,0.876,0
0,0,0,0,0,0,0,1,0.878,13.5,0.878,0
0,0,0,0,0,0,0,1,0.88,13.5,0.88,0
0,0,0,0,0,0,0,1,0.882,13.5,0.882,0
0,0,0,0,0,0,0,1,0.884,13.5,0.884,0
0,0,0,0,0,0,0,1,0.886,13.5,0.886,0
0,0,0,0,0,0,0,1,0.888,13.5,0.888,0
0,0,0,0,0,0,0,1,0.89,13.5,0.89,0
0,0,0,0,0,0,0,1,0.892,13.5,0.892,0
0,0,0,0,0,0,0,1,0.894,13.5,0.894,0
0,0,0,0,0,0,0,1,0.896,13.5,0.896,0
0,0,0,0,0,0,0,1,0.898,13.5,0.898,0
0,0,0,0,0,0,0,1,0.9,13.5,0.9,0
0,0,0,0,0,0,0,1,0.902,13.5,0.902,0
0,0,0,0,0,0,0,1,0.904,13.5,0.904,0
0,0,0,0,0,0,0,1,0.906,13.5,0.906,0
0,0,0,0,0,0,0,1,0.908,13.5,0.908,0
0,0,0,0,0,0,0,1,0.91,13.5,0.91,0
0,0,0,0,0,0,0,1,0.912,13.5,0.912,0
0,0,0,0,0,0,0,1,0.914,13.5,0.914,0
0,0,0,0,0,0,0,1,0.916,13.5,0.916,0
0,0,0,0,0,0,0,1,0.918,13.5,0.918,0
0,0,0,0,0,0,0,1,0.92,13.5,0.92,0
0,0,0,0,0,0,0,1,0.922,13.5,0.922,0
0,0,0,0,0,0,0,1,0.924,13.5,0.924,0
0,0,0,0,0,0,0,1,0.926,13.5,0.926,0
