u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0,9,0,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.02,9,0.02,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.04,9,0.04,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.06,9,0.06,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.08,9,0.08,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.1,9,0.1,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.12,9,0.12,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.14,9,0.14,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.16,9,0.16,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.18,9,0.18,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.2,9,0.2,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.22,9,0.22,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.24,9,0.24,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.26,9,0.26,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.28,9,0.28,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.3,9,0.3,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.32,9,0.32,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.34,9,0.34,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.36,9,0.36,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.38,9,0.38,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.4,9,0.4,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.42,9,0.42,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.44,9,0.44,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.46,9,0.46,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.48,9,0.48,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.5,9,0.5,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.52,9,0.52,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.54,9,0.54,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.56,9,0.56,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.58,9,0.58,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.6,9,0.6,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.62,9,0.62,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.64,9,0.64,0
0,0,0,1.0191e-06,-1.1851e-26,-2.3701e-30,1,0.66,9,0.66,0
