u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,0.00095299,-1.4034e-14,-7.3348e-18,1,4.68,4.68,1,0
0,0,0,0.00070341,4.7153e-15,2.4675e-18,1,4.86,4.86,1,0
0,0,0,0.00051865,-1.5181e-15,-7.9538e-19,1,5.04,5.04,1,0
0,0,0,0.00038204,4.7465e-16,2.4899e-19,1,5.22,5.22,1,0
0,0,0,0.00028114,-1.4528e-16,-7.6302e-20,1,5.4,5.4,1,0
0,0,0,0.00020899,2.042e-17,1.0746e-20,1,5.58,5.58,1,0
0,0,0,0.00015511,-5.3708e-19,-2.8754e-22,1,5.76,5.76,1,0
0,0,0,0.00011495,-1.1718e-18,-6.1568e-22,1,5.94,5.94,1,0
0,0,0,8.5077e-05,6.6478e-19,3.501e-22,1,6.12,6.12,1,0
0,0,0,6.2885e-05,-2.7165e-19,-1.4329e-22,1,6.3,6.3,1,0
0,0,0,4.6426e-05,9.7725e-20,5.1616e-23,1,6.48,6.48,1,0
0,0,0,3.4235e-05,-3.2834e-20,-1.7364e-23,1,6.66,6.66,1,0
0,0,0,2.5218e-05,1.057e-20,5.5971e-24,1,6.84,6.84,1,0
0,0,0,1.8557e-05,-3.3048e-21,-1.7521e-24,1,7.02,7.02,1,0
0,0,0,1.3642e-05,1.0115e-21,5.3693e-25,1,7.2,7.2,1,0
0,0,0,1.0131e-05,-1.4217e-22,-7.5622e-26,1,7.38,7.38,1,0
0,0,0,7.5116e-06,3.7369e-24,2.023e-27,1,7.56,7.56,1,0
0,0,0,5.5612e-06,8.1585e-24,4.3325e-27,1,7.74,7.74,1,0
0,0,0,4.1115e-06,-4.6281e-24,-2.4636e-27,1,7.92,7.92,1,0
0,0,0,3.0357e-06,1.8911e-24,1.0083e-27,1,8.1,8.1,1,0
0,0,0,2.2386e-06,-6.803e-25,-3.6321e-28,1,8.28,8.28,1,0
0,0,0,1.6489e-06,2.2856e-25,1.2219e-28,1,8.46,8.46,1,0
0,0,0,1.2131e-06,-7.3577e-26,-3.9385e-29,1,8.64,8.64,1,0
0,0,0,8.916e-07,2.3003e-26,1.2329e-29,1,8.82,8.82,1,0
0,0,0,6.5463e-07,-7.0403e-27,-3.7782e-30,1,9,9,1,0
0,0,0,4.8555e-07,9.8948e-28,5.3212e-31,1,9.18,9.18,1,0
0,0,0,3.5956e-07,-2.5992e-29,-1.4232e-32,1,9.36,9.36,1,0
0,0,0,2.6586e-07,-5.6785e-29,-3.0486e-32,1,9.54,9.54,1,0
0,0,0,1.9629e-07,3.221e-29,1.7335e-32,1,9.72,9.72,1,0
0,0,0,1.4473e-07,-1.3161e-29,-7.0948e-33,1,9.9,9.9,1,0
0,0,0,1.0658e-07,4.7343e-30,2.5557e-33,1,10.08,10.08,1,0
0,0,0,7.8394e-08,-1.5905e-30,-8.5977e-34,1,10.26,10.26,1,0
0,0,0,5.7596e-08,5.12e-31,2.7713e-34,1,10.44,10.44,1,0
0,0,0,4.2271e-08,-1.6007e-31,-8.6753e-35,1,10.62,10.62,1,0
0,0,0,3.0993e-08,4.8988e-32,2.6585e-35,1,10.8,10.8,1,0
0,0,0,2.2962e-08,-6.8843e-33,-3.7441e-36,1,10.98,10.98,1,0
0,0,0,1.6986e-08,1.8077e-34,1.0014e-37,1,11.16,11.16,1,0
0,0,0,1.2549e-08,3.9511e-34,2.1451e-37,1,11.34,11.34,1,0
0,0,0,9.261e-09,-2.2411e-34,-1.2198e-37,1,11.52,11.52,1,0
0,0,0,6.829e-09,9.1568e-35,4.9921e-38,1,11.7,11.7,1,0
0,0,0,5.0333e-09,-3.2937e-35,-1.7983e-38,1,11.88,11.88,1,0
0,0,0,3.7097e-09,1.1065e-35,6.0494e-39,1,12.06,12.06,1,0
0,0,0,2.7357e-09,-3.5617e-36,-1.9499e-39,1,12.24,12.24,1,0
0,0,0,2.0202e-09,1.1135e-36,6.104e-40,1,12.42,12.42,1,0
0,0,0,1.4956e-09,-3.4076e-37,-1.8705e-40,1,12.6,12.6,1,0
0,0,0,1.1235e-09,4.7885e-38,2.6343e-41,1,12.78,12.78,1,0
0,0,0,8.4792e-10,-1.2568e-39,-7.0461e-43,1,12.96,12.96,1,0
0,0,0,6.4435e-10,-2.7483e-39,-1.5093e-42,1,13.14,13.14,1,0
0,0,0,4.9444e-10,1.5588e-39,8.5823e-43,1,13.32,13.32,1,0
0,0,0,3.8445e-10,-6.3685e-40,-3.5124e-43,1,13.5,13.5,1,0
0,0,0,3.0412e-10,2.2907e-40,1.2652e-43,1,13.68,13.68,1,0
0,0,0,2.4581e-10,-7.695e-41,-4.2563e-44,1,13.86,13.86,1,0
0,0,0,2.0382e-10,2.4769e-41,1.3719e-44,1,14.04,14.04,1,0
0,0,0,1.739e-10,-7.7429e-42,-4.2946e-45,1,14.22,14.22,1,0
0,0,0,1.5285e-10,2.3695e-42,1.316e-45,1,14.4,14.4,1,0
0,0,0,1.3878e-10,-3.3295e-43,-1.8534e-46,1,14.58,14.58,1,0
0,0,0,1.29e-10,8.7344e-45,4.9575e-48,1,14.76,14.76,1,0
0,0,0,1.2233e-10,1.9111e-44,1.0619e-47,1,14.94,14.94,1,0
0,0,0,1.1791e-10,-1.0838e-44,-6.0382e-48,1,15.12,15.12,1,0
0,0,0,1.1512e-10,4.4278e-45,2.4712e-48,1,15.3,15.3,1,0
0,0,0,1.1353e-10,-1.5926e-45,-8.9017e-49,1,15.48,15.48,1,0
0,0,0,1.128e-10,5.3496e-46,2.9945e-49,1,15.66,15.66,1,0
0,0,0,1.1269e-10,-1.7219e-46,-9.6522e-50,1,15.84,15.84,1,0
0,0,0,1.1297e-10,5.3825e-47,3.0215e-50,1,16.02,16.02,1,0
0,0,0,1.1344e-10,-1.6471e-47,-9.2589e-51,1,16.2,16.2,1,0
0,0,0,1.1395e-10,2.3142e-48,1.3039e-51,1,16.38,16.38,1,0
0,0,0,1.144e-10,-6.0654e-50,-3.4863e-53,1,16.56,16.56,1,0
0,0,0,1.148e-10,-1.3284e-49,-7.4711e-53,1,16.74,16.74,1,0
0,0,0,1.1518e-10,7.5331e-50,4.2481e-53,1,16.92,16.92,1,0
0,0,0,1.1558e-10,-3.0774e-50,-1.7385e-53,1,17.1,17.1,1,0
0,0,0,1.1603e-10,1.1068e-50,6.2622e-54,1,17.28,17.28,1,0
0,0,0,1.1649e-10,-3.7169e-51,-2.1062e-54,1,17.46,17.46,1,0
0,0,0,1.1691e-10,1.197e-51,6.793e-55,1,17.64,17.64,1,0
0,0,0,1.1723e-10,-3.9011e-52,-2.2174e-55,1,17.82,17.82,1,0
0,0,0,1.1736e-10,2.289e-52,1.3027e-55,1,18,18,1,0
