u,v,p,s,d,points0,points1,points2
1.9514e-09,1.6349e-09,-1.0501e-06,-2.1917e-60,0,10.9,0.5,0
1.6469e-09,1.3926e-09,-1.0581e-06,5.9835e-61,0,11,0.5,0
1.3833e-09,1.1865e-09,-1.0646e-06,-1.6327e-61,0,11.1,0.5,0
1.1549e-09,1.0109e-09,-1.0696e-06,4.4529e-62,0,11.2,0.5,0
9.5635e-10,8.6103e-10,-1.0735e-06,-1.2139e-62,0,11.3,0.5,0
7.8291e-10,7.3275e-10,-1.0762e-06,3.3076e-63,0,11.4,0.5,0
6.3027e-10,6.2261e-10,-1.0778e-06,-9.0088e-64,0,11.5,0.5,0
4.9459e-10,5.2777e-10,-1.0785e-06,2.4527e-64,0,11.6,0.5,0
3.7255e-10,4.4594e-10,-1.0782e-06,-6.6749e-65,0,11.7,0.5,0
2.6139e-10,3.7537e-10,-1.077e-06,1.8159e-65,0,11.8,0.5,0
1.5889e-10,3.147e-10,-1.075e-06,-4.9381e-66,0,11.9,0.5,0
6.3471e-11,2.6295e-10,-1.0719e-06,1.3424e-66,0,12,0.5,0
-2.5871e-11,2.1938e-10,-1.068e-06,-3.6481e-67,0,12.1,0.5,0
-1.0955e-10,1.8337e-10,-1.0632e-06,9.9107e-68,0,12.2,0.5,0
-1.8747e-10,1.5431e-10,-1.0575e-06,-2.6916e-68,0,12.3,0.5,0
-2.5919e-10,1.3153e-10,-1.0509e-06,7.3075e-69,0,12.4,0.5,0
-3.2407e-10,1.1417e-10,-1.0435e-06,-1.9834e-69,0,12.5,0.5,0
-3.8151e-10,1.0123e-10,-1.0353e-06,5.3817e-70,0,12.6,0.5,0
-4.312e-10,9.1578e-11,-1.0265e-06,-1.4599e-70,0,12.7,0.5,0
-4.733e-10,8.3994e-11,-1.0172e-06,3.959e-71,0,12.8,0.5,0
-5.0855e-10,7.7318e-11,-1.0073e-06,-1.0734e-71,0,12.9,0.5,0
-5.3833e-10,7.0547e-11,-9.9703e-07,2.9094e-72,0,13,0.5,0
-5.6453e-10,6.2955e-11,-9.8641e-07,-7.8842e-73,0,13.1,0.5,0
-5.8932e-10,5.4166e-11,-9.7547e-07,2.136e-73,0,13.2,0.5,0
-6.1489e-10,4.4181e-11,-9.6419e-07,-5.7857e-74,0,13.3,0.5,0
-6.4313e-10,3.3356e-11,-9.5256e-07,1.5668e-74,0,13.4,0.5,0
-6.7532e-10,2.2315e-11,-9.405e-07,-4.2419e-75,0,13.5,0.5,0
-7.1197e-10,1.1828e-11,-9.2795e-07,1.1482e-75,0,13.6,0.5,0
-7.5271e-10,2.6741e-12,-9.1483e-07,-3.1074e-76,0,13.7,0.5,0
-7.9643e-10,-4.4923e-12,-9.0109e-07,8.408e-77,0,13.8,0.5,0
-8.4136e-10,-9.2436e-12,-8.8669e-07,-2.2746e-77,0,13.9,0.5,0
-8.8547e-10,-1.1436e-11,-8.7162e-07,6.1521e-78,0,14,0.5,0
-9.2669e-10,-1.1218e-11,-8.5593e-07,-1.6637e-78,0,14.1,0.5,0
-9.6329e-10,-8.9926e-12,-8.3966e-07,4.4981e-79,0,14.2,0.5,0
-9.9408e-10,-5.3471e-12,-8.2292e-07,-1.216e-79,0,14.3,0.5,0
-1.0186e-09,-9.642e-13,-8.0578e-07,3.2865e-80,0,14.4,0.5,0
-1.0371e-09,3.4683e-12,-7.8837e-07,-8.8814e-81,0,14.5,0.5,0
-1.0507e-09,7.3364e-12,-7.7078e-07,2.3997e-81,0,14.6,0.5,0
-1.0606e-09,1.016e-11,-7.5306e-07,-6.4828e-82,0,14.7,0.5,0
-1.0686e-09,1.1632e-11,-7.3528e-07,1.7511e-82,0,14.8,0.5,0
-1.0764e-09,1.1626e-11,-7.1744e-07,-4.7291e-83,0,14.9,0.5,0
-1.0853e-09,1.0195e-11,-6.9953e-07,1.277e-83,0,15,0.5,0
-1.0963e-09,7.5435e-12,-6.8153e-07,-3.4477e-84,0,15.1,0.5,0
-1.1094e-09,3.9854e-12,-6.634e-07,9.3072e-85,0,15.2,0.5,0
-1.1242e-09,-1.0292e-13,-6.451e-07,-2.5122e-85,0,15.3,0.5,0
-1.1395e-09,-4.3377e-12,-6.266e-07,6.7798e-86,0,15.4,0.5,0
-1.1535e-09,-8.3797e-12,-6.079e-07,-1.8295e-86,0,15.5,0.5,0
-1.1641e-09,-1.1979e-11,-5.8902e-07,4.9361e-87,0,15.6,0.5,0
-1.1694e-09,-1.5006e-11,-5.7003e-07,-1.3316e-87,0,15.7,0.5,0
-1.1674e-09,-1.7463e-11,-5.5103e-07,3.592e-88,0,15.8,0.5,0
-1.1565e-09,-1.9482e-11,-5.3213e-07,-9.6879e-89,0,15.9,0.5,0
-1.1357e-09,-2.1304e-11,-5.1348e-07,2.6126e-89,0,16,0.5,0
-1.1046e-09,-2.3245e-11,-4.9524e-07,-7.0448e-90,0,16.1,0.5,0
-1.0636e-09,-2.566e-11,-4.7757e-07,1.8994e-90,0,16.2,0.5,0
-1.0135e-09,-2.8906e-11,-4.6064e-07,-5.1205e-91,0,16.3,0.5,0
-9.5556e-10,-3.331e-11,-4.4456e-07,1.3803e-91,0,16.4,0.5,0
-8.9156e-10,-3.9142e-11,-4.2947e-07,-3.7202e-92,0,16.5,0.5,0
-8.2331e-10,-4.6598e-11,-4.1545e-07,1.0026e-92,0,16.6,0.5,0
-7.5266e-10,-5.5782e-11,-4.0254e-07,-2.7017e-93,0,16.7,0.5,0
-6.8136e-10,-6.6706e-11,-3.908e-07,7.2796e-94,0,16.8,0.5,0
-6.1089e-10,-7.9274e-11,-3.802e-07,-1.9613e-94,0,16.9,0.5,0
-5.424e-10,-9.3288e-11,-3.7074e-07,5.2835e-95,0,17,0.5,0
-4.767e-10,-1.0845e-10,-3.6237e-07,-1.4232e-95,0,17.1,0.5,0
-4.1419e-10,-1.2434e-10,-3.5505e-07,3.8332e-96,0,17.2,0.5,0
-3.5496e-10,-1.4049e-10,-3.4872e-07,-1.0323e-96,0,17.3,0.5,0
-2.9879e-10,-1.5631e-10,-3.4335e-07,2.78e-97,0,17.4,0.5,0
-2.453e-10,-1.7123e-10,-3.3887e-07,-7.4858e-98,0,17.5,0.5,0
-1.9391e-10,-1.8456e-10,-3.3526e-07,2.0156e-98,0,17.6,0.5,0
-1.4412e-10,-1.9577e-10,-3.3248e-07,-5.4282e-99,0,17.7,0.5,0
-9.5323e-11,-2.0409e-10,-3.3052e-07,1.4684e-99,0,17.8,0.5,0
-4.7581e-11,-2.0938e-10,-3.2935e-07,-4.2167e-100,0,17.9,0.5,0
0,-2.1065e-10,-3.2896e-07,2.1166e-100,0,18,0.5,0
0.00064824,-0.0057761,0.31178,1,0,0.1,0.6,0
0,-0.0056993,0.31287,1,0,0,0.6,0
0.0013055,-0.0060083,0.30852,1,0,0.2,0.6,0
0.0019767,-0.0064037,0.30303,1,0,0.3,0.6,0
0.0026685,-0.0069728,0.29526,1,0,0.4,0.6,0
0.0033701,-0.007733,0.28515,1,0,0.5,0.6,0
0.00408,-0.0086979,0.2727,1,0,0.6,0.6,0
0.0047452,-0.0098892,0.25789,1,0,0.7,0.6,0
0.0053707,-0.011297,0.241,0.99997,0,0.8,0.6,0
0.0058204,-0.012893,0.22208,1.0001,0,0.9,0.6,0
0.006125,-0.014445,0.20204,0.99712,0,1,0.6,0
0.0061797,0.013364,0.18144,0.0046941,0,1.1,0.6,0
0.0060094,0.011823,0.16106,-0.00012301,0,1.2,0.6,0
0.0056852,0.010171,0.14141,3.2071e-05,0,1.3,0.6,0
0.0052075,0.0086778,0.12326,-8.3606e-06,0,1.4,0.6,0
0.0046931,0.0073692,0.10671,2.1794e-06,0,1.5,0.6,0
0.0041538,0.0062519,0.091962,-5.6815e-07,0,1.6,0.6,0
0.0036398,0.0053008,0.078957,1.4811e-07,0,1.7,0.6,0
0.0031608,0.0044969,0.067623,-3.8611e-08,0,1.8,0.6,0
0.0027304,0.0038165,0.057805,1.0065e-08,0,1.9,0.6,0
0.0023481,0.0032413,0.049348,-2.6235e-09,0,2,0.6,0
0.0020138,0.002754,0.042087,6.8373e-10,0,2.1,0.6,0
0.0017233,0.0023411,0.03587,-1.7816e-10,0,2.2,0.6,0
0.0014726,0.0019908,0.030555,4.641e-11,0,2.3,0.6,0
0.001257,0.0016933,0.026019,-1.2086e-11,0,2.4,0.6,0
0.0010722,0.0014406,0.02215,3.1463e-12,0,2.5,0.6,0
0.00091396,0.0012258,0.018853,-8.1873e-13,0,2.6,0.6,0
0.0007788,0.0010431,0.016044,2.1295e-13,0,2.7,0.6,0
0.00066343,0.00088769,0.013653,-5.536e-14,0,2.8,0.6,0
0.00056503,0.00075549,0.011617,1.4384e-14,0,2.9,0.6,0
0.00048116,0.00064301,0.0098842,-3.7349e-15,0,3,0.6,0
0.00040969,0.0005473,0.0084096,9.6916e-16,0,3.1,0.6,0
0.00034881,0.00046584,0.0071547,-2.5131e-16,0,3.2,0.6,0
0.00029696,0.00039651,0.006087,6.5114e-17,0,3.3,0.6,0
0.0002528,0.00033751,0.0051786,-1.6857e-17,0,3.4,0.6,0
0.00021521,0.00028729,0.0044057,4.3601e-18,0,3.5,0.6,0
0.0001832,0.00024454,0.0037481,-1.1267e-18,0,3.6,0.6,0
0.00015595,0.00020815,0.0031887,2.9084e-19,0,3.7,0.6,0
0.00013275,0.00017718,0.0027128,-7.4994e-20,0,3.8,0.6,0
0.000113,0.00015082,0.0023079,1.9314e-20,0,3.9,0.6,0
9.6192e-05,0.00012838,0.0019634,-4.9678e-21,0,4,0.6,0
8.1881e-05,0.00010928,0.0016704,1.276e-21,0,4.1,0.6,0
6.97e-05,9.3018e-05,0.0014211,-3.2725e-22,0,4.2,0.6,0
5.933e-05,7.9178e-05,0.001209,8.379e-23,0,4.3,0.6,0
5.0503e-05,6.7397e-05,0.0010285,-2.1416e-23,0,4.4,0.6,0
4.299e-05,5.737e-05,0.00087503,5.463e-24,0,4.5,0.6,0
3.6594e-05,4.8834e-05,0.00074444,-1.3906e-24,0,4.6,0.6,0
3.115e-05,4.1568e-05,0.00063334,3.5314e-25,0,4.7,0.6,0
2.6516e-05,3.5383e-05,0.00053882,-8.9449e-26,0,4.8,0.6,0
2.2571e-05,3.0119e-05,0.00045841,2.2591e-26,0,4.9,0.6,0
1.9213e-05,2.5637e-05,0.00039,-5.6874e-27,0,5,0.6,0
1.6355e-05,2.1823e-05,0.00033179,1.4266e-27,0,5.1,0.6,0
1.3922e-05,1.8576e-05,0.00028227,-3.5639e-28,0,5.2,0.6,0
1.1851e-05,1.5812e-05,0.00024014,8.8613e-29,0,5.3,0.6,0
1.0088e-05,1.3459e-05,0.00020429,-2.1914e-29,0,5.4,0.6,0
8.5873e-06,1.1457e-05,0.00017379,5.3855e-30,0,5.5,0.6,0
7.31e-06,9.7522e-06,0.00014784,-1.3137e-30,0,5.6,0.6,0
6.2227e-06,8.3012e-06,0.00012575,3.176e-31,0,5.7,0.6,0
5.2972e-06,7.0661e-06,0.00010696,-7.5956e-32,0,5.8,0.6,0
4.5094e-06,6.0147e-06,9.097e-05,1.7921e-32,0,5.9,0.6,0
3.8388e-06,5.1198e-06,7.7361e-05,-4.1553e-33,0,6,0.6,0
3.268e-06,4.358e-06,6.5778e-05,9.415e-34,0,6.1,0.6,0
2.7821e-06,3.7096e-06,5.5918e-05,-2.0657e-34,0,6.2,0.6,0
2.3685e-06,3.1577e-06,4.7526e-05,4.3197e-35,0,6.3,0.6,0
2.0164e-06,2.6878e-06,4.0381e-05,-8.3438e-36,0,6.4,0.6,0
1.7167e-06,2.2879e-06,3.4298e-05,1.3767e-36,0,6.5,0.6,0
1.4616e-06,1.9475e-06,2.9118e-05,-1.4054e-37,0,6.6,0.6,0
1.2444e-06,1.6577e-06,2.4706e-05,-2.3054e-38,0,6.7,0.6,0
1.0595e-06,1.4111e-06,2.0949e-05,2.2317e-38,0,6.8,0.6,0
9.0214e-07,1.2011e-06,1.7749e-05,-1.027e-38,0,6.9,0.6,0
7.6818e-07,1.0224e-06,1.5021e-05,3.8925e-39,0,7,0.6,0
6.5415e-07,8.7027e-07,1.2697e-05,-1.3462e-39,0,7.1,0.6,0
5.5708e-07,7.4078e-07,1.0716e-05,4.4131e-40,0,7.2,0.6,0
4.7446e-07,6.3056e-07,9.0259e-06,-1.3967e-40,0,7.3,0.6,0
4.0412e-07,5.3674e-07,7.5841e-06,4.312e-41,0,7.4,0.6,0
3.4424e-07,4.5688e-07,6.3534e-06,-1.3068e-41,0,7.5,0.6,0
2.9326e-07,3.889e-07,5.3025e-06,3.9038e-42,0,7.6,0.6,0
2.4986e-07,3.3104e-07,4.4047e-06,-1.153e-42,0,7.7,0.6,0
2.129e-07,2.8178e-07,3.6373e-06,3.3736e-43,0,7.8,0.6,0
1.8143e-07,2.3986e-07,2.9811e-06,-9.7948e-44,0,7.9,0.6,0
1.5464e-07,2.0417e-07,2.4195e-06,2.8253e-44,0,8,0.6,0
1.3183e-07,1.738e-07,1.9385e-06,-8.1038e-45,0,8.1,0.6,0
1.124e-07,1.4794e-07,1.5262e-06,2.3132e-45,0,8.2,0.6,0
9.5867e-08,1.2593e-07,1.1724e-06,-6.575e-46,0,8.3,0.6,0
8.1787e-08,1.0719e-07,8.6841e-07,1.8619e-46,0,8.4,0.6,0
6.9797e-08,9.1242e-08,6.0684e-07,-5.2551e-47,0,8.5,0.6,0
5.9586e-08,7.7658e-08,3.8147e-07,1.4788e-47,0,8.6,0.6,0
5.0887e-08,6.6093e-08,1.8698e-07,-4.1503e-48,0,8.7,0.6,0
4.3476e-08,5.6246e-08,1.8882e-08,1.162e-48,0,8.8,0.6,0
3.716e-08,4.7864e-08,-1.2666e-07,-3.2462e-49,0,8.9,0.6,0
3.1777e-08,4.0732e-08,-2.529e-07,9.0507e-50,0,9,0.6,0
2.7188e-08,3.4663e-08,-3.6261e-07,-2.5188e-50,0,9.1,0.6,0
2.3274e-08,2.9501e-08,-4.5814e-07,6.9978e-51,0,9.2,0.6,0
1.9935e-08,2.5111e-08,-5.4149e-07,-1.9411e-51,0,9.3,0.6,0
1.7084e-08,2.1376e-08,-6.1433e-07,5.3769e-52,0,9.4,0.6,0
1.4648e-08,1.8199e-08,-6.781e-07,-1.4874e-52,0,9.5,0.6,0
1.2565e-08,1.5494e-08,-7.3398e-07,4.1093e-53,0,9.6,0.6,0
1.0782e-08,1.3191e-08,-7.8299e-07,-1.134e-53,0,9.7,0.6,0
9.2551e-09,1.1229e-08,-8.2599e-07,3.126e-54,0,9.8,0.6,0
7.9461e-09,9.5575e-09,-8.6373e-07,-8.6084e-55,0,9.9,0.6,0
6.8232e-09,8.1329e-09,-8.9684e-07,2.3683e-55,0,10,0.6,0
5.859e-09,6.9191e-09,-9.2587e-07,-6.5098e-56,0,10.1,0.6,0
5.0301e-09,5.8853e-09,-9.513e-07,1.7878e-56,0,10.2,0.6,0
4.3163e-09,5.0054e-09,-9.7352e-07,-4.906e-57,0,10.3,0.6,0
3.7007e-09,4.2569e-09,-9.9287e-07,1.3453e-57,0,10.4,0.6,0
3.1687e-09,3.6205e-09,-1.0097e-06,-3.6861e-58,0,10.5,0.6,0
2.7081e-09,3.0797e-09,-1.0241e-06,1.0094e-58,0,10.6,0.6,0
2.3088e-09,2.6203e-09,-1.0365e-06,-2.762e-59,0,10.7,0.6,0
1.9625e-09,2.2301e-09,-1.0469e-06,7.5536e-60,0,10.8,0.6,0
1.6618e-09,1.8987e-09,-1.0556e-06,-2.0645e-60,0,10.9,0.6,0
1.4008e-09,1.6171e-09,-1.0628e-06,5.6395e-61,0,11,0.6,0
1.1739e-09,1.3776e-09,-1.0686e-06,-1.5397e-61,0,11.1,0.6,0
9.7637e-10,1.1736e-09,-1.073e-06,4.2014e-62,0,11.2,0.6,0
8.0379e-10,9.9938e-10,-1.0764e-06,-1.1459e-62,0,11.3,0.6,0
6.5217e-10,8.5022e-10,-1.0786e-06,3.124e-63,0,11.4,0.6,0
5.179e-10,7.2212e-10,-1.0798e-06,-8.5127e-64,0,11.5,0.6,0
3.9783e-10,6.1182e-10,-1.0802e-06,2.3187e-64,0,11.6,0.6,0
2.8921e-10,5.1676e-10,-1.0796e-06,-6.3129e-65,0,11.7,0.6,0
1.898e-10,4.3495e-10,-1.0781e-06,1.7181e-65,0,11.8,0.6,0
9.7812e-11,3.649e-10,-1.0757e-06,-4.6741e-66,0,11.9,0.6,0
1.195e-11,3.0547e-10,-1.0725e-06,1.2711e-66,0,12,0.6,0
-6.8604e-11,2.5573e-10,-1.0684e-06,-3.4557e-67,0,12.1,0.6,0
-1.4422e-10,2.1485e-10,-1.0635e-06,9.3913e-68,0,12.2,0.6,0
-2.1487e-10,1.8195e-10,-1.0577e-06,-2.5514e-68,0,12.3,0.6,0
-2.8022e-10,1.5608e-10,-1.0511e-06,6.9293e-69,0,12.4,0.6,0
-3.3982e-10,1.3612e-10,-1.0437e-06,-1.8813e-69,0,12.5,0.6,0
-3.932e-10,1.208e-10,-1.0356e-06,5.1064e-70,0,12.6,0.6,0
-4.4011e-10,1.0882e-10,-1.0268e-06,-1.3856e-70,0,12.7,0.6,0
-4.8068e-10,9.8859e-11,-1.0175e-06,3.7587e-71,0,12.8,0.6,0
-5.1552e-10,8.9751e-11,-1.0077e-06,-1.0194e-71,0,12.9,0.6,0
-5.4574e-10,8.0556e-11,-9.9742e-07,2.7638e-72,0,13,0.6,0
-5.7289e-10,7.0659e-11,-9.8679e-07,-7.4915e-73,0,13.1,0.6,0
-5.9876e-10,5.9812e-11,-9.7579e-07,2.0301e-73,0,13.2,0.6,0
-6.2516e-10,4.8131e-11,-9.6443e-07,-5.5002e-74,0,13.3,0.6,0
-6.5369e-10,3.6044e-11,-9.5269e-07,1.4898e-74,0,13.4,0.6,0
-6.8545e-10,2.4189e-11,-9.4051e-07,-4.0346e-75,0,13.5,0.6,0
-7.2087e-10,1.3292e-11,-9.2784e-07,1.0923e-75,0,13.6,0.6,0
-7.5971e-10,4.0445e-12,-9.1462e-07,-2.9569e-76,0,13.7,0.6,0
-8.01e-10,-3.0158e-12,-9.008e-07,8.0023e-77,0,13.8,0.6,0
-8.4329e-10,-7.5798e-12,-8.8636e-07,-2.1653e-77,0,13.9,0.6,0
-8.8479e-10,-9.6051e-12,-8.7129e-07,5.8577e-78,0,14,0.6,0
-9.2374e-10,-9.31e-12,-8.5563e-07,-1.5844e-78,0,14.1,0.6,0
-9.5859e-10,-7.1298e-12,-8.3942e-07,4.2845e-79,0,14.2,0.6,0
-9.883e-10,-3.649e-12,-8.2275e-07,-1.1585e-79,0,14.3,0.6,0
-1.0124e-09,4.7819e-13,-8.0571e-07,3.1317e-80,0,14.4,0.6,0
-1.0312e-09,4.607e-12,-7.8838e-07,-8.4644e-81,0,14.5,0.6,0
-1.0456e-09,8.1695e-12,-7.7085e-07,2.2874e-81,0,14.6,0.6,0
-1.0567e-09,1.0725e-11,-7.5319e-07,-6.1805e-82,0,14.7,0.6,0
-1.0661e-09,1.1993e-11,-7.3544e-07,1.6697e-82,0,14.8,0.6,0
-1.0753e-09,1.186e-11,-7.1761e-07,-4.5101e-83,0,14.9,0.6,0
-1.0856e-09,1.0376e-11,-6.9968e-07,1.218e-83,0,15,0.6,0
-1.0976e-09,7.7289e-12,-6.8164e-07,-3.2891e-84,0,15.1,0.6,0
-1.1114e-09,4.2054e-12,-6.6345e-07,8.8803e-85,0,15.2,0.6,0
-1.1265e-09,1.4757e-13,-6.4508e-07,-2.3973e-85,0,15.3,0.6,0
-1.1417e-09,-4.0987e-12,-6.2651e-07,6.4707e-86,0,15.4,0.6,0
-1.1554e-09,-8.2313e-12,-6.0774e-07,-1.7463e-86,0,15.5,0.6,0
-1.1656e-09,-1.2033e-11,-5.888e-07,4.7124e-87,0,15.6,0.6,0
-1.1704e-09,-1.5398e-11,-5.6975e-07,-1.2714e-87,0,15.7,0.6,0
-1.1679e-09,-1.8345e-11,-5.507e-07,3.4301e-88,0,15.8,0.6,0
-1.1567e-09,-2.1013e-11,-5.3176e-07,-9.2524e-89,0,15.9,0.6,0
-1.136e-09,-2.364e-11,-5.1307e-07,2.4955e-89,0,16,0.6,0
-1.1054e-09,-2.654e-11,-4.9479e-07,-6.7298e-90,0,16.1,0.6,0
-1.0651e-09,-3.0064e-11,-4.7707e-07,1.8147e-90,0,16.2,0.6,0
-1.0162e-09,-3.4571e-11,-4.6008e-07,-4.8927e-91,0,16.3,0.6,0
-9.5979e-10,-4.0397e-11,-4.4393e-07,1.319e-91,0,16.4,0.6,0
-8.9754e-10,-4.7829e-11,-4.2873e-07,-3.5555e-92,0,16.5,0.6,0
-8.3121e-10,-5.7088e-11,-4.1458e-07,9.5831e-93,0,16.6,0.6,0
-7.6256e-10,-6.8309e-11,-4.0153e-07,-2.5827e-93,0,16.7,0.6,0
-6.9323e-10,-8.1535e-11,-3.896e-07,6.9596e-94,0,16.8,0.6,0
-6.246e-10,-9.67e-11,-3.7879e-07,-1.8752e-94,0,16.9,0.6,0
-5.5769e-10,-1.1362e-10,-3.6909e-07,5.0523e-95,0,17,0.6,0
-4.932e-10,-1.32e-10,-3.6046e-07,-1.361e-95,0,17.1,0.6,0
-4.3142e-10,-1.5139e-10,-3.5286e-07,3.6662e-96,0,17.2,0.6,0
-3.7233e-10,-1.7123e-10,-3.4626e-07,-9.8747e-97,0,17.3,0.6,0
-3.1565e-10,-1.9085e-10,-3.406e-07,2.6594e-97,0,17.4,0.6,0
-2.6089e-10,-2.0946e-10,-3.3587e-07,-7.1616e-98,0,17.5,0.6,0
-2.0758e-10,-2.2631e-10,-3.3202e-07,1.9285e-98,0,17.6,0.6,0
-1.5502e-10,-2.4048e-10,-3.2904e-07,-5.1941e-99,0,17.7,0.6,0
-1.0296e-10,-2.517e-10,-3.2692e-07,1.4052e-99,0,17.8,0.6,0
-5.1019e-11,-2.5891e-10,-3.2566e-07,-4.0356e-100,0,17.9,0.6,0
0,-2.6203e-10,-3.2525e-07,2.0258e-100,0,18,0.6,0
0.00049201,-0.0063322,0.23186,1,0,0.1,0.7,0
0,-0.0062524,0.23268,1,0,0,0.7,0
0.00098907,-0.006573,0.22939,1,0,0.2,0.7,0
0.0014931,-0.0069795,0.22523,1,0,0.3,0.7,0
0.0020067,-0.007558,0.21938,1,0,0.4,0.7,0
0.0025199,-0.0083168,0.2118,1,0,0.5,0.7,0
0.0030297,-0.009261,0.20253,1,0,0.6,0.7,0
0.0034984,-0.010394,0.19157,1,0,0.7,0.7,0
0.0039233,-0.0117,0.17917,0.99997,0,0.8,0.7,0
0.0042175,-0.013183,0.16547,1.0001,0,0.9,0.7,0
0.0044311,-0.014586,0.151,0.99695,0,1,0.7,0
0.004472,0.013401,0.13611,0.004534,0,1.1,0.7,0
0.0043625,0.011998,0.12139,-0.00012025,0,1.2,0.7,0
0.0041649,0.010455,0.10714,3.1407e-05,0,1.3,0.7,0
0.0038545,0.0090541,0.093782,-8.2014e-06,0,1.4,0.7,0
0.0035026,0.0077931,0.081492,2.1414e-06,0,1.5,0.7,0
0.0031248,0.0066818,0.070449,-5.5905e-07,0,1.6,0.7,0
0.0027565,0.0057136,0.06064,1.4594e-07,0,1.7,0.7,0
0.0024068,0.0048778,0.05204,-3.8093e-08,0,1.8,0.7,0
0.0020879,0.0041599,0.044552,9.9417e-09,0,1.9,0.7,0
0.0018015,0.0035454,0.038079,-2.5942e-09,0,2,0.7,0
0.0015488,0.0030204,0.032504,6.7681e-10,0,2.1,0.7,0
0.0013278,0.0025725,0.02772,-1.7653e-10,0,2.2,0.7,0
0.0011362,0.0021906,0.023624,4.603e-11,0,2.3,0.7,0
0.00097078,0.0018652,0.020124,-1.1998e-11,0,2.4,0.7,0
0.00082861,0.0015879,0.017136,3.1263e-12,0,2.5,0.7,0
0.00070672,0.0013519,0.014588,-8.1426e-13,0,2.6,0.7,0
0.00060244,0.0011508,0.012417,2.1198e-13,0,2.7,0.7,0
0.00051334,0.00097968,0.010567,-5.5157e-14,0,2.8,0.7,0
0.00043729,0.00083396,0.008992,1.4344e-14,0,2.9,0.7,0
0.00037243,0.0007099,0.0076512,-3.728e-15,0,3,0.7,0
0.00031715,0.00060429,0.00651,9.6828e-16,0,3.1,0.7,0
0.00027004,0.00051439,0.0055388,-2.5132e-16,0,3.2,0.7,0
0.00022991,0.00043787,0.0047124,6.5184e-17,0,3.3,0.7,0
0.00019573,0.00037272,0.0040092,-1.6893e-17,0,3.4,0.7,0
0.00016663,0.00031727,0.0034109,4.3742e-18,0,3.5,0.7,0
0.00014185,0.00027006,0.0029019,-1.1316e-18,0,3.6,0.7,0
0.00012075,0.00022988,0.0024688,2.9247e-19,0,3.7,0.7,0
0.00010279,0.00019568,0.0021003,-7.5512e-20,0,3.8,0.7,0
8.7502e-05,0.00016657,0.0017869,1.9474e-20,0,3.9,0.7,0
7.4485e-05,0.00014178,0.0015202,-5.0164e-21,0,4,0.7,0
6.3404e-05,0.00012069,0.0012933,1.2905e-21,0,4.1,0.7,0
5.3972e-05,0.00010273,0.0011003,-3.3152e-22,0,4.2,0.7,0
4.5942e-05,8.7447e-05,0.00093611,8.504e-23,0,4.3,0.7,0
3.9107e-05,7.4437e-05,0.00079641,-2.1778e-23,0,4.4,0.7,0
3.3289e-05,6.3361e-05,0.00067757,5.5674e-24,0,4.5,0.7,0
2.8337e-05,5.3934e-05,0.00057646,-1.4205e-24,0,4.6,0.7,0
2.4121e-05,4.5909e-05,0.00049044,3.6167e-25,0,4.7,0.7,0
2.0533e-05,3.9079e-05,0.00041726,-9.1868e-26,0,4.8,0.7,0
1.7478e-05,3.3264e-05,0.000355,2.3275e-26,0,4.9,0.7,0
1.4878e-05,2.8315e-05,0.00030203,-5.8802e-27,0,5,0.7,0
1.2665e-05,2.4102e-05,0.00025696,1.4808e-27,0,5.1,0.7,0
1.0781e-05,2.0516e-05,0.00021861,-3.7158e-28,0,5.2,0.7,0
9.1771e-06,1.7464e-05,0.00018598,9.2863e-29,0,5.3,0.7,0
7.8121e-06,1.4865e-05,0.00015822,-2.31e-29,0,5.4,0.7,0
6.6501e-06,1.2653e-05,0.0001346,5.7158e-30,0,5.5,0.7,0
5.661e-06,1.0771e-05,0.0001145,-1.4055e-30,0,5.6,0.7,0
4.8191e-06,9.1681e-06,9.7393e-05,3.4311e-31,0,5.7,0.7,0
4.1024e-06,7.804e-06,8.2836e-05,-8.3025e-32,0,5.8,0.7,0
3.4924e-06,6.6429e-06,7.0447e-05,1.9877e-32,0,5.9,0.7,0
2.9731e-06,5.6545e-06,5.9902e-05,-4.6962e-33,0,6,0.7,0
2.5311e-06,4.8132e-06,5.0926e-05,1.0908e-33,0,6.1,0.7,0
2.1548e-06,4.097e-06,4.3284e-05,-2.4776e-34,0,6.2,0.7,0
1.8345e-06,3.4874e-06,3.6778e-05,5.4546e-35,0,6.3,0.7,0
1.5619e-06,2.9685e-06,3.1238e-05,-1.1467e-35,0,6.4,0.7,0
1.3298e-06,2.5269e-06,2.652e-05,2.2357e-36,0,6.5,0.7,0
1.1323e-06,2.1509e-06,2.2501e-05,-3.7653e-37,0,6.6,0.7,0
9.6408e-07,1.8308e-06,1.9078e-05,4.1732e-38,0,6.7,0.7,0
8.2091e-07,1.5584e-06,1.6162e-05,4.5456e-39,0,6.8,0.7,0
6.9904e-07,1.3265e-06,1.3676e-05,-5.3991e-39,0,6.9,0.7,0
5.953e-07,1.1292e-06,1.1557e-05,2.5582e-39,0,7,0.7,0
5.0699e-07,9.6115e-07,9.7502e-06,-9.8095e-40,0,7.1,0.7,0
4.3182e-07,8.1814e-07,8.2089e-06,3.4139e-40,0,7.2,0.7,0
3.6784e-07,6.9641e-07,6.8933e-06,-1.1235e-40,0,7.3,0.7,0
