u,v,w,p,s,d,vtkvalidpointmask,arc_length,points0,points1,points2
0,0,0,3.8416e-10,-6.3685e-40,-3.5124e-43,1,1.32,13.5,1.32,0
0,0,0,3.8414e-10,-6.3685e-40,-3.5124e-43,1,1.34,13.5,1.34,0
0,0,0,3.8413e-10,-6.3685e-40,-3.5124e-43,1,1.36,13.5,1.36,0
0,0,0,3.8411e-10,-6.3685e-40,-3.5124e-43,1,1.38,13.5,1.38,0
0,0,0,3.841e-10,-6.3685e-40,-3.5124e-43,1,1.4,13.5,1.4,0
0,0,0,3.8408e-10,-6.3685e-40,-3.5124e-43,1,1.42,13.5,1.42,0
0,0,0,3.8407e-10,-6.3685e-40,-3.5124e-43,1,1.44,13.5,1.44,0
0,0,0,3.8406e-10,-6.3685e-40,-3.5124e-43,1,1.46,13.5,1.46,0
0,0,0,3.8405e-10,-6.3685e-40,-3.5124e-43,1,1.48,13.5,1.48,0
0,0,0,3.8404e-10,-6.3685e-40,-3.5124e-43,1,1.5,13.5,1.5,0
0,0,0,3.8403e-10,-6.3685e-40,-3.5124e-43,1,1.52,13.5,1.52,0
0,0,0,3.8401e-10,-6.3685e-40,-3.5124e-43,1,1.54,13.5,1.54,0
0,0,0,3.84e-10,-6.3685e-40,-3.5124e-43,1,1.56,13.5,1.56,0
0,0,0,3.8399e-10,-6.3685e-40,-3.5124e-43,1,1.58,13.5,1.58,0
0,0,0,3.8398e-10,-6.3685e-40,-3.5124e-43,1,1.6,13.5,1.6,0
0,0,0,3.8397e-10,-6.3685e-40,-3.5124e-43,1,1.62,13.5,1.62,0
0,0,0,3.8396e-10,-6.3685e-40,-3.5124e-43,1,1.64,13.5,1.64,0
0,0,0,3.8395e-10,-6.3685e-40,-3.5124e-43,1,1.66,13.5,1.66,0
0,0,0,3.8394e-10,-6.3685e-40,-3.5124e-43,1,1.68,13.5,1.68,0
0,0,0,3.8393e-10,-6.3685e-40,-3.5124e-43,1,1.7,13.5,1.7,0
0,0,0,3.8392e-10,-6.3685e-40,-3.5124e-43,1,1.72,13.5,1.72,0
0,0,0,3.8391e-10,-6.3685e-40,-3.5124e-43,1,1.74,13.5,1.74,0
0,0,0,3.839e-10,-6.3685e-40,-3.5124e-43,1,1.76,13.5,1.76,0
0,0,0,3.8389e-10,-6.3685e-40,-3.5124e-43,1,1.78,13.5,1.78,0
0,0,0,3.8388e-10,-6.3685e-40,-3.5124e-43,1,1.8,13.5,1.8,0
0,0,0,3.8388e-10,-6.3685e-40,-3.5124e-43,1,1.82,13.5,1.82,0
0,0,0,3.8387e-10,-6.3685e-40,-3.5124e-43,1,1.84,13.5,1.84,0
0,0,0,3.8387e-10,-6.3685e-40,-3.5124e-43,1,1.86,13.5,1.86,0
0,0,0,3.8387e-10,-6.3685e-40,-3.5124e-43,1,1.88,13.5,1.88,0
0,0,0,3.8387e-10,-6.3685e-40,-3.5124e-43,1,1.9,13.5,1.9,0
0,0,0,3.8386e-10,-6.3685e-40,-3.5124e-43,1,1.92,13.5,1.92,0
0,0,0,3.8386e-10,-6.3685e-40,-3.5124e-43,1,1.94,13.5,1.94,0
0,0,0,3.8386e-10,-6.3685e-40,-3.5124e-43,1,1.96,13.5,1.96,0
0,0,0,3.8385e-10,-6.3685e-40,-3.5124e-43,1,1.98,13.5,1.98,0
0,0,0,3.8385e-10,-6.3685e-40,-3.5124e-43,1,2,13.5,2,0
